id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-157-07-A,Quelle est la particularité épidémiologique du Staphylococcus aureus ?,Il est présent chez 100% de la population générale.,Il est présent chez 30% de la population générale.,Il est absent dans la population générale.,Il est présent uniquement chez les personnes âgées.,b,4
OIC-157-08-A,Quand doit-on prélever les examens à visée microbiologiques avant le début de l'antibiothérapie ?,"Toujours, même en cas d'état de choc septique",Sauf en cas de purpura fulminans ou si les prélèvements retarderaient le début de l’antibiothérapie de plus d’une heure,"Jamais, car ils sont inutiles dans ce contexte",Seulement en cas de méningite bactérienne,b,4
OIC-157-09-A,Quelles sont les indications pour réaliser des hémocultures en cas de suspicion de bactériémie/fongémie ?,"A-Fièvre (+/- frissons) associée à l’un des critères suivants : Purpura fébrile, Nécessité d’une hospitalisation OU fièvre survenant en cours d’hospitalisation, Terrain particulier (asplénie, neutropénie, présence d’un cathéter vasculaire), Hypothermie +/- signes de défaillance d’organe, Hypotension, tachycardie associée à des signes de mauvaise perfusion périphérique","B-Suspicion d’endocardite = réaliser trois paires d'hémocultures, même en l’absence de fièvre","C- En cas de suspicion de fongémie (cathéter, immunodéprimé fébrile sous antibiotiques, chirurgie digestive...), des hémocultures sur flacons fongiques sont indiquées, car ces milieux inhibent la croissance bactérienne qui empêche les levures de pousser",D-Toutes les options ci-dessus sont correctes,"A-Fièvre (+/- frissons) associée à l’un des critères suivants : Purpura fébrile, Nécessité d’une hospitalisation OU fièvre survenant en cours d’hospitalisation, Terrain particulier (asplénie, neutropénie, présence d’un cathéter vasculaire), Hypothermie +/- signes de défaillance d’organe, Hypotension, tachycardie associée à des signes de mauvaise perfusion périphérique",4
OIC-157-10-B,Quelle est l’indication d’une échocardiographie systématique en cas de bactériémie/fongémie causée par Staphylococcus aureus ?,Pour rechercher une endocardite,Pour diagnostiquer une pneumonie,Pour évaluer la fonction cardiaque,Pour rechercher un abcès pulmonaire,option_a,4
OIC-157-11-A,"Quels sont les caractéristiques des biomarqueurs inflammatoires (CRP, procalcitonine) dans le contexte de la bactériémie/fongémie ?",Ils sont spécifiques et permettent une détection certaine de la bactériémie/fongémie.,"Une procalcitonine < 0,25 ng/ml rend peu probable l'existence d'une bactériémie/fongémie.",Ils sont non spécifiques et leur valeur est uniquement d'orientation.,Il n'y a pas d'indication à les doser systématiquement.,c,3
OIC-157-12-A,Quel est le principe fondamental pour choisir un antimicrobien dans le traitement d'une bactériémie/fongémie ?,Le choix de l'antimicrobien dépend uniquement des résultats de l'hémoculture,L'antimicrobien est choisi en fonction de la porte d'entrée suspectée cliniquement,Tous les antimicrobiens sont équivalents dans le traitement d'une bactériémie/fongémie,Le choix de l'antimicrobien dépend uniquement des résultats de l'antibiogramme,option_b,4
OIC-157-13-A,Quel est le traitement approprié pour une bactériémie due à Staphylococcus aureus résistant à la méticilline (SARM) ?,Pénicilline M ou céfazoline (Céphalosporine de 1ère génération),Vancomycine (glycopeptide),Amoxicilline,Ceftriaxone,b,4
OIC-157-14-A,Quel est le but du traitement de la porte d'entrée dans une bactériémie ?,Réduire les symptômes,Éliminer la source de l'infection,Prévenir les complications,Améliorer le pronostic vital,b,4
OIC-157-15-B,Quels sont les cas nécessitant un contrôle chirurgical ou radio-interventionnel de la source infectieuse ?,Tous les cas,Les seuls cas d'urgence abdominale,Les cas d'endocardite compliquée,Les cas de pyélonéphrite aigue bloquée,option_a,0
OIC-157-16-B,"Quelle est la durée de traitement recommandée pour une bactériémie non compliquée à Staphylococcus aureus sans endocardite ni localisation septique secondaire, avec stérilisation précoce des hémocultures ?",2 semaines,4 à 6 semaines,14 jours,8 semaines,c,0
OIC-157-17-B,Quels sont les éléments à prendre en compte pour évaluer le risque d'agent infectieux résistant chez un patient présentant une infection liée aux soins ?,Durée d'hospitalisation,Présence de matériel implanté et antécédent récent de chirurgie ou d’endoscopie,Hémodialyse chronique ou vie en institution (risque accru d’infection à ''Staphylococcus aureus'' résistant à la méticilline),Tous les éléments mentionnés dans le texte,D,4
OIC-157-18-B,Quelle est la conduite à tenir en cas de persistance de la fièvre sous traitement antibiotique ?,Vérifier l’évolutivité de l’infection,Rechercher une complication,Rechercher une candidémie (hémocultures fongiques),Augmenter la dose d’antibiotique,option_a,3
OIC-161-01-A,Quels sont les facteurs de risque d'infections urinaires à complications ?,"Anomalie de l'arbre urinaire, Homme, Grossesse, Sujet âgé (>75 ans) ou fragiles (> 65 ans avec ≥3 critères de Fried)","Diabète sucré, Insuffisance rénale < 30 ml/mn, Immunosuppression sévère","Prostatite aiguë, Cystite like, IU avec sepsis grave","Cystites récidivantes, Infections urinaires nosocomiales",option_a,0
OIC-161-02-A,Quel est le principal agent pathogène responsable d'infections urinaires communautaires chez l'enfant ?,Escherichia coli (E. coli),Staphylococcus saprophyticus,Proteus mirabilis,Klebsiella,A,4
OIC-161-03-A,Quels sont les examens complémentaires recommandés pour une pyélonéphrite aiguë simple ?,BU et ECBU avec antibiogramme systématique,Imagerie : TDM AP non injecté avec injection éventuelle si doute diagnostic ou complication,"urée, créatininémie, CRP et imagerie : TDM AP non injecté avec injection éventuelle si doute diagnostic ou complication",hémocultures et numération formule sanguine,b,4
OIC-161-04-B,"Quel examen d'imagerie est recommandé pour une pyélonéphrite aiguë simple en cas de mauvaise évolution clinique, de douleurs importantes ou de persistance de la symptomatologie à 48-72h ?",Uro-TDM,Échographie des voies urinaires,IRM,Cystoscopie,b,0
OIC-161-05-A,Quelle est la valeur diagnostique de la bandelette urinaire (BU) dans le diagnostic des infections urinaires (IU) ?,La BU a une valeur diagnostique définitive et peut confirmer ou écarter formellement une IU.,La BU n'a aucune valeur diagnostique et ne doit pas être pratiquée en cas d'IU associée aux soins ou de port de matériel endo-urinaire à demeure.,"La BU est un examen ayant valeur d'orientation, mais elle ne peut pas confirmer ou écarter formellement une IU.",La BU n'est utile que pour les patients diabétiques et les patients âgés.,c,3
OIC-161-06-A,Quel est le seuil de bactériurie significative chez la femme sauf pour E. coli et S. saprophyticus ?,10^3 UFC/mL,10^4 UFC/mL,10^5 UFC/mL,10^6 UFC/mL,b,0
OIC-161-07-A,Quelle est la définition de la colonisation urinaire ?,Présence de bactéries dans les urines avec symptômes,Présence d'une bactérie dans les urines en l'absence de tout symptôme,Traitement systématique des patients diabétiques,Examen obligatoire avant toute chirurgie urologique,option_b,3
OIC-161-08-A,"Quels sont les critères diagnostiques des cystites aiguës (simples, à risque de complication) ?","Pollakiurie, urgenturies et incontinence","Brûlures mictionnelles, discrète hématurie et pyurie",Douleur lombaire fébrile en dehors de tout symptôme du bas appareil urinaire,Tous les symptômes mentionnés précédemment,D,4
OIC-161-09-A,Quelle est la caractéristique d'une pyélonéphrite aiguë obstructive ?,Elle n'est pas associée à des nausées ou des vomissements.,Elle se manifeste par une douleur irradiante vers le bas appareil urinaire.,Elle est toujours grave et nécessite un drainage immédiat.,Elle n'est pas associée à la présence de fièvre.,c,0
OIC-161-10-A,Quel est le traitement recommandé pour une cystite aiguë simple ?,Fosfomycine-Trométamol en monodose,Pivmécillinam,Fluoroquinolones,ECBU (recherche d'une bactérie résistante à l'antibiothérapie utilisée),A,4
OIC-161-11-A,Quelle est la modalité de prise en charge préférée pour les pyélonéphrites aiguës simples ?,Hospitalisation,Traitement ambulatoire,Isolement social,Prise en charge à domicile,b,4
OIC-161-12-B,Quel est le traitement recommandé en cas de pyélonéphrite aiguë grave ?,C3G IV + amikacine à forte dose,Aminosides ou aztréonam si contre-indication aux C3G,"Bi-antibiothérapie avec C3G IV et amikacine, ainsi que drainage ou dérivation en urgence du haut appareil urinaire en cas d’obstacle sur les voies urinaires",Mesures de réanimation uniquement,c,5
OIC-161-13-A,Quels sont les éléments cliniques fondamentaux pour le diagnostic positif de l’infection urinaire masculine ?,La présence d'une symptomatologie chronique et la fièvre,"La survenue d’une symptomatologie aiguë, la présence de fièvre et les symptômes du bas appareil urinaire (SBAU) de la phase de remplissage",La présence d'une symptomatologie chronique et l'absence de fièvre,"La survenue d’une symptomatologie aiguë, la présence de douleur abdominale et les symptômes du bas appareil urinaire (SBAU) de la phase de remplissage",b,4
OIC-161-14-A,"Quelle est la durée de traitement recommandée pour les infections urinaires masculines en cas d'utilisation de fluroroquinolones, de C3G IV ou de cotrimoxazole ?",7 jours,14 jours,21 jours,28 jours,b,4
OIC-161-15-A,Quel est le traitement recommandé pour une colonisation urinaire chez la femme enceinte ?,Un traitement probabiliste sans attendre le résultat de l'antibiogramme,"Un traitement adapté aux résultats de l'antibiogramme, avec amoxicilline pendant 7 jours comme premier choix",Un ECBU de contrôle immédiatement après la découverte de la colonisation,"Aucun traitement nécessaire, car la colonisation est une condition normale chez les femmes enceintes",b,4
OIC-161-16-A,Quel est le diagnostic de l'infection urinaire chez les personnes âgées en dehors des cas typiques ?,Diagnostic définitif,Diagnostic de présomption,Pas nécessaire car les symptômes sont toujours typiques,"Il n'y a pas besoin de diagnostic spécifique, on peut simplement traiter",B,4
OIC-161-17-A,Quels sont les signes de sévérité d'une pyélonéphrite aiguë ?,"Tachycardie, polypnée, troubles conscience, anomalie de perfusion périphérique","Douleur lombaire, fièvre, difficulté d'alimentation","Oligurie, deshydratation ou retentissement alimentaire chez le nourrisson",Tous les signes mentionnés ci-dessus,D,4
OIC-161-18-A,Quel est le critère pour considérer une infection urinaire chez l'enfant comme grave ?,Age inférieur à 1 mois,Fever supérieure à 38°C,Présence de nitrites dans les urines,Hémoculture positive,option_a,4
OIC-161-19-A,Quel est le traitement initial pour une infection urinaire basse ou cystite de l'enfant ?,Ceftriaxone IV puis relai PO,"Cefixime oral d'emblée après 3 mois, en l'absence de facteurs de risques ni de signes de sévérité et si surveillance à domicile possible et adaptée",Amoxicilline/acide clavulanique par voie orale ambulatoire,Cotrimoxazole IV puis relai PO,option_c,3
OIC-161-20-B,Quel est le premier examen complémentaire à réaliser dans les infections urinaires récidivantes ?,Cystographie,Calendrier mictionnel,Échographie des voies urinaires,Débitmétrie,b,0
