id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-197-14-B,"Selon le texte, quels sont les facteurs associés à un mauvais pronostic à long terme dans la spondyloarthrite ?",L'absence d'atteinte des hanches et un début tardif (après 16 ans).,L'absence de résistance aux AINS et l'absence de tabagisme.,"La coxite, le début précoce (avant 16 ans), la dactylite, l'importance du syndrome inflammatoire, la résistance aux AINS et le tabagisme actif.",L'absence de syndesmophytes et une atteinte pulmonaire restrictive légère.,c,5
OIC-198-01-A,"Quels sont les trois principaux types de microcristaux impliqués dans les arthropathies microcristallines humaines, selon le texte ?","Cristaux d'acide urique, cristaux de pyrophosphate de calcium, cristaux d'apatite.","Cristaux d'urate de sodium, cristaux de pyrophosphate de calcium, cristaux d'apatite.","Cristaux d'urate de sodium, cristaux de calcium, cristaux de phosphate.","Cristaux d'acide urique, cristaux de calcium, cristaux de phosphate de calcium.",b,4
OIC-198-02-A,"Quel est le seuil de solubilité des urates, souvent associé à l'hyperuricémie?",120 µmol/l,360 µmol/l,720 µmol/l,180 µmol/l,b,4
OIC-198-03-B,"Quel est le principal mécanisme conduisant à l'hyperuricémie, selon le texte ?",Une production excessive d'acide urique.,Un défaut d'élimination rénale et/ou intestinale.,Une cristallisation excessive d'urate de sodium dans les articulations.,Une consommation excessive d'aliments riches en purines.,b,4
OIC-198-04-B,"La calcification du ligament triangulaire du carpe, visible sur une radiographie du poignet, est une caractéristique associée à quelle condition?",Goutte,Pseudogoutte (Chondrocalcinose),Polyarthrite rhumatoïde,Arthrose,b,4
OIC-198-05-B,La radiographie du genou présentée montre des calcifications méniscales et cartilagineuses. Quel type de pathologie est le plus souvent associé à ces observations radiographiques ?,Arthrose,Arthropathies microcristallines,Lésions ligamentaires,Fractures de stress,b,4
OIC-198-06-B,La radiographie du bassin montrant des calcifications de la symphyse pubienne et des cartilages fémoraux est caractéristique de quelle condition?,Arthrose,Arthropathie microcristalline,Spondylarthrite ankylosante,Lupus érythémateux disséminé,b,4
OIC-198-07-B,Quelle est la prévalence de la goutte en France selon le contenu fourni ?,"0,9%",Inférieure à celle des rhumatismes inflammatoires courants,La plus élevée parmi toutes les pathologies en France,"Variable selon les régions, mais inférieure à 1%",a,4
OIC-198-08-A,Quelle est la description stéréotypée d'une crise aiguë microcristalline selon le texte ?,"Douleur progressive, débutant le matin, atteignant un maximum après plusieurs jours, avec une rougeur diffuse de la jambe.","Douleur brutale, nocturne, intense (>7/10), atteignant son maximum en <24h, avec rougeur locale intense, et résolution spontanée en quelques jours/semaines.","Douleur modérée, continue, avec gonflement généralisé de l'articulation, et résolution lente sur plusieurs mois.","Douleur légère, déclenchée par l'activité, avec une rougeur pâle et une résolution immédiate après le repos.",b,4
OIC-198-09-B,"Parmi les éléments suivants, lequel est considéré comme un facteur déclenchant d'une crise de goutte, en plus de l'hyperuricémie?",Prise de diurétiques thiazidiques,Régime hyperprotéique,Traumatisme,Insuffisance rénale chronique,c,0
OIC-198-10-A,"Selon le texte, quel examen est considéré comme le plus contributif et pathognomonique pour le diagnostic de la goutte ?","L'uricémie, car elle est presque toujours élevée lors d'une crise.","La radiographie articulaire, car elle montre des signes spécifiques tardifs.",L'identification de microcristaux d'UMS dans le liquide articulaire ou dans un tophus.,"L'échographie articulaire, car elle peut montrer un aspect en double contour.",c,5
OIC-198-11-A,"Quel est le principal objectif de l'exclusion d'une arthrite septique devant une inflammation articulaire aiguë, potentiellement causée par des cristaux?",Confirmer la présence de cristaux dans le liquide synovial.,Différencier une inflammation due à des cristaux d'une infection articulaire.,"Déterminer la cause exacte de l'inflammation articulaire (goutte, pseudogoutte, etc.).",Évaluer la gravité de l'inflammation et décider du traitement médicamenteux.,b,4
OIC-198-12-B,"Outre l'accès goutteux initial, quelles manifestations articulaires peuvent survenir chez un patient atteint de goutte ?",Atteinte exclusive des membres inférieurs.,"Atteinte des membres supérieurs, du rachis, de la hanche et de l'épaule.",Atteinte uniquement des petites articulations des mains et des pieds.,Atteinte exclusivement des articulations sacro-iliaques.,b,4
OIC-198-13-B,Quelles sont les caractéristiques principales d'un liquide synovial inflammatoire dans le contexte des arthropathies microcristallines ?,"Cellularité inférieure à 2 000 cellules/mm³, prédominance lymphocytaire, présence constante de microcristaux.","Cellularité supérieure à 2 000 cellules/mm³, prédominance neutrophile, négativité bactériologique systématique.","Cellularité variable, prédominance lymphocytaire, présence constante de bactéries.","Cellularité inférieure à 2 000 cellules/mm³, prédominance neutrophile, négativité bactériologique systématique.",b,4
OIC-198-14-A,La photographie illustre un exemple de :,Arthrite septique,Tophus,Arthrose,Goutte aiguë,b,3
OIC-198-15-A,"Dans le diagnostic de la goutte, quels sont les deux examens biologiques indispensables mentionnés ?",Hémogramme et vitesse de sédimentation (VS).,Uricémie et estimation du débit de filtration glomérulaire (DFG).,Dosage de l'acide hyaluronique et recherche de cristaux dans le liquide synovial.,Bilan hépatique complet et dosage des purines alimentaires.,b,4
OIC-198-16-B,"Concernant la goutte, quelle est la relation entre le traitement et la mortalité ?",Le traitement de la goutte réduit la mortalité cardiovasculaire associée.,"La goutte non traitée est associée à une surmortalité, mais un traitement visant une hypouricémie excessive peut également augmenter la mortalité.",Le traitement de la goutte n'a pas d'impact significatif sur la mortalité globale.,"Seule la goutte non traitée est associée à une surmortalité, le traitement étant toujours bénéfique pour la survie.",b,4
OIC-198-17-B,"Selon le texte, quel est le profil de patient typique associé au rhumatisme à pyrophosphate de calcium (PPCa) ?","Homme mûr, souvent en surpoids ou obèse, avec des comorbidités cardiovasculaires ou métaboliques.",Sujet âgé.,Femme plus jeune.,Initialement atteint de l'articulation métatarsophalangienne du gros orteil.,b,3
OIC-198-18-A,"Selon le texte, quel est le principe fondamental de la prise en charge d'une crise aiguë de goutte, en plus du traitement de la crise elle-même ?",Le repos articulaire est suffisant pour contrôler la crise.,Le traitement de la crise est le seul nécessaire pour gérer la goutte.,"Le patient doit être informé et capable de s'auto-traiter selon un plan prédéfini, et comprendre l'importance du traitement hypouricémiant.",Les inhibiteurs de l'IL-1 sont le traitement de première intention pour toutes les crises.,c,4
OIC-198-19-A,"Quel est l'objectif principal du traitement hypouricémiant dans la prise en charge de la goutte, selon le texte ?",Soulager rapidement les crises de goutte.,Atteindre une valeur cible d'uricémie pour dissoudre les cristaux d'urate.,Réduire la consommation de viande et de produits de la mer.,Informer le patient sur les risques cardiovasculaires associés à la goutte.,b,4
OIC-198-20-B,Quelle est une caractéristique principale de la goutte chronique non traitée ?,Récidives d'accès de plus en plus fréquentes.,Atteinte exclusive des membres inférieurs.,Présence de tophi visibles et douleurs mécaniques chroniques.,Absence de comorbidités associées.,c,4
OIC-198-21-B,Quelles sont les deux principales affections systémiques associées aux dépôts de pyrophosphate de calcium dihydraté (PPCa) dans les articulations ?,Goutte et pseudogoutte,Hémochromatose et hyperparathyroïdie primaire,Polyarthrite rhumatoïde et lupus érythémateux systémique,Maladie de Lyme et fibromyalgie,b,4
OIC-198-22-A,Quel est le principe de traitement recommandé pour un accès aigu de cristaux de pyrophosphate de calcium (PPC) ?,"Un traitement différent de la goutte, privilégiant les anti-inflammatoires non stéroïdiens (AINS).","Le même traitement qu'un accès goutteux, mais avec une adaptation des posologies et une prudence accrue en raison de l'âge et des comorbidités.","Uniquement des infiltrations intra-articulaires de corticoïdes, car les traitements systémiques sont contre-indiqués.","Un traitement à base de colchicine, en utilisant des doses standard sans adaptation à l'âge.",b,4
OIC-198-23-B,"Quel est le traitement principal recommandé pour un accès aigu de cristaux d'hydroxyapatite, selon le texte ?",Injections cortisoniques locales en première intention.,"Repos, glaçage et AINS.",Corticothérapie orale prolongée.,Chirurgie d'ablation des cristaux.,b,4
OIC-201-01-A,"Selon le texte, quelles sont les trois catégories principales de donneurs d'organes ?","Donneurs décédés, donneurs vivants, donneurs en attente.","Donneurs en mort encéphalique, donneurs décédés après arrêt circulatoire (DDAC), donneurs vivants.","Donneurs cardiaques, donneurs rénaux, donneurs hépatiques.","Donneurs volontaires, donneurs familiaux, donneurs anonymes.",b,4
OIC-201-02-A,"Parmi les éléments suivants, lequel est considéré comme un organe transplanté ?",Cornée,Peau,Foie,Os,c,0
OIC-201-03-B,"Quels sont les principaux facteurs de compatibilité immunologique pris en compte pour une transplantation d'organe, selon le texte ?",Groupe sanguin ABO et groupe Rhésus,Groupe sanguin ABO et groupes tissulaires HLA,Groupe Rhésus et groupes tissulaires HLA,"Groupe sanguin ABO, groupe Rhésus et groupes tissulaires HLA",b,4
OIC-201-04-B,"Selon le texte, quelle est la principale mission de l'Agence de la Biomédecine (ABM) concernant la transplantation d'organes ?",Gérer les résultats de survie des transplantations.,"Coordonner les prélèvements, la répartition et l'attribution des organes.",Évaluer les équipes médicales de transplantation uniquement.,Promouvoir uniquement la recherche en transplantation.,b,4
OIC-201-05-A,"Selon la loi de bioéthique, quels sont les trois principes fondamentaux encadrant le don d'organes ?","Consentement éclairé, gratuité, traçabilité","Consentement présumé, gratuité, anonymat","Consentement éclairé, anonymat, obligation","Consentement présumé, obligation, traçabilité",b,0
OIC-201-06-A,Quelle est la définition de la mort encéphalique selon le texte fourni ?,Arrêt définitif et irréversible de la fonction cardiaque.,Destruction définitive et irréversible de l'encéphale.,Coma profond avec activité cérébrale résiduelle.,Absence de respiration spontanée uniquement.,b,5
OIC-201-07-B,"Selon le texte, quels sont les éléments essentiels pour établir le diagnostic de mort encéphalique ?","Absence de conscience, abolition des réflexes du tronc cérébral, absence de ventilation spontanée, et EEG plat.","Absence de conscience, abolition des réflexes du tronc cérébral, absence de ventilation spontanée, et angiographie montrant une circulation cérébrale.","Absence de conscience, abolition des réflexes du tronc cérébral, absence de ventilation spontanée, et un seul EEG plat.","Présence de conscience, abolition des réflexes du tronc cérébral, absence de ventilation spontanée, et EEG plat.",a,4
OIC-201-08-B,Quel est l'objectif principal du traitement d'entretien en transplantation d'organe ?,Instaurer une immunosuppression forte immédiatement après la transplantation.,Traiter les épisodes de rejet aigu.,Prévenir les rejets à long terme avec un minimum d'effets secondaires.,Dépléter les lymphocytes T circulants.,c,4
OIC-201-09-B,"Selon le texte, quels sont les critères principaux pour établir le diagnostic de mort encéphalique ?","Absence de conscience, abolition des réflexes du tronc cérébral, absence de ventilation spontanée, et EEG plat.","Arrêt cardiaque persistant enregistré pendant 5 minutes, absence de conscience et abolition des réflexes.",Arrêt cardiaque extra-hospitalier non contrôlé et absence de ventilation spontanée.,Absence de complexes QRS sur ECG pendant 5 minutes et arrêt des thérapeutiques actives.,a,4
