,id,question,option_a,option_b,option_c,option_d,correct_option
826,OIC-132-06-A,Quel est le traitement principal pour le SNLGM idiopathique?,Traitement symptomatique uniquement,Corticostéroïdes à faible dose et courte durée,Corticostéroïdes à forte dose et prolongée avec diététique,Antihypertenseurs et diurétiques uniquement,c
827,OIC-132-06-A-,Quelle est l'évolution principale du SNLGM dans le cas de la corticosensibilité?,Disparition de la protéinurie et rechute après l'arrêt du traitement,Nécessité d'immunosuppresseurs après la corticosensibilité,Risque d'insuffisance rénale chronique terminale à 5 ans,Rechute après corticodépendance,a
828,OIC-132-07-A,Quelle est une caractéristique diagnostique de la glomérulopathie extra-membraneuse (GEM)?,Présence de prolifération glomérulaire,MBG normale ou épaissie et spiculée,Dépôts extramembranaires d'IgG et C3,Thrombose des veines rénales,c
829,OIC-132-07-A-,Quelle est la présente la plus caractéristique de la néphropathie à IgA?,Hématurie macroscopique récidivante sans douleurs,Hématurie microscopique isolée,Protéinurie élevée associée à une HTA,Hématurie 48 h après un épisode infectieux ORL,d
830,OIC-132-08-A,Quel facteur clinique est un facteur de mauvais pronostic dans la néphropathie à IgA primitive?,L'âge >65 ans,La présence d'une insuffisance rénale au diagnostic,L'importance de la protéinurie,Le sexe masculin,b
831,OIC-132-08-A-,Quelle maladie est associée à la présence d’auto-anticorps anti-MBG circulants et à des dépôts linéaires d’IgG le long de la MBG?,La maladie de Goodpasture,La N-IgA primitive,La cryoglobulinémie,Le lupus systémique,a
832,OIC-132-09-A-,Quelle est la cause typique de la glomérulonéphrite aiguë post-infectieuse?,a) streptococcus,b) viral,c) bacterial,d) fungal,a
833,OIC-132-10-A-,Quand est-il nécessaire de considérer un traitement par immunosuppresseurs dans les GEM primitives?,Dans les cas de rémission spontanée après 6 mois d'évolution,Dans les cas de protéinurie persistante après 6 mois d'évolution,Dans les cas de syndrome néphrotique persistant à 6 mois d'évolution,Dans les cas de rémission partielle avec insuffisance rénale chronique lentement progressive,c
834,OIC-132-11-B,"Quel est le type de néphropathies vasculaires qui inclut le syndrome de microangiopathie thrombotique (SHU, PTT…)?",Les néphropathies vasculaires aiguës ou rapidement progressives,Les néphropathies vasculaires évoluant sur un mode chronique,Les néphropathies vasculaires aiguës ou rapidement progressives,Les néphropathies vasculaires évoluant sur un mode chronique,a
835,OIC-132-11-B-,Le syndrome de MAT est caractérisé par une association de :,une anémie hémolytique de type mécanique et une thrombopénie de consommation,une thrombopénie de production et une dysfonction organique,une anémie hémolytique de type mécanique et une dysfonction organique,une thrombopénie de consommation et une absence de dysfonction organique,a
836,OIC-132-12-B,Quelle est la cause principale du syndrome de MAT?,Les entérobactéries productrices de toxins Shiga-like (SLT) comme E. coli O157:H7,"Les mutations des gènes codant pour les protéines du complément (C3, H, I, CD46)",Les infections comme la grippe H1N1,Les médicaments comme la mitomycine C,a
837,OIC-132-12-B-,Quel est le principal symptôme associé au syndrome hémolytique et urémique (SHU) dans le contexte d'une épidémie chez l'enfant?,Fatigue,Anémie,Diarrhée sanglante,Fevereille,c
838,OIC-132-13-B,"Quel agent bactérien est associé à l'association d'une insuffisance rénale aiguë, d'une anémie hémolytique et d'une thrombopénie en cas de contamination alimentaire?",Escherichia coli,Staphylococcus aureus,Salmonella,Candida albicans,a
839,OIC-132-13-B-,Quel est le type de sténose de l'artère rénale le plus fréquent?,Sténose athéromateuse,Sténose par fibrodysplasie,Sténose distale,Sténose proximale,a
840,OIC-132-14-B,Quelle est la cause principale de la sténose de l'artère rénale?,Sténose athéromateuse,Sténose fibrodysplasique,Sténose due à une hypertension résistante,Sténose due à une insuffisance rénale chronique,a
841,OIC-132-14-B-,Quel examen est le plus utile pour évaluer l'asymétrie de la taille des reins?,Échographie rénale,Doppler des artères rénales,Tomodensitométrie spiralée,Angio-IRM,a
842,OIC-132-15-B,Quel est le principal mécanisme d'occlusion aiguë d'une artère rénale?,Dissection de l'artère rénale,"Embolie artérielle (fibrillation auriculaire, valvulopathie)",Thrombophilie,Obstruction par calculs rénaux,b
843,OIC-132-15-B-,Quel est le principal examen confirmateur du diagnostic de l'infarctus rénal?,Imagerie par résonance magnétique (IRM) de l'urine,Tomodensitométrie spiralée,Biopsie rénale,Échographie abdominale,b
844,OIC-132-16-B,Quel est le principal lieu de formation des calculs urinaires?,Les reins,La vessie,Les reins et la vessie,Les reins et les reins,a
845,OIC-132-16-B-,Quel est le taux de prévalence des lithiases urinaires dans le monde?,1% à 20%,10% en France,1% en Afrique,20% en Europe,a
846,OIC-133-01-A,Quel calcul urinaire est le plus fréquent?,Phosphate de calcium,Oxalate de calcium,Phosphate ammoniaco-magnésien,Cystine,b
847,OIC-133-01-A-,Quel facteur alimentaire favorise l'hypercalciurie?,Les protéines animales,Les aliments riches en oxalate,Le sel (NaCl),Les sucres rapides,c
848,OIC-133-02-B,Quelle est la définition de la colique néphrétique?,Douleurs lombaires aiguës,Syndrome douloureux lombo-abdominal 270,Lombalgie 270,Douleurs lombaires aiguës homolatérale,b
849,OIC-133-02-B-,Quel est un facteur favorisant de la colique néphrétique?,Voyage,Chaleur,Déshydratation,Activité physique,c
850,OIC-133-03-A-,Quelle est la période de prédilection pour l'imagerie en urgence dans la colique néphrétique fébrile?,1er trimestre,2e trimestre,urgence,3e trimestre,c
851,OIC-133-06-B,Quelles anomalies métaboliques sont associées aux lithiases calciques?,Hyperparathyroidie,Hypercalciuries,Hyperoxalurie,Acidose tubulaire rénale,a
852,OIC-133-06-B-,La LEC est contre-indiquée en cas de :,trouble congénital ou acquis de l’hémostase et de la coagulation,grossesse,infection urinaire non traitée,obstacle en aval du calcul,c
853,OIC-133-09-B-,Quelle est la cause toxique mentionnée dans le contenu éducatif?,Salicylate,Éthylène glycol,Méthanol,Acide citrique,a
854,OIC-134-01-A-,Quelle est la méthode de correction de l'acidose métabolique chronique en milieu rénal?,L'administration de bicarbonate de sodium en gélules 1 à 6 g/jour,L'usage d'une diurèse pour réduire la concentration acide,L'apport d'une alimentation alcaline,L'administration d'acide citrique,a
855,OIC-134-02-B,Quand l'alcalinisation est-elle indispensable dans le traitement des troubles acido-basiques aigus?,Dans les acidoses lactiques,Dans les acidocétoses,Dans les acidoses hyperchlorémiques ou associées à certaines intoxications,Dans les acidoses hypochlorémiques,c
856,OIC-134-02-B-,Où se trouve le principal stock de potassium dans un homme de 70 kg?,Dans le compartiment extracellulaire,Dans le compartiment intracellulaire,Dans les cellules musculaires,Dans le sang,b
857,OIC-134-03-A,Quelle est la définition de l'hyperkaliémie?,"La concentration plasmatique du potassium supérieure à 5,0 mmol/L","La concentration plasmatique du potassium supérieure à 3,5 mmol/L","La concentration plasmatique du potassium supérieure à 4,0 mmol/L","La concentration plasmatique du potassium supérieure à 6,0 mmol/L",a
858,OIC-134-04-A,Quelle est la première anomalie électrocardiographique observée dans l'hyperkaliémie?,Augmentation de l'amplitude des ondes T,Disparition de l'onde P,Élargissement des complexes QRS,Sine wave pattern,a
859,OIC-134-05-B-,Quel agent est utilisé pour transférer le potassium vers le compartiment intracellulaire en cas d'hyperkaliémie sévère?,Bicarbonate de sodium,Salbutamol,Furosémide,Hémodialyse,b
860,OIC-134-06-A,Quel est le traitement principal pour l'hyperkaliémie chronique modérée?,Diminution des apports potassiques alimentaires et intraveineux,Administration de bicarbonate de sodium,Utilisation de diurétiques hypokaliémiants,Administration de 9α-fluorohydrocortisone,a
861,OIC-134-06-A-,Quelle est la valeur plasmatique de potassium définie comme l'hypokaliémie?,"3,5 mmol/L","4,5 mmol/L","2,5 mmol/L","5,5 mmol/L",a
862,OIC-134-09-A,Quelle est la définition de l'hyponatrémie sévère?,Na+ < 135 mmol/L,Na+ < 120 mmol/L,Na+ < 140 mmol/L,Na+ < 150 mmol/L,b
863,OIC-134-09-A-,Quelle formule est utilisée pour estimer l'osmolalité plasmatique?,Posm = [Na+ × 2] + Glycémie (mmol/L),Posm = [Na+ × 1] + Glycémie (mmol/L),Posm = [Na+ × 3] + Glycémie (mmol/L),Posm = [Na+ × 0] + Glycémie (mmol/L),a
864,OIC-134-10-A,Quel est le seuil de gravité pour l'hyponatrémie sévère?,120 mmol/L,130 mmol/L,140 mmol/L,150 mmol/L,a
865,OIC-134-10-A-,Quelle est la cause principale d'une hyponatrémie hypotonique liée à une déshydratation extracellulaire?,L'hyperglycémie,L'insuffisance rénale avancée,L'apport sodé et hydrique normal,L'hyperprotidémie,b
866,OIC-134-11-A,"Dans les hyponatrémies chroniques, le traitement étiologique est prioritaire. Quelle est la principale approche à adopter?",Le traitement étiologique est prioritaire,La restriction hydrique (500 mL/j),L'administration d'osmoles par urée,L'apport en NaCl par voie orale,a
867,OIC-134-11-A-,Quel est le risque principal lors de la correction rapide d'une hyponatrémie chronique?,Le risque de myélinolyse centro-pontine (MCP),Le risque de démyélinisation osmotique,Le risque de hypoglycémie,Le risque de hypertension artérielle,a
868,OIC-136-01-B,Quelle est la limite de la hypernatrémie selon le contenu éducatif?,145 mmol/L,150 mmol/L,130 mmol/L,120 mmol/L,a
869,OIC-136-01-B-,Quel est le principal facteur qui peut provoquer une hypernatrémie?,Perte d'eau extrarénale cutanée ou respiratoire,Absence de sensibilité rénale à l'ADH,Dysfonctionnement des osmorécepteurs hypothalamiques,Survenue de déshydratation intracellulaire,a
870,OIC-136-02-A-,Quelle situation correspond à une perte d'eau plus importante que celle de sodium?,Déshydratation globale (hypovolémie associée à un déficit en eau plus marqué que le déficit en sodium),Déshydratation intracellulaire isolée (euvolémie extracellulaire associée),Hyperhydratation extracellulaire et Déshydratation intracellulaire,Déshydratation intracellulaire isolée avec déficit d'apport d'eau,a
871,OIC-136-03-A-,Quelle est la définition de l'hypocalcémie totale?,"Concentration plasmatique inférieure à 2,20 mmol/L","Concentration plasmatique inférieure à 1,15 mmol/L","Concentration sérique inférieure à 2,20 mmol/L","Concentration ionisée inférieure à 1,15 mmol/L",a
872,OIC-136-04-A,Quel est l'effet de l'hormone parathyroïdienne sur la réabsorption du calcium?,Elle stimule la réabsorption du calcium dans l'anse de Henle,Elle inhibe la réabsorption du calcium dans le tube contourné distal,Elle réduit la réabsorption du calcium dans l'anse de Henle,Elle augmente la réabsorption du calcium dans le tube contourné distal,d
873,OIC-136-04-A-,Quel est le signe clinique associé à l'hypocalcémie qui est corrélé avec la profondeur de l'hypocalcémie et sa rapidité d'installation?,Paresthésies distales,Crampes musculaires,Tétanie,Convulsions,c
874,OIC-136-05-A,Quel est l'abréviation de l'intervalle Q-T dans l'ECG en situation d'hypocalcémie?,Q-T,QT,EKG,ECG,b
875,OIC-136-05-A-,Quelle est la caractéristique de l'hypocalcémie d'origine parathyroïdienne?,L'hypocalcémie avec PTH basse (<10 pg/mL) donc inadaptée,L'hypocalcémie avec PTH élevée (>65 pg/mL) donc adaptée,L'hypocalcémie avec PTH basse (>65 pg/mL) donc adaptée,L'hypocalcémie avec PTH élevée (<10 pg/mL) donc inadaptée,a
876,OIC-136-06-A,"Avant toute enquête étiologique d'une hypocalcémie, il faut vérifier quoi?",que le prélèvement n'a pas été effectué sur tube citraté,qu'il ne s'agit pas d'une pseudo hypocalcémie,qu'il ne s'agit pas d'une hypoparathyroïdie post chirurgie,qu'il ne s'agit pas d'une hypocalcémie idiopathique,a
877,OIC-136-07-A,Quelle est la priorité dans l'interrogatoire d'une douleur lombaire aiguë?,Éliminer les causes urologiques avant de considérer une lombalgie aiguë commune,Prélever des échantillons sanguins pour évaluer l'infarctus rénal,Demander des antécédents de maladies infectieuses,Examiner la mobilité rachidienne en position debout,a
878,OIC-136-07-A-,Quelle est l'étiologie la plus fréquente des douleurs lombaires aiguës?,L'arthrose,La lombalgie dégénérative discovertébrale,Les douleurs référées,Les tumors,b
879,OIC-136-08-B-,Quel est le signe clinique caractéristique de la colique néphrétique?,Douleur lombaire bilatérale de début insidieux,Douleur lombaire unilatérale de début brutal avec irradiation oblique vers les organes génitaux externes,Douleur lombaire asymétrique avec position antalgique,Douleur lombaire persistante sans irradiation,b
880,OIC-136-09-B,Quand un examen d'imagerie est-il inutile en urgence pour une douleur lombaire aiguë d'adulte?,Dans le cas d'une douleur simple ou récidive de lombalgies connues,Lorsqu'il y a une cause secondaire rachidienne ou neurologique,En cas de fièvre ou de signe de gravité,Pour une douleur persistante sans traitement symptomatique,a
881,OIC-136-09-B-,Le bilan biologique est à demander en urgence en cas de quelle orientation diagnostique?,Urologique,Néphrologique,Viscérale,Vasculaire et cardiologique,d
882,OIC-136-10-B,Quels facteurs influencent le passage vers la lombalgie chronique?,"Dépression, anxiété, catastrophisme","Arrêts de travail prolongés, insatisfaction au travail",Peur de la douleur et du traumatisme,Conditions de travail difficiles sans opportunité de changement,a
883,OIC-136-11-A,Quelle est la définition de la constipation chronique selon le contenu éducatif?,Une réduction du nombre de selles hebdomadaires (< 3 selles/semaine),Des efforts de poussée exagérés pour exonérer ce qui définit la dyschésie,L'association des deux,"La plainte d’un patient concernant son transit (qualité et nombre de selles, sensation d’évacuation incomplète…)",d
