,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
713,OIC-188-03-B,Laquelle des affirmations suivantes décrit le mieux la physiopathologie de l'asthme et de la rhinite allergique?,Cette question évalue la compréhension des mécanismes inflammatoires impliqués dans l'asthme et la rhinite allergique.,Une réaction immunitaire non spécifique impliquant principalement les neutrophiles.,"Incorrecte. L'asthme et la rhinite allergique sont caractérisés par une réaction immunitaire spécifique, impliquant principalement les lymphocytes Th2 et les éosinophiles.","Une hyperréactivité bronchique et une inflammation des voies aériennes supérieures, avec épaississement de la membrane basale et hyperplasie des glandes muqueuses.",Correcte. Cette réponse décrit les principaux éléments de la physiopathologie de l'asthme et de la rhinite allergique.,"Une infection virale chronique des voies respiratoires, entraînant une inflammation chronique et une hyperproduction de mucus.",Incorrecte. L'asthme et la rhinite allergique sont des maladies inflammatoires chroniques non infectieuses.,"Une obstruction des voies aériennes due à une accumulation de mucus, sans inflammation associée.",Incorrecte. L'obstruction des voies aériennes dans l'asthme et la rhinite allergique est associée à une inflammation et à des modifications structurales des voies aériennes.,b
714,OIC-188-04-A,Quel élément est essentiel pour le diagnostic positif d'une rhinite allergique?,La question évalue la compréhension des critères de diagnostic d'une rhinite allergique.,La présence de symptômes oculaires (conjonctivite).,"Bien que la conjonctivite puisse accompagner la rhinite allergique, elle n'est pas un critère essentiel au diagnostic.","L'association forte entre l'exposition à un allergène et la survenue des symptômes, évaluée par les unités de lieu, de temps et d'action.",Cette association est un élément clé du diagnostic différentiel et permet de distinguer la rhinite allergique des autres types de rhinites.,La présence d'une muqueuse inflammatoire dans les fosses nasales.,"L'inflammation nasale est un symptôme commun à de nombreuses rhinites, allergiques ou non.",La présence de polypes nasaux.,"Les polypes nasaux peuvent être présents dans certaines rhinites allergiques, mais ne sont pas un critère de diagnostic.",b
715,OIC-188-05-A,Lequel des éléments suivants est un critère essentiel pour le diagnostic d'asthme?,Cette question évalue la compréhension des critères diagnostiques de l'asthme.,Présence de fièvre et de toux productive,"Ces symptômes sont plus caractéristiques d'une infection respiratoire, pas d'asthme.",Symptômes respiratoires paroxystiques et obstruction des voies aériennes réversible,C'est la définition même de l'asthme : symptômes respiratoires intermittents et obstruction des voies aériennes réversible.,Hypertension artérielle et tachycardie,Ces symptômes ne sont pas spécifiques à l'asthme.,Douleur thoracique et nausées,"Ces symptômes peuvent être associés à d'autres pathologies, pas uniquement à l'asthme.",b
716,OIC-188-06-B,Quel élément est essentiel pour établir le diagnostic d'un asthme professionnel?,La question évalue la compréhension des critères diagnostiques de l'asthme professionnel.,La présence d'antécédents allergiques chez le patient.,Faux. L'asthme professionnel peut survenir chez des patients avec ou sans antécédents allergiques.,La mise en évidence d'une exposition professionnelle à un agent sensibilisant.,Vrai. L'exposition professionnelle à un agent sensibilisant est un élément clé du diagnostic.,La présence d'une hyperréactivité bronchique non spécifique à la métacholine.,"Faux. L'hyperréactivité bronchique peut être présente, mais n'est pas un critère obligatoire pour le diagnostic.",La présence d'une aggravation de l'asthme associée à des expositions professionnelles irritantes courantes.,"Faux. Cet élément est pertinent pour un asthme existant, mais pas pour le diagnostic d'asthme professionnel.",b
717,OIC-188-07-B,"Parmi les métiers suivants, lequel présente un risque accru d'asthme professionnel lié aux acariens de farine?",Cette question évalue la connaissance des métiers à risque d'asthme professionnel.,Coiffeur,"Les persulfates sont un risque pour les coiffeurs, pas les acariens de farine.",Agent d'entretien,"Les agents d'entretien sont exposés à divers produits chimiques, mais pas spécifiquement aux acariens de farine.",Boulanger,Les boulangers sont exposés à la farine et donc aux acariens de farine.,Travailleur du bois,Les travailleurs du bois ne sont pas généralement exposés aux acariens de farine.,c
718,OIC-188-09-A,Lequel des éléments suivants est un critère du diagnostic clinique d'une exacerbation d'asthme?,Cette question évalue la connaissance des critères de diagnostic clinique d'une exacerbation d'asthme.,Une augmentation progressive des symptômes durant au moins deux jours et nécessitant une modification du traitement,C'est un critère du diagnostic clinique d'une exacerbation d'asthme.,Une toux persistante sans fièvre,Une toux persistante sans fièvre n'est pas spécifique à une exacerbation d'asthme.,Une diminution de la fonction pulmonaire mesurée par la spirométrie,"Bien que la diminution de la fonction pulmonaire puisse être présente, ce n'est pas un critère de diagnostic clinique.",Une exposition récente à un allergène,"L'exposition à un allergène peut déclencher une exacerbation d'asthme, mais ce n'est pas un critère de diagnostic clinique.",a
719,OIC-188-10-A,Quels sont les signes évocateurs de mise en jeu du pronostic vital à court terme lors d'une exacerbation d'asthme?,La question évalue la capacité à identifier les signes de gravité d'une exacerbation d'asthme.,Toux persistante et sifflements,"Bien que présents, ces symptômes ne sont pas spécifiques à une urgence vitale.",Difficulté à parler en phrases complètes et respiration rapide,"C'est un signe de lutte, indiquant une détresse respiratoire importante.",Fièvre et maux de tête,Ces symptômes ne sont pas spécifiques à une exacerbation d'asthme grave.,Éternuements et congestion nasale,Ces symptômes sont plus caractéristiques d'une rhinite et non d'une urgence asthmatique.,b
720,OIC-188-11-B,Laquelle des descriptions suivantes caractérise la sémiologie radiographique d'une distension thoracique?,Cette question évalue la connaissance de la sémiologie radiographique d'une distension thoracique.,Hyperdensité des champs pulmonaires avec élargissement des espaces intercostaux,Incorrecte :  Une hyperdensité pulmonaire est plutôt associée à des pathologies comme l'œdème pulmonaire ou l'embolie pulmonaire.,Hyperclarté des champs pulmonaires avec aplatissement des coupoles diaphragmatiques et horizontalisation des côtes,Correcte : Cette description correspond à la sémiologie radiographique typique d'une distension thoracique.,Diminution de la transparence des champs pulmonaires avec un rétrécissement des espaces intercostaux,Incorrecte : Une diminution de la transparence pulmonaire est plutôt observée dans des pathologies comme la pneumonie ou l'emphyseme.,Présence de nodules pulmonaires avec un épaississement des parois bronchiques,Incorrecte : Ces signes sont plutôt associés à des pathologies comme le cancer du poumon ou la tuberculose.,b
721,OIC-188-12-B,Quel est le critère principal pour diagnostiquer un trouble ventilatoire obstructif lors d'une exploration fonctionnelle respiratoire (EFR)?,Cette question évalue la compréhension des caractéristiques d'un trouble ventilatoire obstructif selon les EFR.,Une augmentation du débit expiratoire de pointe (DEP) post bronchodilatateur de plus de 200mL,"Incorrecte. L'augmentation du DEP post bronchodilatateur est un critère de réversibilité, pas d'obstruction.","Une diminution du volume expiratoire maximal en une seconde (VEMS) par rapport au volume courant (CV) inférieure à 0,7","Correcte.  VEMS/CV<0,7 est le critère principal pour diagnostiquer un trouble ventilatoire obstructif.",Une diminution du volume expiratoire maximal en une seconde (VEMS) post bronchodilatateur de plus de 200mL,"Incorrecte. La diminution du VEMS post bronchodilatateur est un signe d'obstruction, mais pas le critère principal.",Une augmentation du volume courant (CV) post bronchodilatateur de plus de 12% de la valeur avant bronchodilatateur,"Incorrecte. L'augmentation du CV post bronchodilatateur est un signe de réversibilité, pas d'obstruction.",b
722,OIC-188-13-B,Dans quel contexte les tests immuno-allergiques (prick-test et dosage des IgE spécifiques) sont-ils indiqués?,Cette question évalue la connaissance des indications des tests immuno-allergiques en allergologie.,En cas de suspicion d'allergie alimentaire chez un nourrisson.,"Bien que les tests immuno-allergiques puissent être utilisés pour diagnostiquer les allergies alimentaires, cette option n'est pas spécifiquement mentionnée dans le contenu fourni.",Lors du diagnostic d'asthme ou de rhinite chronique dont l'origine allergique est suspectée.,Cette option correspond aux indications mentionnées dans le contenu fourni.,En cas de suspicion d'allergie aux médicaments.,"Bien que les tests immuno-allergiques puissent être utilisés pour diagnostiquer les allergies médicamenteuses, cette option n'est pas spécifiquement mentionnée dans le contenu fourni.",Lors de la prescription d'un vaccin.,Les tests immuno-allergiques ne sont pas indiqués lors de la prescription d'un vaccin.,b
