mcq,cop,llm_cop
"-----
Question:
A female with H/o oligohydramnios during her pregnancy, brings her newborn baby to OPD, on noticing asymmetric thigh folds in her child. The examiner performs flexion, IR and abduction, which produces a click sound. Which is the test done by the examiner?
Options:
a) Oolani test
b) Von Rosen test
c) Mc Murray's test
d) Barlow's test
-----
",0,2
"-----
Question:
Avascular necrosis can be a possible sequelae of fracture of all of the following bones, except -
Options:
a) Femur neck
b) Scaphoid
c) Talus
d) Calcanuem
-----
",3,1
"-----
Question:
Functional bracing is now the gold standard in the nonoperative management of which fractures?
Options:
a) Fracture shaft humerus
b) Fracture of both bones of the forearm
c) Fracture shaft tibia
d) Fracture shaft Femur
-----
",0,2
"-----
Question:
A newborn child presents with inverted foot and the dorsum of the foot cannot touch the anterior tibia. The most probable diagnosis is:
Options:
a) Congenital vertical talus
b) Arthrogryposis Multiplex
c) CTEV
d) Cerebral palsy
-----
",2,0
"-----
Question:
Wolff's law states that:
Options:
a) If a bone is continuously subjected to a paicular stress it will adapt to become stronger to resist that loading
b) Only Diaphysis allows longitudinal growth in childhood
c) Any infection not showing periosteal reaction within 1 week of symptoms can be ruled out to be osteomyelitis
d) Angular deformities will progress till the closure of physis
-----
",0,0
"-----
Question:
The commonest complication of Colles fracture
Options:
a) Stiffness of fingers
b) Malunion
c) Sudeck's osteodystrophy
d) Rupture of EPL tendon
-----
",0,1
"-----
Question:
Hawkin sign denotes?
Options:
a) Retained vascularity
b) Non union
c) Decrease vascularity
d) Avascular necrosis
-----
",0,3
"-----
Question:
Frieberg osteochondritis is INFLAMMATION of ?
Options:
a) 2nd metatarsal head
b) 2nd metatarsal base
c) 5th matatarsal head
d) 5th metatarsal base
-----
",0,0
"-----
Question:
Epiphysis involved in which bone tumor -
Options:
a) Osteosarcoma
b) Multiple myeloma
c) Giant cell tumor
d) Ewing's sarcoma
-----
",2,0
"-----
Question:
In Complete ACL rupture the tibia moves over the femur in which direction -
Options:
a) Forward
b) Backward
c) lateral
d) Medial
-----
",0,3
"-----
Question:
Axillary nerve damage is caused by damage to?
Options:
a) Shaft of humerus
b) Surgical neck humerus
c) Medial epicondyle
d) Lateral epicondyle
-----
",1,1
"-----
Question:
Avascular necrosis of head off the femur is most common in -
Options:
a) Subcapital #
b) Basal #
c) Fracture intertrochantric
d) Transcervical fracture
-----
",0,0
"-----
Question:
A patient of 45 yrs old Having ahritis with involvolvement of PIP 4 DIP and 9 MCP and sparing of wrist and ankle diagnosis ?
Options:
a) osteoahritis
b) Rheumatoid Ahritis
c) Psoriatic ahritis
d) GouT
-----
",0,1
"-----
Question:
All dead or devitalized bone must be identified by the preoperative injection of sulphan blue which stains all living tissue green, leaving dead material unstrained in
Options:
a) Acute osteomyelitis with sequestrum
b) Subacute haematogenous osteomyelitis with sequestrum
c) Chronic osteomyelitis with cavity
d) Chronic osteomyelitis with sequestrum
-----
",3,3
"-----
Question:
Following test is known as:
Options:
a) Finkelstein Test
b) Tinel test
c) Phalen's test
d) Cozens test
-----
",0,2
"-----
Question:
Tardy ulnar nerve palsy -
Options:
a) Early onset
b) Late onset
c) Caused by shoulder dislocation
d) None
-----
",1,1
"-----
Question:
Which of the following is biphasic tumor?
Options:
a) Rhabdomyosarcoma
b) Synovial sarcoma
c) Osteosarcoma
d) Osteoblastoma
-----
",1,1
"-----
Question:
Tardy ulnar nerve palsy is seen in ?
Options:
a) Excision of elbow joint
b) Fracture of olecrenon process
c) Cubitus valgus
d) Cubitus varus
-----
",2,3
"-----
Question:
Pen test is done for which nerve injury -
Options:
a) Median
b) Ulnar
c) Radial
d) Axillary
-----
",0,1
"-----
Question:
Caffey disease is
Options:
a) Renal osteodystrophy
b) Infantile coical hyperostosis
c) Osteomyelitis of jan in children
d) Chronic osteomyelitis in children
-----
",1,1
"-----
Question:
Flexion deformity is detected by -
Options:
a) Tredenlenberg test
b) Thomas test
c) FABER
d) Stinchfield tests
-----
",1,1
"-----
Question:
Morrey and Peterson's criteria for diagnosis used in
Options:
a) TB Hip
b) Osteomyelitis
c) Brodie's abscers
d) TB Knee
-----
",1,1
"-----
Question:
Investigation of choice for spinal tuberculosis -
Options:
a) X-ray
b) CT-Scan
c) Open biopsy
d) MRI
-----
",3,0
"-----
Question:
Judet and Lectournal classification is used for
Options:
a) Supracondylar Humerus fracture
b) Acetabulum fracture
c) Shaft femur fracture
d) Patella fracture
-----
",1,1
"-----
Question:
The most common cause of Volkmann's ischaemic contracture in a child is -
Options:
a) Intercondylar fracture of humerus
b) Fracture both bone of forearm
c) Fracture lateral condyle of humerus
d) Supracondylar fracture of humerus
-----
",3,3
"-----
Question:
Not true about posterior dislocation of hip
Options:
a) Dashboard injury
b) Vascular sign of narath is seen
c) Sciatic nerve injury
d) Trendelenberg test is negative
-----
",3,0
"-----
Question:
A six-year-old boy presents to the emergency department with a painful limp. Clinical examination reveals tenderness in the femoral triangle and some limitation of hip movements. An X-ray was done which was normal. Which of the following should be the next course of action?
Options:
a) Wait and Watch/Observation
b) Ultrasonogrpahy
c) Aspiration
d) MRI Scan
-----
",0,3
"-----
Question:
Causes of a painless limp in infancy includes:
Options:
a) Congenital dislocation of hip
b) Infantile coxa vara
c) Poliomyelitis
d) All of the above
-----
",3,3
"-----
Question:
Most common tumor in hand -
Options:
a) Exostosis
b) Giant cell tumor
c) Enchondroma
d) Synovial sarcoma
-----
",2,0
"-----
Question:
A patient of supracondylar humerus fracture is unable to flex interphalangeal joint of the thumb. Which nerve is most likely injured?
Options:
a) Median nerve
b) Superficial branch of ulnar nerve
c) AIN
d) Pin
-----
",2,2
"-----
Question:
Which of the following is not true about SCFE (Slipped capital femoral epiphysis)?
Options:
a) Males are affected more frequently
b) Extension is restricted
c) Commonly occurs during adolescence
d) Varus, adduction and external rotation deformities are present
-----
",1,0
"-----
Question:
A most common site for the trauma of spine is -
Options:
a) Cervical
b) Thoracic
c) Lumbar
d) Sacrum
-----
",0,2
"-----
Question:
The nerve affected in carpal tunnel syndrome is -
Options:
a) Radial nerve
b) Anterior Interosseus nerve
c) Superficial palmar branch of radial nerve
d) Median Nerve
-----
",3,3
"-----
Question:
Vitamin d true is
Options:
a) UVB converts it to active form
b) It enhances intestinal absorption of proteins
c) Vit D3 is crgocalciferol
d) Cholccalcifcrol is converted to calcitriol in liver
-----
",0,0
"-----
Question:
Brown tumour is seen in
Options:
a) Hyperparathyroidism
b) Hypoparathyroidism
c) Hypothyroidism
d) Hypehyroidism
-----
",0,0
"-----
Question:
Baon's fracture is injury to ?
Options:
a) Fracture distal end humerus
b) Extra-aicular fracture distal end radius
c) Intra-aicular fracture distal end radius
d) Intra-aicular fracture distal end radius with carpal bone subluxation
-----
",3,0
"-----
Question:
Weakest portion of shoulder joint capsule is
Options:
a) Anterior
b) Posterior
c) Inferior
d) Superior
-----
",2,1
"-----
Question:
Surgical staging of bone tumors is by
Options:
a) Edmonton
b) Manchester
c) Enneking
d) TNM
-----
",2,2
"-----
Question:
Shentons line is seen in X ray of -
Options:
a) Antero-posterior pelvis with both hips
b) Antero-posterior shoulder
c) Lateral cervical spine
d) Lateral lumbosacral spine
-----
",0,0
"-----
Question:
A patient gives a H/0 twisting strain and locking of the knee joint, the most likely diagnosis is -
Options:
a) Avulsion of tibial tubercle
b) Meniscal tear
c) Tearing of lateral collateral ligament
d) Tear of anterior cruciate ligament
-----
",1,3
"-----
Question:
'Sequestration' is best defined as:
Options:
a) A piece of dead bone
b) A piece of dead bone surrounded by infected tissue
c) A piece of bone with poor vascularity
d) None of the above
-----
",1,3
"-----
Question:
Initial finding seen in knee TB
Options:
a) Reduction of joint space
b) Increase in joint space
c) Degeneration of cailage
d) Bone resorption
-----
",1,0
"-----
Question:
Pulled elbow means
Options:
a) Fracture of head of radius
b) Subluxation of head of radius
c) Fracture dislocation of elbow
d) Fracture ulna
-----
",1,1
"-----
Question:
Ozonolysis is used for
Options:
a) Early meniscal tear
b) Early meniscal cyst
c) Disc bulge
d) Sequestered disc
-----
",2,3
"-----
Question:
Commonest dislocation of elbow-
Options:
a) Anterior
b) Posterior
c) Both same
d) Medial
-----
",1,1
"-----
Question:
Patients with bilateral CDH walk with the following gait-
Options:
a) Waddling
b) Stumbling
c) Knock knee
d) Antalgic
-----
",0,0
"-----
Question:
What causes both destruction of bone and reduction of joint space?
Options:
a) Tuberculosis
b) Metastasis
c) Multiple myeloma
d) Lymphoma
-----
",0,2
"-----
Question:
A 68-yr-old man came with pain and swelling of the right knee. Ahlback grade 2 osteoarthritic changes were found on investigation. What is the further management?
Options:
a) Arthroscopic washout
b) High tibial osteotomy.
c) Total knee replacement
d) Conservative
-----
",3,3
"-----
Question:
Most common muscle damaged in rotator cuff-
Options:
a) Supraspinatus
b) Infraspinatus
c) Subscapularis
d) Teres minor
-----
",0,0
"-----
Question:
Blounts disease is also known as -
Options:
a) Genu Valgum
b) Infantile Tibia Vara
c) Genu Recurvatum
d) Adolescent tibia vara
-----
",1,0
"-----
Question:
Main blood supply to the head and neck of femur comes from
Options:
a) Lateral circumflex femoral Aery
b) Medial circumflex femoral Aery
c) Aery of Ligamentum Teres
d) Popliteal Aery
-----
",1,0
"-----
Question:
A patient with pain in back. Lab investigation shows elevated ESR. X-ray skull shows multiple punched out lytic lesions. Most imp. Investigation to be done is -
Options:
a) Serum acid phosphatase
b) CT head with contrast
c) Whole body scan
d) Serum electrophoresis
-----
",3,1
"-----
Question:
Gustillo Anderson classification is used for
Options:
a) Open fracture
b) Closed fracture
c) Mal united fracture
d) Non- union of fracture
-----
",0,1
"-----
Question:
Injury to radial nerve in the lower part of spiral groove -
Options:
a) Spares nerve supply to extensor carpi radialis longus
b) Results in paralysis of anconeus muscle
c) Leaves extensions at elbow joint intact
d) Weakens pronation movement
-----
",2,1
"-----
Question:
Which of the following is not a recognized treatment for carpal tunnel syndrome?
Options:
a) Nerve stimulation therapy.
b) Steroid injection.
c) One-portal endoscopic surgical release.
d) Two-portal endoscopic surgical release.
-----
",0,1
"-----
Question:
Mechanism of injury in lateral condylar fracture of proximal tibia
Options:
a) Strain of valgus knee
b) Strain of varus knee
c) Strain of valgus knee with axial loading
d) Rotational injury
-----
",3,2
"-----
Question:
A variant of Giant cell tumor is?
Options:
a) Ossifying fibroma
b) Non ossifying fibroma
c) Osteosarcoma
d) Chondroblastoma
-----
",3,2
"-----
Question:
Soap-bubble appearance on X-ray is characteristic of
Options:
a) Osteoclastoma
b) Osteoblastoma
c) Osteosarcoma
d) Osteoma
-----
",0,2
"-----
Question:
All the following are advantages of the Jaipur foot over the conventional SACH foot Except
Options:
a) Appearance of the Jaipur foot is that of normal foot
b) It is suitable for bare foot walking
c) Allows movement at fore foot and midfoot
d) Jaipur foot is electrically operated
-----
",3,2
"-----
Question:
10 year old boy complaints of pain in right arm near the shoulder, x-ray shows expansile lytic lesion in upper third of humerus, what is the likely diagnosis.
Options:
a) Aneurysmal Bone cyst
b) Simple bone cyst
c) Giant cell tumor
d) Osteosarcoma
-----
",1,0
"-----
Question:
Osteomalacia is associated with -
Options:
a) Decreases in osteoid volume
b) Decrease in osteoid surface
c) Increase in osteoid maturation time
d) Increase in mineral apposition rate
-----
",2,2
"-----
Question:
Tarsal tunnel syndrome involves -
Options:
a) Lateral cutaneous nerve of thigh
b) Posterior tibial nerve
c) Common peroneal nerve
d) Sciatic nerve
-----
",1,1
"-----
Question:
Which of the following is not true regarding in- flammatory arthritis -
Options:
a) Presence of morning stiffness
b) Sclerosis on X-ray
c) Anemia of chronic disease
d) Presence of fever, weight loss and elevated ESR
-----
",1,3
"-----
Question:
In trigger finger the level of tendon sheath constriction is found at the level of:
Options:
a) Middle phalanx
b) Proximal interphalangeal joint
c) Proximal phalanx
d) Metacarpophalangeal joint
-----
",3,1
"-----
Question:
12 year old with rapid increase in weight and Height over past one year presents with difficulty in sitting cross legged and squatting, knee would go into axilla every time she flexes her hip and knee, most likely diagnosis
Options:
a) Hyperthyroidism
b) Slipped capital femoral epiphysis
c) Perthe's disease
d) Hip dislocation
-----
",1,1
"-----
Question:
All are true about whiplash injury except :
Options:
a) Neck stiffness is a presenting symptom
b) X-ray shows veebral fracture in most cases
c) There is hyperextension followed by flexion
d) It is a ligamentous injury of the cervical spine
-----
",1,1
"-----
Question:
Non-healing sinus is a common clinical feature is chronic osteomyelitis. The most common frequent cause for this presentation is:
Options:
a) Resistant organisms
b) Retained foreign body
c) Presence of sequestrum
d) Intraosseous cavities
-----
",2,0
"-----
Question:
Flexor tendon graft repair graft is taken from -
Options:
a) Plantaris
b) Palmaris longus
c) Extensordigitorum
d) Extensorindicis
-----
",1,0
"-----
Question:
Following is true about spinal injuries except
Options:
a) Forms 6% of all trauma cases
b) Cervical spine is more prone to fracture than dislocation
c) Traumatic injuries most commonly affect the cervical spine
d) Neurodeficit is present in 50% of all the cases
-----
",1,3
"-----
Question:
Radiosensitive bone tumor
Options:
a) Fibrosarcoma
b) Malignant GIT
c) Multiple myeloma
d) Synovial cell sarcoma
-----
",2,2
"-----
Question:
Frozen pelvis is seen in -
Options:
a) Osteoarthritis
b) Potts disease
c) Actinomycosis
d) Reiters disease
-----
",1,1
