mcq,cop,llm_cop
"-----
Question:
Which of the following statement is false about extended-spectrum beta-lactamases (ESBL)?
Options:
a) These can hydrolyze penicillins, cephalosporins as well as monobactams
b) Carbapenems are sensitive to ESBL
c) Amber classification of ESBL is based on structural differences
d) Third and fourth generation cephalosporins are used for detection of ESBL.
-----
",1,1
"-----
Question:
Which of the following drugs is a direct inhibitor of clotting factor Xa?
Options:
a) Apixaban
b) Argatroban
c) Fondaparinux
d) Aspirin
-----
",0,0
"-----
Question:
All are true statements regarding octreotide except:
Options:
a) Somatostatin analogue
b) Used in refractory diarrhea in AIDS
c) Used in carcinoid syndrome
d) An absorbent
-----
",3,3
"-----
Question:
Thrombolytics can provide relative mortality reduction in the treatment of acute myocardial infarction, if patient comes within :
Options:
a) 6 hours
b) 12 hours
c) 18 hours
d) 24 hours
-----
",1,1
"-----
Question:
Which of the following is not a prodrug?
Options:
a) Levodopa
b) Lisinopril
c) Carbimazole
d) Prednisolone
-----
",1,1
"-----
Question:
Which drug should not be given in pregnancy:
Options:
a) Labetalol.
b) ACEinhibitors.
c) Hydralazine.
d) Methyl dopa.
-----
",1,1
"-----
Question:
Which of the following medications essential for ameliorating the toxicity of pemetrexed:
Options:
a) Folinic acid and vitamin B6
b) Folic acid and vitamin B12
c) Vitamin 136 and Vitamin B1,
d) Folic acid and dexamethasone
-----
",0,0
"-----
Question:
False about mechanism of action of anticonvulsants is:
Options:
a) Ethosuximide-K+ channel opener
b) Phenytoin- Na+ channel blocker
c) Diazepam- Facilitates GABA action
d) Gabapentin - Increase GABA release
-----
",0,3
"-----
Question:
A28-year-old farmer is convulsing, with 100bpm heart rate, BP180/100, diarrhea, vomiting and urination. Pupil are pin point. Drug poisoning suspected is:
Options:
a) Aspirin poisoning
b) Amphetamine
c) OPC poisoning
d) Atropine poisoning
-----
",2,2
"-----
Question:
A diabetic patient presented with uncontrolled blood sugar level. He has history of pancreatitis and family history of urinary bladder carcinoma. He does not want to take injectable drugs. Which of the following drug can be added to control his blood sugar?
Options:
a) Liraglutide
b) Sitagliptin
c) Canagliflozin
d) Pioglitazone
-----
",2,2
"-----
Question:
What is the therapeutic level of lithium used in acute mania?
Options:
a) 0.5-0.8 meq/L
b) 0.8 -1.2 meq/L
c) 1.0-1.5 meq/L
d) 1.5-2.0 meq/L
-----
",1,2
"-----
Question:
The following causes increased intra cranial pressure:
Options:
a) Thiopentone
b) Aithesin
c) Ketamine
d) Barbiturate
-----
",2,1
"-----
Question:
Which of the following drug belongs to antifolate group: September 2007
Options:
a) Erythromycin
b) Doxycycline
c) Pyrimethamine
d) Gentamicin
-----
",2,2
"-----
Question:
Longest actin statin is
Options:
a) Simavastatin
b) Lovastatin
c) Atorvastatin
d) Rosuvastatin
-----
",3,3
"-----
Question:
DOC for Neisseria gonorrhea infection is
Options:
a) Ceftriaxone
b) Ciprofloxacin
c) Kanamycin
d) Cefaclor
-----
",0,0
"-----
Question:
Drugs acting through receptors exhibit the following features except
Options:
a) Structural specificity
b) High potency
c) Competitive antagonism
d) Dependence of action on lipophilicity
-----
",3,3
"-----
Question:
Free water clearance is decreased by?
Options:
a) Vincristine
b) Vinblastine
c) Chlorpropamide
d) Furosemide
-----
",3,2
"-----
Question:
Gemtuzumab acts against :
Options:
a) CD11a
b) CD22
c) CD33
d) CD45
-----
",2,2
"-----
Question:
Which of the following anticancer drug is excreted by lungs ?
Options:
a) 5–Fluorouracil
b) Cyclophosphamide
c) Doxorubicin
d) Cisplatin
-----
",0,3
"-----
Question:
Which of the following is not a ureidopenicillin?
Options:
a) Piperacillin
b) Mezlocillin
c) Azlocilllin
d) Flucloxacilline
-----
",3,3
"-----
Question:
A 3 year old child presented to OPD with the symptoms of influenza. Aspirin is contraindicated in this patient because of increased risk of :
Options:
a) Gastric bleeding
b) Thrombocytopenia
c) Fanconi syndrome
d) Reye's syndrome
-----
",3,3
"-----
Question:
Which of the following acts as an antagonist to NMDA receptor?
Options:
a) Ketamine
b) Spermine
c) Muscimol
d) Baclofen
-----
",0,0
"-----
Question:
Gout is NOT caused by which of the following?
Options:
a) Chlohalidone
b) Sulfinpyrazone
c) Aspirin
d) Pyrazinamide
-----
",1,3
"-----
Question:
Beta blockers are contraindicated in
Options:
a) Angina pectoris
b) Cardiac arrhythmia
c) Cardiac failure
d) Myocardial infarction
-----
",2,2
"-----
Question:
Lignocaine can be used in all except -
Options:
a) Ventricular fibrillation
b) Spinal anaesthesia
c) Epidural anaesthesia
d) Convulsions
-----
",3,3
"-----
Question:
Cardioselective β - blocker used in glaucoma is
Options:
a) Timolol
b) Betaxolol
c) Acebutalol
d) Carvedilol
-----
",1,0
"-----
Question:
Na*- K*- 2Cl- is inhibited by -
Options:
a) Thiazides
b) Acetazolomide
c) Furosemide
d) Amiloride
-----
",-1,3
"-----
Question:
Hallucinations are seen after ............... anaesthesia :
Options:
a) Ketamine
b) Thiopentone
c) Fentanyl
d) Nitrous oxide
-----
",0,0
"-----
Question:
Which of the following drugs is used in heparin-induced thrombocytopenia
Options:
a) Warfarin
b) Coumarin
c) Lepirudin
d) Enoxaparin
-----
",2,2
"-----
Question:
Which of the following skeletal muscle is relaxed first by Tubocurarine
Options:
a) Respiratory
b) Fingers
c) Limbs
d) Head and neck
-----
",1,0
"-----
Question:
Which of the following is most useful for reversing severe ergot induced vasospasm?
Options:
a) Ergotamine
b) Methysergide
c) Nitroprusside
d) Phenoxybenzamine
-----
",2,2
"-----
Question:
A patient presents with zo11inger-Ellison syndrome due to gastrinoma. He has two bleeding ulcers and diarrhoea. A drug that irreversibly inhibits the H+/K+ ATPase in gastric parietal cells is:
Options:
a) Cimetidine
b) Cisapride
c) Glycopyrrolate
d) Omeprazole
-----
",3,3
"-----
Question:
Noscapine is an:
Options:
a) Anti-tussive
b) Anti emetic
c) Anti dirrheal
d) Mucolytics
-----
",0,0
"-----
Question:
Bacitracin acts on :
Options:
a) Cell wall
b) Cell membrane
c) Nucleic acid
d) Ribosome
-----
",0,0
"-----
Question:
In ERG 'A' waves corresponds to NOT RELATED-MEDICINE
Options:
a) Rods and cones
b) Nerve bundleftlayer
c) Aifact
d) Pigment epithelium
-----
",0,2
"-----
Question:
Which of the following is beneficial in NSAID induced gastric ulcer?
Options:
a) PGE1 agonist
b) PGE2 agonist
c) PGD agonist
d) PGF2 agonist
-----
",0,0
"-----
Question:
Female with secondary amenorrhea with serum prolactin level 75ng/m1 is to be treated with:
Options:
a) Cabergoline
b) Ganirelix
c) Clomiphene
d) Estradiol
-----
",0,0
"-----
Question:
Atomoxetine is used for ?
Options:
a) Nocturnal enuresis
b) ADHD
c) Temper tantrums
d) Patent ductusaeriosus
-----
",1,1
"-----
Question:
Pulmonary fibrosis is a complication of: March 2011, March 2012, September 2012, March 2013
Options:
a) Methotrexate
b) Doxorubicin
c) Cisplatin
d) Busulfan
-----
",3,1
"-----
Question:
Which of the following about phenytoin is true ?
Options:
a) It follows zero order kinetics
b) Not an hepatic enzyme inducer
c) It is excreted unchanged in urine
d) It is not teratogenic
-----
",0,0
"-----
Question:
Drugs causing cholestatic jaundice are :  a) Estrogen b) Cyclosporine c) INH d) Phenothiazine e) Ethambutol
Options:
a) acd
b) abd
c) bde
d) ace
-----
",1,2
"-----
Question:
A Pediatrician was called for attending a new born baby in the labour ward. The serum unconjugated bilirubin of this baby was 33 mg/dL. Which of the following drug taken by mother in late 3rd trimester may have lead to this problem?
Options:
a) Cotrimoxazole
b) Azithromycin
c) Ampicillin
d) Chloroquine
-----
",0,3
"-----
Question:
Which of the following inhalational anesthetic agent causes maximum respiratory irritation?
Options:
a) Enflurane
b) Halothane
c) Sevoflurane
d) Desflurane
-----
",3,3
"-----
Question:
Beta-blocker with intrinsic sympathomimetic activity?
Options:
a) Propranolol
b) Sotalol
c) Timolol
d) Pindolol
-----
",3,3
"-----
Question:
Suxamethonium is
Options:
a) Non depolarizing muscle relaxant
b) Direct acting muscle relaxant
c) Depolarising muscle relaxant
d) All of the above
-----
",2,2
"-----
Question:
Thiazides false is
Options:
a) Used in CCF
b) Causes hyperglycemia
c) Increases uric acid concentration in serum
d) Increases calcium excretion in urine
-----
",3,2
"-----
Question:
Drug of choice for prophylaxis of TB is?(DNB 2012-section-1)
Options:
a) Rifampicin
b) Isoniazid
c) Pyrizinamide
d) Streptomycin
-----
",1,1
"-----
Question:
Dopamine, in renal doses, in shock leads to: March 2009
Options:
a) Reduction in peripheral re
b) Constriction of renal vasculature
c) Dilatation of renal vasculature
d) Increase in cardiac output
-----
",2,1
"-----
Question:
Drugs causing hyperglycemia:
Options:
a) β-blocker
b) Glucocorticoids
c) Acetylcholine
d) α-blockers
-----
",1,1
"-----
Question:
At equally natriuretic doses, which of the following drugs causes maximum potassium excretion?
Options:
a) Spironolactone
b) Furosemide
c) Acetazolamide
d) Aldosterone
-----
",2,1
"-----
Question:
Febuxostat is indicated in the treatment of:
Options:
a) Hyperkalemia
b) Hyperuricemia
c) Hypernatremia
d) Hypercalcemia
-----
",1,1
"-----
Question:
Combined oral pill reduces the risk of:
Options:
a) Breast cancer
b) Ovarian cancer
c) Cervical cancer
d) Vaginal cancer
-----
",1,1
"-----
Question:
Which one of the following is approved for ""ripening"" of an unfavorable cervix at or near term in a pregnant patient?
Options:
a) Alprostadil
b) Ergonovine
c) Dinoprostone
d) Terbutaline
-----
",2,2
"-----
Question:
IV diazepam has which of the following effect which is not seen by other routes ?
Options:
a) Analgesia
b) Sedation
c) Hypotension
d) Coronary dilatation
-----
",3,3
"-----
Question:
An antipsychotic drug with a least extrapyramidal side effect is:
Options:
a) Triflupromazine
b) Thioridazine
c) Pimozide
d) Trifluoperazine
-----
",1,1
"-----
Question:
Coumarin necrosis occurs due to:
Options:
a) Heparin
b) Low molecular weight heparin
c) Warfarin
d) Clopidogrel
-----
",2,2
"-----
Question:
Which of the following antibiotic has prokinetic property
Options:
a) Ciprofloxacin
b) Erythromycin
c) Gentamicin
d) Isoniazid
-----
",1,1
"-----
Question:
Mogamulizumab was approved by FDA recently for
Options:
a) Prostate cancer
b) Breast cancer
c) Hodgkins lymphoma
d) Non-Hodgkins lymphoma
-----
",3,3
"-----
Question:
The drug of choice for mushroom poisoning-
Options:
a) Adrenaline
b) Physostigmine
c) Atropine
d) Carbachol
-----
",2,1
"-----
Question:
A hypertensive patient Sattu already receiving a drug 'X' to control his BP was prescribed a tricyclic antidepressant. This resulted in the abolition of the antihypertensive action of 'X'. Which of the following drug can be 'X'?
Options:
a) Enalapril
b) Clonidine
c) Atenolol
d) Diltiazem
-----
",1,1
"-----
Question:
Which is not true about Beclomethasone
Options:
a) Indicated for chronic use
b) Inhalational steroid
c) Effective in acute asthma
d) Predispose to fungal infection
-----
",2,2
"-----
Question:
Two drugs having opposite action on different receptors is which type of antagonism ?
Options:
a) Physical antagonism
b) Competitive antagonism
c) Non competitive antagonism
d) Physiological antagonism
-----
",3,3
"-----
Question:
Drug of choice for exo–erythrocytic stage of malaria is :
Options:
a) Chloroquine
b) Primaquine
c) Proguanil
d) Mefloquine
-----
",1,1
"-----
Question:
A patient is receiving insulin and acarbose for diabetes mellitus and developed hypoglycemia. Which of the following should be used for treatment of hypoglycemia in this patient?
Options:
a) Sucrose
b) Galactose
c) Glucose
d) Starch
-----
",2,2
"-----
Question:
Patient on att is having problem in distinguishingred-green lights. The agent responsible is
Options:
a) Capreomycin
b) Ethambutol
c) Ethionamide
d) Some 2nd line agents
-----
",1,1
"-----
Question:
Diagnosis of Myasthenia gravis done by using
Options:
a) Edrophonium
b) Neostigmine
c) Succinyl choline
d) Atropine
-----
",0,0
"-----
Question:
A night shift worker complains of profuse Rhinorrhea and Sneezing for the past few days . Which among the following drug can be given to him ?
Options:
a) Promethazine
b) Fexofenadine
c) Chlorpheniramine
d) Pheniramine
-----
",1,1
"-----
Question:
Theophylline therapeutic blood ranges
Options:
a) 0-5
b) 10-May
c) 15-May
d) 20-May
-----
",3,2
"-----
Question:
NOT used in scabies ?
Options:
a) BHC
b) Permethrin
c) Ciclopirox oleamine
d) Crotamiton
-----
",2,2
"-----
Question:
Drug of choice for prophylaxis of Pneumocystis jiroveci pneumonia in immunocompromised patients is:
Options:
a) Cotrimoxazole
b) Amoxycillin
c) Dexamethasone
d) Cefotetan
-----
",0,0
"-----
Question:
Precursor of adrenaline producing renal vasodilation is?
Options:
a) Dopamine
b) Adrenaline
c) Noradrenaline
d) Acetylcholine
-----
",0,0
"-----
Question:
""Monday disease"" is seen with
Options:
a) Calcium channel blockers
b) Benzodiazepines
c) Isosorbide Mono nitrate
d) Chlorpromozine
-----
",2,0
"-----
Question:
Which is the shoest acting mydriatic-
Options:
a) Atropine
b) Tropicamide
c) Cyclopentaolate
d) Homatropine
-----
",1,1
"-----
Question:
Which of the following drugs is not recommended in septic shock:
Options:
a) Normal saline
b) Activated protein C
c) Steroids
d) Rituximab
-----
",3,3
"-----
Question:
Tiazinadine is -
Options:
a) GABAA agonist
b) Central alpha2 agonist
c) Anti-muscarinic agent
d) GABAB agonist
-----
",1,1
"-----
Question:
Which of the following anticancer drug causes hemolyticuremic syndrome:
Options:
a) Vincristine
b) Vinblastine
c) Cisplatin
d) Mitomycin
-----
",3,2
"-----
Question:
Low Vd means
Options:
a) The drug has low half life
b) The drug does not accumulate in tissues
c) The drug has low bioavailability
d) The drug has weak plasma protein binding
-----
",1,1
