mcq,cop,llm_cop
"-----
Question:
Lipoxins synthesized from arachidonic acid act by-
Options:
a) Decrease leucocyte migration, adhesion, chemotaxis
b) Increase leucocyte migration, adhesion, chemotaxis
c) Vasoconstriction
d) Increased vascular permeability
-----
",0,0
"-----
Question:
Which of the following is the preformed toxin involved in mechanism of allergic rhinitis -
Options:
a) Histamine
b) Leukotriene
c) TXA2
d) PGD2
-----
",0,0
"-----
Question:
Carcinoid tumor develops from-
Options:
a) Enterochromaffin cells
b) Neuroectoderm
c) J cells
d) Goblet cells
-----
",0,1
"-----
Question:
Wh,he follow morphogenic as well as mitogenic?
Options:
a) Fibroblast growth factor
b) Platelet derived growth factor
c) Bone morphogenetic protein
d) Insulin-like growth factor
-----
",2,2
"-----
Question:
Prostacyclin is mainly produced by-
Options:
a) Platelet
b) Vascular endothelium
c) Prostate
d) Testis
-----
",1,0
"-----
Question:
Sphenoid dysplasia is seen in?
Options:
a) NF-1
b) Tuberous sclerosis
c) Sturge-Weber syndrome
d) Creutzfeldt-Jakob disease
-----
",-1,2
"-----
Question:
Histologic examination of the lesion in stomach reveal fat-laden cells, likely cause is -
Options:
a) Lymphoma
b) Post gastrectomy
c) Signet-cell carcinoma stomach
d) Atrophic gastritis
-----
",3,3
"-----
Question:
In small cell carcinoma of lung, blood vessels in necrotic area may show smudged hematoxophilic material in their walls, which represents DNA released from tumour cells. This is referred to as-
Options:
a) Psammoma body
b) Azzopardi effect
c) Collar button lesion
d) Option D
-----
",1,1
"-----
Question:
Which of the following is not a carcinogenic virus
Options:
a) Hepatitis B
b) Hepatitis C
c) Molluscum contagiosum
d) HPV
-----
",2,2
"-----
Question:
The oral lesion called mucous patches is usually multiple, grayish white plaque associated with
Options:
a) Pain
b) No pain
c) Itching
d) Burning sensation
-----
",1,2
"-----
Question:
Inflammation is suppressed by:
Options:
a) Leukotriene
b) Cytotoxin
c) Lipoxin
d) TNF-α
-----
",-1,0
"-----
Question:
Chediak Higashi syndrome is characterized by-
Options:
a) Giant granules in leukocytes
b) Albinism
c) Mutation in LYST gene
d) All the above
-----
",3,2
"-----
Question:
Which of the following apolipoproteins is synthesized in the liver as pa of the coat of very low-density lipoproteins (VLDLs)?
Options:
a) AI
b) B48
c) CII
d) B100
-----
",3,3
"-----
Question:
A patient has multiple meningiomas, bilateral vestibular schwannomas and early onset cataract. The most likely diagnosis is: -
Options:
a) Neurofibromatosis type 2
b) Tuberous sclerosis
c) Von Hippel Lindau (VHL) disease
d) Sturge-Weber syndrome
-----
",0,2
"-----
Question:
C.E.A. (Carcinoembryonic antigen) is elevated in all except -
Options:
a) Alcoholic Cirrhosis
b) Ca-colon
c) Ulcerative Colitis
d) Emphysema
-----
",3,3
"-----
Question:
Sections from a solid-cystic uniliateral ovarian tumor in a 30 year old female showed a tumor composed of diffuse sheets of small cells with doubtful nuclear grooving and scanty cytoplasm. No Call-Exner bodies are seen. The ideal immunohistochemistry panel would include:
Options:
a) Vimentin, epithelial membrane antigen, inhibin, CD99
b) Desmin, S-100 protein, smooth muscle antigen, cytokeratin
c) Chromogranin, CD45, CD99, CD20
d) CD =3, chromagranin, CD45, synaptophysin
-----
",0,0
"-----
Question:
Emperioplosis is seen in which of the following conditions?
Options:
a) Alcoholic hepatitis
b) Acute hepatitis
c) Chronic hepitis
d) Autoimmune hepatitis
-----
",3,2
"-----
Question:
When do neutrophils appears in myocardial infarction?
Options:
a) Less than 4 hours
b) 4-12 hours
c) 12-24 hours
d) 1-3 days
-----
",2,1
"-----
Question:
Macrophages Containing PAS Positive granules and rod_shaped bacilli in small intestinal mucosa are Found in
Options:
a) Agammaglobulinemia
b) Tropical Sprue
c) Whipple's disease
d) Coeliac sprue
-----
",2,2
"-----
Question:
Which of the following disorder is classified under defects in metabolic pathways?
Options:
a) Cherubism
b) Robinow syndrome
c) Severe infantile osteopetrosis
d) Pycnodysostosis
-----
",2,0
"-----
Question:
Risk of aneurysm rupture is >25% per year when the size is greater than
Options:
a) 4 cm
b) 6 cm
c) 7 cm
d) 8 cm
-----
",2,2
"-----
Question:
A middle-aged woman is revealed to have subepithelial bullae with granular IgA deposits on basement membrane and she has some degree of gluten sensitivity. What is the diagnosis?
Options:
a) Pemphigus foliaceus
b) Pemphigus vulgaris
c) Dermatitis herpetiformis
d) Bullous pemphigoid
-----
",2,3
"-----
Question:
The term ""tumour progression"" means -
Options:
a) Spread of cancer to distant site
b) Rate of growth of tumour
c) Ability of cancer cells to resemble their normal counterpa
d) Sequential appearance of features of increasing malignancy
-----
",3,0
"-----
Question:
All are associated with MEN-2 except:
Options:
a) Pheochromocytoma
b) Islet cell hyperplasia
c) Medullary carcinoma thyroid
d) Parathyroid adenoma
-----
",1,0
"-----
Question:
A 56-year-old man with a history of cigarette smoking presents with difficulty swallowing and a muffled voice. Laryngoscopy reveals a 2-cm laryngeal mass. If this mass is a malignant neoplasm, which of the following is the most likely histologic diagnosis?
Options:
a) Adenocarcinoma
b) Leiomyosarcoma
c) Small cell carcinoma
d) Squamous cell carcinoma
-----
",3,2
"-----
Question:
Leisegang rings are found in:
Options:
a) Calcifying epithelial odontogenic cyst
b) Primordial cyst
c) Calcifying epithelial odontogenic tumor
d) Odontoma
-----
",2,2
"-----
Question:
Which of the following is not a major criteria for diagnosis of multiple myeloma ?
Options:
a) Lytic bone lesions
b) Plasmacytoma on tissue biopsy
c) Bone marrow plasmacytosis > 30%
d) `M' spike > 3g% for 1g G, > 2g% for IgA
-----
",2,3
"-----
Question:
Which of the following type of amyloidosis presents with rheumatological manifestation in patients long term hemodialysis
Options:
a) ATTR
b) AI22 microglobulin
c) AA aEUR"" Amyloid
d) AC aEUR"" Amyloid
-----
",1,0
"-----
Question:
Negri bodies are hallmark of Rabies, these Negri bodies are seen in?
Options:
a) Neurons
b) Microglia
c) Astrocytes
d) Oligodendroglia
-----
",0,1
"-----
Question:
A 6 year old child presents with pallor that required two blood transfusions previously. He has now developed fever and petechial haemorrhages.His hemoglobin is 9 g/dL, platelet count is 20,000/mm3 and TLC is 60,000/ mm3. Flow cytometry reveals the cells to be CD10 +ve, MPO +ve, CD 19 +ve, CD 33 –ve, CD 117 +ve, and CD3 –ve.
Which of the following is the most likely diagnosis?
Options:
a) ALL
b) AML
c) Mixed phenotypic leukaemia
d) Undifferentiated leukaemia
-----
",2,2
"-----
Question:
The commonest type of Porphyria is
Options:
a) Variegate porphyria
b) Porphyria cutanea tarda
c) Congenital erythropoietic porphyria
d) Acute intermittent porphyria
-----
",1,1
"-----
Question:
A 40-year-old man complains of a 2-week history of increasing abdominal pain and yellow discoloration of his sclera. Physical examination reveals right upper quadrant pain. Laboratory studies show elevated serum levels of alkaline phosphatase (520 U/dL) and bilirubin (3.0 mg/dL). A liver biopsy shows poal fibrosis, with scattered foreign bodies consistent with schistosome eggs. Which of the following inflammatory cells is most likely to predominate in the poal tracts in the liver of this patient?
Options:
a) Basophils
b) Eosinophils
c) Macrophages
d) Monocytes
-----
",1,2
"-----
Question:
Linitis plastica is found in A/E -
Options:
a) Syphillis
b) Carcinoma
c) Sarcoid
d) Leiomyosarcoma
-----
",3,2
"-----
Question:
What is the role of membrane protein clathrin?
Options:
a) Cell motility
b) Cell shape
c) Exocytosis
d) Receptor-mediated endocytosis
-----
",3,3
"-----
Question:
The normal cellular counterpas of oncogenes are impoant for the following functions, except:
Options:
a) Promotion of cell cycle progression
b) Inhibition of apoptosis
c) Promotion of DNA repair
d) Promotion of nuclear transcription
-----
",2,0
"-----
Question:
A sarcoidosis patient developed non caseating granulomas. Which type of hypersensitivity is responsible for developing granulomatous inflammation in this patient?
Options:
a) Type I
b) Type II
c) Type III
d) Type IV
-----
",3,2
"-----
Question:
Semen analysis is to be done
Options:
a) As early as possible
b) After 15-30 mins irrespective of liquefaction
c) After 30-60 mins irrespective of liquefaction
d) After liquefaction with through mixing
-----
",2,2
"-----
Question:
A 90-year-old woman with mild diabetes and Alzheimer disease dies in her sleep. At autopsy, hepatocytes are noted to contain golden cytoplasmic granules that do not stain with Prussian blue. Which of the following best accounts for pigment accumulation in the liver of this patient?
Options:
a) Advanced age
b) Alzheimer disease
c) Congestive heart failure
d) Diabetic ketoacidosis
-----
",0,1
"-----
Question:
Immunohistochemical examinations of a patient shows positive for HMB 45. She may have:
Options:
a) Sarcoma
b) Melanoma
c) Carcinoma
d) None of the above
-----
",1,1
"-----
Question:
Alpha-fetoprotein is a tumor marker for
Options:
a) Hepato cellular carcinoma
b) Multiple myeloma
c) Seminoma
d) Breast carcinoma
-----
",0,0
"-----
Question:
Immunoflourescence is seen at basement membrane as patchy distribution in
Options:
a) Lichen Planus
b) Pemphigus
c) Pemphigoid
d) Lupus erythematosus
-----
",2,0
"-----
Question:
Pauci immune glomerulonephritis is seen in aEUR'
Options:
a) After transplant in alpos
b) Microscopic polyangiitis
c) Henoch-Schonlein nephritis
d) Lupus
-----
",1,1
"-----
Question:
Which of the following would help to differentiate between SIADH and psychogenic polydipsia?
Options:
a) Blood urea nitrogen (BUN) 16 mg/dL
b) Serum osmolality 265 mOsm/L
c) Serum potassium 4 meq/L
d) Urine osmolality 500 mOsm/L
-----
",3,1
"-----
Question:
Lipid peroxidation as a cause of ageing and injury of cell is:(2001)
Options:
a) Free radical theory
b) Apoptosis theory
c) Enzyme cascade theory
d) Cell destruction theory
-----
",0,0
"-----
Question:
Macrocytic anemia is seen in all EXCEPT -
Options:
a) Vitamin B12 deficiency
b) Hemolytic anemia
c) Post hemorrhagic anemia
d) Anemia of chronic disease
-----
",2,3
"-----
Question:
Cystic fibrosis is due to mutation long arm of chromosome?
Options:
a) 7
b) 9
c) 11
d) 21
-----
",0,0
"-----
Question:
Which of the following functions is associated with the oncogenic L 'MYC' in lung cancer -
Options:
a) Protein kinase
b) GTP binding protein
c) Nuclear binding protein
d) Growth factor
-----
",2,0
"-----
Question:
Least likely to be Pre-leukemic condition is
Options:
a) Paroxysmal nocturnal hemoglobinuria
b) Paroxysmal cold hemoglobinuria
c) Aplastic anemia
d) Myelodysplastc syndrome
-----
",1,3
"-----
Question:
A cyst occurs under the tongue, caused by obstruction of a salivary gland, called as:
Options:
a) Mucocele.
b) Ranula.
c) Dermoid cyst.
d) Dentigerous cyst.
-----
",1,0
"-----
Question:
Psamomma bodies is associated with
Options:
a) Metastatic calcification
b) Dystrophic calcification
c) Apoptosis
d) Necrosis
-----
",1,1
"-----
Question:
Enzyme appearing last in MI is -
Options:
a) CPI
b) LDH
c) SGOT
d) SGPT
-----
",1,3
"-----
Question:
Which process shows phases of acute inflammation-
Options:
a) Apoptosis
b) Pyroptosis
c) Necroptosis
d) Necrosis
-----
",3,1
"-----
Question:
Most common cause of aoic aneurysm is ?
Options:
a) Atherosclerosis
b) Syphilis
c) Trauma
d) Congenital
-----
",0,0
"-----
Question:
Windswept deformity is seen in:
Options:
a) Scurvy
b) Rickets
c) Achondroplasia
d) Osteoporosis
-----
",1,2
"-----
Question:
Cystic fibrosis is associated with:
Options:
a) Meconium ileus
b) Short bowel syndrome
c) Hirschprung disease
d) Congenital pyrolic stenosis
-----
",0,1
"-----
Question:
Most common cause of sho stature is:
Options:
a) Constitutional
b) Hypothyroidism
c) Growth hormone deficiency
d) Systemic illness
-----
",0,2
"-----
Question:
Esophageal atresia may occur as a part of VACTER group of anomalies. What does 'TE' stand for?
Options:
a) Tetralogy of Fallot
b) Thoracic empyema
c) Tracheo-esophageal fistula
d) Talipes equinovarus
-----
",2,2
"-----
Question:
Whole cell pertussis vaccine used to prevent infection can protect against?
Options:
a) Bortedella parapertussis only
b) Mild forms of Bordetella pertussis only
c) Both Bordetella pertussis & parapertussis
d) Only against severe Pertussis
-----
",2,2
"-----
Question:
Which one of the following is true of Transient Tachypnea of Newborn (TTNB) -
Options:
a) It is the commonest respiratory disorder caused by absence of surfactant
b) In premature babies, it is often fatal
c) Onset of respiratory distress is immediately after bih and it rarely lasts beyond 48 hrs
d) It often leads to chronic lung disease
-----
",2,2
"-----
Question:
Apnea of prematurity of lasts for ?
Options:
a) 10 sec
b) 15 sec
c) 20 sec
d) 30 sec
-----
",2,1
"-----
Question:
Antisera is obtained from:
Options:
a) Guinea pig
b) Rabbit
c) Rat
d) Horse
-----
",3,0
"-----
Question:
Hutchisons traid is seen
Options:
a) Primary syphilis
b) Congenital syphilis
c) Secondary syphilis
d) Teiary syphilis
-----
",1,0
"-----
Question:
Incubation period of pertussis is –
Options:
a) 7 days
b) 7–14 days
c) 14–28 days
d) 28 days
-----
",1,1
"-----
Question:
5 month old child with hepatomegaly, Ketosis, hyperuricemia and malaise, diagnosis ?
Options:
a) Diabetes
b) Urea cycle defect
c) Glycogen storage disease
d) Mucopolysacchridosis
-----
",2,0
"-----
Question:
Most common cause of lower respiratory tract infection in 3 year old child is -
Options:
a) Klebsella
b) H-influenza
c) Streptococcal pneumonia
d) Staphe aureus
-----
",2,1
"-----
Question:
Cephalhematoma usually disappears within –
Options:
a) 3–5 months
b) 2–5 weeks
c) 3–5 weeks
d) 5–7 weeks
-----
",3,2
"-----
Question:
Most common type of Congenital adrenal hyperplasia (CAH)?
Options:
a) 21-hydroxylase deficiency
b) 11-b hydroxylase deficiency
c) 3-b hydroxylase deficiency
d) 17-a hydroxylase deficiency
-----
",0,0
"-----
Question:
First sign of puberty in girls –
Options:
a) Puberchy
b) Thelarchy
c) Growth spurt
d) Menarche
-----
",1,3
