mcq,cop,llm_cop
"-----
Question:
A 7 year old child from Bihar has a hypo pigmented anesthetic patch on his face. What is the most probable diagnosis?
Options:
a) Intermediate leprosy
b) Pityriasis alba
c) Nevus anemicus
d) Nevus achromicus
-----
",0,2
"-----
Question:
Which of the following is NOT indicated in Digitalis poisoning -
Options:
a) Potassium
b) Hemodialysis
c) Phenytoin
d) Lidocaine
-----
",1,2
"-----
Question:
Carcinoma thyroid with blood-borne metastasis is-
Options:
a) Follicular
b) Papillary
c) Mixed
d) Medullary
-----
",0,1
"-----
Question:
Which of the following is not associated with malignancy:
Options:
a) Fragile X syndrome
b) Fanconi's syndrome
c) Down's syndrome
d) Bloom syndrome
-----
",0,1
"-----
Question:
Velocity of blood flow is inversely proportional to:
Options:
a) Square of radius
b) Compliance of blood vessel
c) Cardiac output
d) Stroke volume
-----
",0,2
"-----
Question:
BCG vaccination is given by which route -
Options:
a) Subcutaneous
b) Intradermal
c) Intramuscular
d) Subdermal
-----
",1,0
"-----
Question:
In acute organophosphorous poisoning which of the following is seen -
Options:
a) Dry lungs
b) Edematous lungs
c) Pneumonia
d) Pleural rub
-----
",1,1
"-----
Question:
A six years old girl child presents with spotting, no secondary sexual characteristic present. Cause can be:
Options:
a) Menarche
b) Foreign body
c) Gonococcal infectionGonococcal infection
d) Haemorrhagic disease
-----
",1,1
"-----
Question:
Ketamine produces ?
Options:
a) Emergence delirium
b) Pain on injection
c) Bronchoconstriction
d) Depression of cardiovascular system
-----
",0,3
"-----
Question:
The histology of Lobular carcinoma of breast reveals-
Options:
a) Single file pattern
b) Pleomorphic cells in sheets
c) Clustersl/lslands of cells with mucous lakes
d) Solid syncytium like sheets
-----
",0,3
"-----
Question:
Which of the following condition causing malabsorption has no effect on villus architecture and no inflammatory reaction?
Options:
a) Giardiasis
b) Crohn's
c) Whipple's
d) Abetalipoprotienemia
-----
",3,3
"-----
Question:
Highest concentration in extracellular compartment is of which ion-
Options:
a) Na+
b) K+
c) Cl-
d) Ca2+
-----
",0,0
"-----
Question:
In dividing cells, spindle is formed by :
Options:
a) Ubiquitin
b) Tubulin
c) Laminin
d) Keratin
-----
",1,1
"-----
Question:
Which drug has least extrapyramidal symptoms?
Options:
a) Aripiprazole
b) Loxapine
c) Fluphenazine
d) Chlorpromazine
-----
",0,0
"-----
Question:
The most common site for Herpes Zoster is:
Options:
a) Sacral area
b) Cervical area
c) Limbs
d) Thoracic area
-----
",3,0
"-----
Question:
A newborn is double his height at birth by what age?
Options:
a) 2 1/2 years
b) 3 1/2 years
c) 4 1/2 years
d) 5 1/2 years
-----
",2,1
"-----
Question:
Common primary sites of metastasis to the brain are-
Options:
a) Thyroid Ca
b) Tongue Ca
c) Lung Ca
d) Breast Ca
-----
",2,2
"-----
Question:
Amoebic liver abscess can be diagnosed by demonstrating-
Options:
a) Cysts in the sterile pus
b) Trophozoites in the pus
c) Cysts in the intestine
d) Trophozoites in the feces
-----
",1,1
"-----
Question:
Apart from deltoid, which rotator cuff muscle is supplied by axillary nerve?
Options:
a) Supraspinatus
b) Infraspinatus
c) subscapularis
d) Teres minor
-----
",3,1
"-----
Question:
Figure below is an x-ray of an asymptomatic 64-year-old male executive coming in for his regular annual medical checkup. He had an anterior Q wave MI 4 years ago. What is your diagnosis?
Options:
a) calcific pericarditis
b) left ventricular aneurysm
c) hydatid cyst
d) pleuropericarditis
-----
",1,1
"-----
Question:
Staphlymoa involvement:
Options:
a) Iris with conjunctiva
b) Conjunctiva with cornea
c) Choroid with retina
d) Iris with cornea
-----
",3,3
"-----
Question:
The unit of measurement used in bacteriology is
Options:
a) Micron
b) Millimeter
c) Angstrom
d) Nanometer
-----
",0,3
"-----
Question:
Commonest cause of hea failure in infancy is:
Options:
a) Myocarditis
b) Rheumatic fever
c) Cardiomyopathy
d) Congenital hea disease
-----
",3,3
"-----
Question:
The most common cause of malignant adrenal mass is
Options:
a) Adrenocoical carcinoma
b) Malignant phaeochromocytoma
c) Lymphoma
d) Metastasis from another solid tissue tumor
-----
",3,0
"-----
Question:
Iron absorption is increased by:
Options:
a) Phytates
b) Tannates
c) Plant food
d) Ascorbic acid
-----
",3,3
"-----
Question:
Incisal liability on an average in the maxillary arch is:
Options:
a) 3 mm
b) 6 mm
c) 4 mm
d) 7.5 mm
-----
",3,1
"-----
Question:
In trauma transfusion, ratio of RBCs, FFP and platelets is:
Options:
a) 1:01:03
b) 1:01:01
c) 1:01:02
d) 1:01:04
-----
",1,2
"-----
Question:
Smegma is secreted by -
Options:
a) Tyson gland
b) Brenner gland
c) Cowper's gland
d) Bartholin' s gland
-----
",0,2
"-----
Question:
A state of mutism and akinesis where patient is aware of his surroundings and somewhat ale is best described as:
Options:
a) Delirium
b) Stupor
c) Oneiroid state
d) Twilight state
-----
",1,3
"-----
Question:
What is the commonest cause of loss of vision in Neurofibromatosis type 1?
Options:
a) Lisch nodules
b) Acoustic neuroma
c) CP angle tumours
d) Optic nerve glioma
-----
",3,3
"-----
Question:
Nocardia is differentiated from Actinomyces by ?
Options:
a) Gram stain
b) ZN stain
c) Nocardia causes mycetoma, Actinomyces does not
d) Nocardia is faculative anerobe
-----
",1,0
"-----
Question:
Positive Ferric chloride urine test is due to:
Options:
a) Phenylalanine
b) Phenylacetate
c) Phenylpyruvate
d) Phenylaspaate
-----
",2,1
"-----
Question:
Tafenoquine - anti TB drug has been approved in July 2018 for
Options:
a) Radicle cure of P falciparum
b) Radicle cure of P vivax
c) Clinical cure of P falciparum
d) Clinical cure of P vivax
-----
",1,2
"-----
Question:
A patient had a spontaneous abortion, then she came with amenorrhea and FSH 6 IU/mL. What the most probably diagnosis?
Options:
a) Ovarian failure
b) Uterine Synechiae
c) Pregnancy
d) Pituitary failure
-----
",1,0
"-----
Question:
Pre-labour pains are mediated through?
Options:
a) T11-T12
b) T2-L3
c) S1,-S3
d) L4-S1
-----
",0,2
"-----
Question:
Garden spade deformity is seen in ?
Options:
a) Baon's fracture
b) Colle's fracture
c) Smith's fracture
d) Bennet's fracture
-----
",2,3
"-----
Question:
During intrauterine life, hepatic stage of erythropoiesis starts at?
Options:
a) 2nd week
b) 5th week
c) 12th week
d) 18th week
-----
",2,1
"-----
Question:
The maintenance of posture in a normal adult | human being depends upon
Options:
a) Integrity of reflex arc
b) Muscle power
c) Type of muscle fibers
d) Joint movements in physiological range
-----
",0,1
"-----
Question:
In which of the following conditions, NAA peak is seen on MRS?
Options:
a) Tuberculoma
b) Tumors
c) Canavan's disease
d) Meningioma
-----
",2,2
"-----
Question:
Swiss cheese pattern of the endometrium is seen in
Options:
a) Carcinoma endometirum
b) Metropathia hemorrhagica
c) Hydatiform mole
d) Halban disease
-----
",1,0
"-----
Question:
Most common cause of diarrhea in AIDS patients?
Options:
a) Salmonella typhimurium
b) Cryptosporidium
c) Candida
d) isophora
-----
",1,1
"-----
Question:
Immediate metabolic products after breakdown of Fructose 1-6 bisphosphate in glycolysis:
Options:
a) 3-phosphoglycerate and 1,3 bisphosglycerate
b) Glyceraldehyde -3-phosphate and 1,3-bisphosphoglycerate
c) Dihydroxyacetone phosphate and dihydroxyacetone phosphate
d) Glyceraldehyde-3-phosphate and dihydroxyacetone phosphate
-----
",3,1
"-----
Question:
Large painful ulcers seen in which grade of mucositis:
Options:
a) Grade 1.
b) Grade 2.
c) Grade 3.
d) Grade 4.
-----
",2,3
"-----
Question:
Causative agent of Farmer's lung is:
Options:
a) Themophilus actinomycetes
b) Aspergillus
c) Penicilliumglabrum
d) Rhizopus
-----
",0,1
"-----
Question:
Hydatid sand is made of:
Options:
a) Scolex
b) Cyst
c) Protscolex
d) Brood capsule
-----
",2,1
"-----
Question:
Flu like syptoms is side effect of which anti TB drug ?
Options:
a) INH
b) Rifampicin
c) Pyrzinamide
d) Streptomycin
-----
",1,0
"-----
Question:
Which of the following antidiabetic drugs cause weight loss?
Options:
a) Metformin
b) SFU
c) Insulin
d) Nateglinide
-----
",0,0
"-----
Question:
Where is the local anaesthetic introduced in spinal anaesthesia?
Options:
a) Dura and pia
b) Pia and arachnoid
c) Between ligamentum flavum and dura
d) Directly into cord
-----
",1,2
"-----
Question:
Most common infection in PANDAS:-
Options:
a) Streptococcus pyogenes
b) Staphlococcus aureus
c) Streptococcus pneumoniae
d) Mycobacterium tuberculosis
-----
",0,0
"-----
Question:
Shelf life of platelets in blood bank is -
Options:
a) 5 days
b) 7 days
c) 10 days
d) 21 days
-----
",0,1
"-----
Question:
A patient is brought to the casualty in the state of altered sensorium. He was on lithium treatment for effective fits. On examination, he has tremors, increased TR's and incontinence of urine. He has also undergone an episode of severe gastroenteritis 2 days ago. The serum lithium was found to be 1.95 meq/Lit. The probable cause for his present state is :
Options:
a) Lithium toxicity
b) Dehydration
c) Manic episode
d) Depressive stupor
-----
",0,0
"-----
Question:
Most common symptom of carcinoma bronchus is:
Options:
a) Hemoptysis
b) Dyspnoea
c) Cough
d) Wheezing
-----
",2,0
"-----
Question:
Peak incidence of osteosarcoma occurs at:-
Options:
a) 2nd decade
b) 3rd decade
c) 5th decade
d) 6th decade
-----
",0,0
"-----
Question:
Frey's syndrome is associated with
Options:
a) Sympathetic fibres of auriculo temporal nerve
b) Parasympahetic fibres of trigeminal nerve
c) Parasympathetic fibres of auriculo temporal nerve
d) Motor fibres of facial nerve
-----
",2,2
"-----
Question:
The screening strategy for prevention of blindness from diabetic retinopathy according to the NPCB involves-
Options:
a) Oppounistic screening
b) High risk screening
c) Mass screening
d) Screening by primary care physician
-----
",1,2
"-----
Question:
The vitamin A supplement administered in ""Prevention of nutritional Blindness in children programme"" contain
Options:
a) 25,000 IU/ml
b) 1 Lakh IU/ml
c) 3 Lakh IU/ml
d) 5 Lakh IU/ml
-----
",1,1
"-----
Question:
Fungus causing hair skin and nail infection is?
Options:
a) T. rubrum
b) E. floculossum
c) M. Canis
d) M. Ayouni
-----
",0,0
"-----
Question:
H5N1 is strain of -
Options:
a) An flu
b) New vaccine againts AIDS
c) Aent for japanese encephalitis
d) Causes chickengunya fever
-----
",0,0
"-----
Question:
SSRIs are useful in treatment of:
Options:
a) Erectile dysfunction
b) Premature ejaculation
c) Retrograde ejaculation
d) Infeility
-----
",1,2
"-----
Question:
Which type of cattle poisoning occurs due to ingestion of LINSEED plant:
Options:
a) Aconite
b) Pilocarpine
c) Atropine
d) Hydro cyanic acid
-----
",3,3
"-----
Question:
Soap-bubble appearance on X-ray is characteristic of
Options:
a) Osteoclastoma
b) Osteoblastoma
c) Osteosarcoma
d) Osteoma
-----
",0,2
"-----
Question:
Nitric Oxide (NO) is a novel neurotransmitter which is condidered to have an effect in the pathophysiology of which of the folowing psychiatric conditions?
Options:
a) Substance Misuse
b) Mood Disorders
c) Schizophrenia
d) OCD
-----
",1,1
"-----
Question:
Which of the following is a procoagulation protein
Options:
a) Thrombomodulin
b) Protein C
c) Protein S
d) Thrombin
-----
",3,3
"-----
Question:
Which compliment blinds with Fc poion of IgM in Classic pathway ?
Options:
a) CI
b) C2
c) C3
d) C4
-----
",0,1
"-----
Question:
Parachute reflex disappears by: March 2013 (c, f)
Options:
a) 1 year
b) 2 years
c) 3 years
d) Persists forever
-----
",3,2
"-----
Question:
Menkes Kinky hair syndrome is characterized by a congenital deficiency of
Options:
a) Serum ceruloplasmin
b) Serum copper
c) Ferochelatase
d) Copper binding ATPase
-----
",3,1
"-----
Question:
Digitalis is used in the treatment of acute CHF. It can also be used as a long-term maintenance therapy if CHF is associated with:
Options:
a) Hypeension
b) Hyperophic obstructive cardiomyopathy
c) Atrial fibrillation
d) Mitral stenosis
-----
",2,2
"-----
Question:
Structure injured while resecting the free edge of lesser omentum is
Options:
a) Cystic duct
b) Poal vein
c) Left gastric aery
d) Right gastroepiploic aery
-----
",1,3
"-----
Question:
First line treatment of generalized onset tonic-clonic seizures is
Options:
a) Lamotrigine
b) Phenytoin
c) Levetiracetam
d) Ethosuximide
-----
",0,1
"-----
Question:
The bone matrix has the following crystals
Options:
a) Calcium hydroxyapatite
b) Calcium pyrophosphate
c) Calcium phosphate
d) Calcium sulphate
-----
",0,0
"-----
Question:
""Multibacillary"" is a spectrum of disease seen in -
Options:
a) Leprosy
b) TB
c) Tetanus
d) Trachoma
-----
",0,0
"-----
Question:
Presence of which of the following in the urine is diagnostic of glomerular injury-
Options:
a) Bright red cells
b) 20% dysmorphic RBC's
c) 100RBC per high power field
d) Beta 2 micro globulin
-----
",1,3
"-----
Question:
Immunoglobulin in peyer's patch is?
Options:
a) IgM
b) IgG
c) IgA
d) IgD
-----
",2,2
"-----
Question:
Nullity of marriage is considered in?
Options:
a) Adultery in first 7 years
b) Impotency of husband
c) Assault in first 7yrs
d) Age > 55years
-----
",1,1
"-----
Question:
The most common lesion to simulate a cementoblastoma is
Options:
a) Periapical cemento-osseous dysplasia
b) Periapical sclerosing osteitis
c) Dense bone island,
d) Hypercementosis
-----
",0,0
"-----
Question:
A 25 year old woman suffering from bilateral hearing loss for 6 year which became profound with pregnancy. On tympanogram which of the following curve is obtained
Options:
a) Ad
b) As
c) B
d) A
-----
",1,0
"-----
Question:
Diagnosis of contact dermatitis is done by ?
Options:
a) PATCH test
b) Woods lamp
c) Skin biopsy
d) Darrier's sign
-----
",0,0
"-----
Question:
A patient presents with mild abdominal pain and fluctuating bowel habits. The barium enema shows in PLATE R-39. What Is your diagnosis?
Options:
a) Stricture colon
b) IBD
c) Toxic megalcolon
d) Diverticulosis
-----
",3,3
"-----
Question:
American anesthetic association says that clopidogrel should be withheld how many days before surgery?
Options:
a) 1 day
b) 1 week
c) 3 weeks
d) 4 weeks
-----
",1,3
"-----
Question:
Largest protozoan is?
Options:
a) E. Histolytica
b) Balantidium coli
c) E.coli
d) Plasmodium
-----
",1,1
"-----
Question:
In a patient, muscle cramps on exercise, +ve myoglobulinemia, the disorder is -
Options:
a) Pompe's disease
b) Myotonia congenita
c) Myotonic dystrophy
d) Mc ardle's disease
-----
",3,2
"-----
Question:
Which of the following is the main component of plasma membrane?
Options:
a) Proteins
b) Lipids
c) Carbohydrates
d) Phospholipids
-----
",0,3
"-----
Question:
Not a feature of Achondroplasia
Options:
a) Tombstone iliac bone
b) Champagne glass pelvis
c) Acromelic dwarfism
d) Bullet shaped veebra
-----
",2,2
"-----
Question:
Volcano sign is seen in?
Options:
a) Leprosy
b) Leishmaniasis
c) Lupus vulgaris
d) DLE
-----
",1,2
