,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
194,OIC-325-05-B,Quel est le mécanisme principal des effets de type A des médicaments?,Cette question évalue la compréhension des effets indésirables des médicaments et leur lien avec les propriétés pharmacodynamiques.,Dose-dépendants et liés aux propriétés pharmacodynamiques du médicament,C'est la définition des effets de type A.,Non prévisibles et liés à une réaction immunitaire,Ceci décrit les effets de type B.,Causés par une interaction médicamenteuse,"Bien que les interactions médicamenteuses puissent provoquer des effets indésirables, ce n'est pas le mécanisme principal des effets de type A.",Indépendants de la dose et liés à une hypersensibilité individuelle,Ceci décrit également les effets de type B.,a
195,OIC-325-07-A,Quelles sont les caractéristiques principales des erreurs d'infusion médicamenteuse (EIM) chez les personnes âgées?,Cette question évalue la compréhension des facteurs spécifiques aux personnes âgées qui augmentent le risque d'EIM.,"Fréquence et gravité accrues, symptôme variées et tableaux cliniques atypiques",Cette option correspond aux caractéristiques principales des EIM chez les personnes âgées.,Principalement des erreurs liées à la posologie et à l'administration,"Bien que les erreurs de posologie et d'administration puissent être présentes, cette option ne capture pas les spécificités liées à l'âge.",Privilégie les erreurs liées aux médicaments cardiovasculaires,"Si les médicaments cardiovasculaires sont souvent impliqués, cette option est trop restrictive et ne mentionne pas d'autres classes de médicaments.",Absence de symptômes cliniques significatifs,Cette option est incorrecte car les EIM chez les personnes âgées peuvent présenter une symptomatologie variée et parfois atypique.,a
196,OIC-325-08-A,Quel est l'objectif principal de la pharmacovigilance?,Cette question évalue la compréhension de la définition et des objectifs de la pharmacovigilance. ,Améliorer le rapport bénéfice/risque des médicaments.,C'est l'objectif principal de la pharmacovigilance.,Développer de nouveaux médicaments.,Ce n'est pas l'objectif de la pharmacovigilance.,Réguler la production des médicaments.,"La pharmacovigilance se concentre sur la sécurité des médicaments après leur mise sur le marché, pas sur leur production.",Identifier les effets indésirables potentiels des médicaments avant leur mise sur le marché.,"Cette étape est réalisée lors des essais cliniques, avant la mise sur le marché.",a
197,OIC-325-09-B,Quel est le but de l'évaluation de l'imputabilité dans le contexte de la pharmacovigilance?,Cette question évalue la compréhension du concept d'imputabilité et son rôle dans l'évaluation des effets indésirables médicamenteux.,Estimer le lien de causalité entre un médicament et un effet observé.,C'est la définition de l'imputabilité.,Déterminer la fréquence des effets indésirables médicamenteux.,"L'imputabilité se concentre sur le lien de causalité, pas sur la fréquence.",Identifier les facteurs de risque pour les effets indésirables médicamenteux.,"Bien que l'imputabilité puisse prendre en compte certains facteurs de risque, son objectif principal est d'établir un lien causal.",Quantifier le coût économique des effets indésirables médicamenteux.,L'imputabilité ne se penche pas sur les aspects économiques.,a
198,OIC-325-10-A,Qui est tenu de déclarer un effet indésirable suspecté d'être dû à un médicament?,Cette question évalue la compréhension des acteurs impliqués dans la déclaration d'effets indésirables. Attention aux options qui incluent des acteurs non obligés de déclarer.,Les professionnels de santé,"Les professionnels de santé sont obligés de déclarer les effets indésirables médicamenteux, en particulier les graves et/ou inattendus.",Les patients uniquement,"Les patients peuvent déclarer des effets indésirables, mais ce n'est pas une obligation.",Les entreprises exploitant les médicaments et les associations de patients,"Les entreprises et les associations de patients peuvent déclarer des effets indésirables, mais ce n'est pas une obligation pour tous.",Seuls les pharmaciens,"La déclaration d'effets indésirables concerne tous les professionnels de santé, pas uniquement les pharmaciens.",a
199,OIC-325-11-A,Quel est l'objectif principal de l'addictovigilance?,Cette question évalue la compréhension de la définition et du but de l'addictovigilance. Attention aux distracteurs qui peuvent évoquer des aspects liés à la sécurité pharmaceutique générale.,"Surveiller et gérer le risque d'abus, d'usage détourné et de pharmacodépendance liés aux substances psychoactives.",C'est la définition précise de l'addictovigilance.,Identifier et prévenir les erreurs médicamenteuses.,"Bien que l'addictovigilance soit liée à la sécurité des médicaments, son objectif principal est plus spécifique à la dépendance.",Évaluer l'efficacité et les effets secondaires des médicaments.,"Cette tâche relève de la pharmacovigilance, un domaine distinct de l'addictovigilance.",Promouvoir l'utilisation responsable des médicaments.,"Bien que l'addictovigilance contribue à une utilisation responsable, son objectif principal est la surveillance et la gestion des risques liés à la dépendance.",a
200,OIC-325-12-A,"Qui est **obligé** de déclarer un cas de pharmacodépendance grave ou d'abus grave d'une substance, plante, médicament ou autre produit?",Cette question évalue la compréhension des obligations de déclaration en matière de pharmacodépendance. Attention aux distracteurs qui mentionnent des possibilités de déclaration.,Médecin,Correct. Les médecins sont obligés de déclarer les cas de pharmacodépendance grave ou d'abus grave.,Pharmacien,Correct. Les pharmaciens sont également obligés de déclarer ces cas.,Autre professionnel de santé,"Incorrect. Bien que d'autres professionnels de santé puissent déclarer, ce n'est pas une obligation.",Toute personne,"Incorrect. La déclaration est obligatoire pour certains professionnels de santé, mais pas pour tout le monde.",a
201,OIC-325-13-B,Quel est l'objectif principal de la matériovigilance?,Cette question évalue la compréhension de l'objectif principal de la matériovigilance. Attention aux distracteurs qui mentionnent des aspects importants mais non essentiels de la matériovigilance.,Assurer la sécurité des patients et des utilisateurs des dispositifs médicaux.,C'est l'objectif principal de la matériovigilance.,Enregistrer et instruire les incidents liés aux dispositifs médicaux.,"Ceci est une tâche effectuée par l'ANSM dans le cadre de la matériovigilance, mais pas son objectif principal.",Organiser la surveillance des dispositifs médicaux après leur mise sur le marché.,La surveillance est un moyen pour atteindre l'objectif principal de sécurité.,Sensibiliser les utilisateurs à la matériovigilance.,"La sensibilisation est une action importante, mais l'objectif principal est plus large.",a
202,OIC-325-14-A,"Selon les directives, à qui doit-on déclarer un effet indésirable suspecté d'être dû à un biomatériau si le témoin de l'incident travaille dans un établissement de santé?",Cette question évalue la compréhension de la procédure de déclaration d'effets indésirables liés aux biomatériaux.,Au correspondant local de matériovigilance,C'est la bonne réponse. Les directives stipulent de déclarer à ce correspondant si le témoin travaille dans un établissement de santé.,À l'ANSM via le portail de signalement,Cette option est incorrecte. Elle est réservée aux cas où le témoin ne travaille pas en établissement de santé.,Au fabricant du biomatériau,"Cette option est incorrecte. Le fabricant est concerné dans certains cas, mais pas systématiquement.",Par courrier à l'adresse matériovigilance@ansm.santé.fr,Cette option est incorrecte. Elle est réservée aux cas où le témoin ne travaille pas en établissement de santé.,a
203,OIC-325-15-A,"Selon la Haute Autorité de Santé, quelle est la définition d'une erreur médicamenteuse ?",Cette question évalue la compréhension de la définition d'une erreur médicamenteuse. Attention aux distracteurs qui peuvent inclure des éléments pertinents mais qui ne correspondent pas à la définition précise.,"Tout événement évitable qui pourrait être à l’origine de/ou conduire à l’utilisation inappropriée d’un médicament ou à un dommage au patient alors que le médicament est sous le contrôle du professionnel de santé, du patient ou de l’usager.",Cette option correspond à la définition précise d'une erreur médicamenteuse donnée par la Haute Autorité de Santé.,Une erreur intentionnelle impliquant le médicament pendant le processus de soin.,Cette option est incorrecte car une erreur médicamenteuse est un acte non intentionnel.,Une erreur qui entraîne toujours un dommage au patient.,"Cette option est incorrecte car une erreur médicamenteuse peut être avérée, potentielle ou entraîner un dommage, un presque accident ou aucun dommage.",Une erreur liée uniquement à la prescription du médicament.,Cette option est incorrecte car les erreurs médicamenteuses peuvent se produire à toutes les étapes du circuit du médicament.,a
204,OIC-325-16-A,Quel est l'objectif principal du signalement des erreurs médicamenteuses?,Cette question évalue la compréhension de la raison pour laquelle il est important de signaler les erreurs médicamenteuses. ,Limiter le risque de récidive des erreurs.,C'est la réponse correcte. Le signalement permet d'identifier les causes des erreurs et d'implémenter des mesures préventives.,Développer de nouveaux médicaments.,Le signalement des erreurs médicamenteuses n'est pas lié au développement de nouveaux médicaments.,Identifier les professionnels de santé responsables des erreurs.,"Le signalement vise à comprendre les causes des erreurs, pas à blâmer les professionnels de santé.",Obtenir une indemnisation financière pour les patients victimes d'erreurs.,Le signalement des erreurs médicamenteuses n'a pas pour but d'obtenir une indemnisation financière.,a
205,OIC-325-17-A,"À quelle étape du circuit du médicament les erreurs de prescription orale, par exemple par téléphone, sont-elles susceptibles de survenir?",Cette question évalue la compréhension de la structure du circuit du médicament et des risques associés à chaque étape.,Prescription,C'est la bonne réponse. Les erreurs de prescription orale sont mentionnées comme un risque spécifique à l'étape de la prescription.,Préparation,Les erreurs de préparation concernent la manipulation du médicament après la prescription.,Transport,Le transport concerne le déplacement du médicament d'un point à un autre.,Administration,L'administration est la phase où le médicament est donné au patient.,a
