,id,question,option_a,option_b,option_c,option_d,correct_option
1437,OIC-347-10-B-,Quand l'IRM cérébrale est-elle préférable au scanner en première intention?,Toujours,Jamais,Seulement dans certains cas spécifiques,L'IRM n'est pas plus sensible que le scanner.,c
1438,OIC-347-11-A,Quel est l'effet de masse possible dans les AVC hémorragiques?,L'effet de masse possible dans les AVC hémorragiques se manifeste par une déviation conjugée vers le côté opposé du cerveau.,L'effet de masse possible dans les AVC hémorragiques ne se manifeste pas par une déviation conjugée vers le côté opposé du cerveau.,L'effet de masse possible dans les AVC hémorragiques n'est pas spécifique à un côté ou l'autre du cerveau.,Il est impossible d'identifier l'effet de masse chez un patient souffrant d'un AVC hémorragique.,a
1439,OIC-351-02-A,La deuxième mesure thérapeutique consiste en l'entretien de l’homéostasie et la prévention des complications liées aux points de compression. La réponse correcte est 'd'.,Maintien de l’homéostasie avec surveillance continue du score de Glasgow,Prévention des complications liées aux points de compression,Mesures pour maintenir la température corporelle normale,Surveillance continue du niveau de conscience et du rythme cardiaque,d
1440,OIC-351-03-A,Quel est le mécanisme physiopathologique principal d'une crise épilpesie?,Hypoperfusion cérébrale,Dysfonctionnement de l'activité cérébrale,Les deux options précédentes sont correctes,Aucune des deux options précédentes n'est correcte,b
1441,OIC-351-04-A,Quelles sont les caractéristiques cliniques des syncopes et lipothymies chez l'adulte ?,Perte de connaissance transitoire sans paresthésie préalable,Perte de connaissance avec paresthésie préalable,Conscience altérée pendant la syncope ou lipothymie,Absence de conscience pendant la syncope ou lipothymie,a
1442,OIC-351-04-A-,Quels sont les signes d'une hypoglycémie?,"Neuroglucopénie, dysfonction focale ou généralisée du système nerveux, glycémie veineuse basse (<0,5 g/l chez non diabétiques; <0,60 g/l chez diabétiques) et correction rapide des symptômes","Neuroglucopénie, dysfonction focale ou généralisée du système nerveux, glycémie veineuse basse (<0,5 g/l chez non diabétiques; <0,60 g/l chez diabétiques) sans correction rapide des symptômes",Neuroglucopénie et dysfonction focale ou généralisée du système nerveux seulement,Aucun des signes mentionnés précédemment,a
1443,OIC-351-05-A-,Quelles sont les causes cardiovasculaires et non cardiovasculaires des syncopes/ lipothymies?,"Les causes cardiovasculaires incluent l'arrêt cardiaque, la bradycardie et l'hypotension.","Les causes non cardiovasculaires comprennent le réflexe, l'hypoglycémie et les malaises.","Les facteurs vasculaires incluent l'arrêt cardiaque, la bradycardie et l'hypotension.","Les facteurs non vasculaires comprennent le réflexe, l'hypoglycémie et les malaises.",a
1444,OIC-351-07-A,Quelle est la gravité des malaises liés à une cause cardiaque et quelle surveillance doit être entrepris?,Hospitalisation avec surveillance continue du rythme cardiaque,Observation au service des urgences,Suivi ambulatoire par un médecin,Pas de mesure particulière nécessaire,a
1445,OIC-351-08-A-,Quels sont les examens de seconde intention dans les syncopes et lipothymies?,Ionogramme sanguin et créatininémie,Test d'inclinaison,Monitoring ECG implantable,Étude électrophysiologique endocavitaire,b
1446,OIC-351-09-B,Quels sont les éléments cliniques et paracliniques justifiant d’un avis cardiologique dans les moins de 24 h ?,"Les éléments cliniques et paracliniques justifiant d’un avis cardiologique dans les moins de 24 h incluent la perte de connaissance au cours d’un effort physique, dyspnée récente ou inexpliquée, insuffisance cardiaque, histoire familiale de mort subite cardiaque chez des personnes < 40 ans ou maladie cardiaque familiale connue, souffle cardiaque et toute anomalie significative de l’électrocardiogramme (ECG).","Les anomalies de l’électrocardiogramme (ECG) justifiant un avis cardiologique dans les moins de 24 h sont : arythmie atriale soutenue, bradycardie persistante non appropriée ([[Bradycardie SDD-159]]), anomalie de la conduction: bloc de branche droit complet, bloc de branche gauche, bloc auriculo-ventriculaire de tout degré, hypertrophie ventriculaire droite ou gauche, intervalle QT long (corrigé > 450 ms), intervalle QT court (corrigé < 350 ms), onde Q pathologique, préexcitation ventriculaire, toute arythmie ventriculaire (y compris extrasystoles ventriculaires), syndrome de Brugada, rythme cardiaque entraîné (pacemaker) et toute anomalie du segment ST ou de l’onde T.","Les éléments cliniques justifiant un avis neurologique dans les moins de 2 semaines incluent la morsure de langue, déviation de la tête lors de la perte de connaissance, pas de souvenir d’un comportement anormal alors qu’un comportement anormal a été observé avant, pendant ou après la perte de connaissance, posture inhabituelle, mouvements des membres, confusion après la perte de connaissance brève et prodromes à type d’impression de déjà-vu ou de jamais-vu ou tout autre symptôme évocateur d’un début focal.","Les éléments cliniques justificatifs un avis réanimatoire en urgence incluent le coma persistant, état de mal épileptique, état de choc, orages rythmiques et défaillance d’un ou plusieurs organes vitaux nécessitant le recours à une technique de suppléance artificielle (assistance circulatoire, assistance respiratoire, épuration extra-rénale).",a
1447,OIC-351-11-A,"Quel est le rôle de l'éducation du patient dans le suivi d'un patient présentant des symptômes non spécifiques tels que malaise, syncope ou lipothymie réflexe ?",Le patient doit être informé sur les symptômes et leur signification.,Le patient doit être informé sur la durée du suivi et le pourquoi.,Le patient doit être informé sur les tests réalisés et leurs résultats.,Le patient doit être informé sur les traitements proposés.,a
1448,OIC-351-12-A-,Quel est l'objectif du traitement de la crise comitiale?,Rendre le patient stable et éviter les complications.,Ne pas prolonger la crise.,Guérir le patient.,Evacuer le patient vers un centre spécialisé.,a
1449,OIC-353-01-A,Impossibilité totale et soudaine d’uriner malgré un besoin impérieux ou douloureux,Rétention aiguë d'urine,Prolapsus génital sévère,Cancer du col utérin,Lithiase,a
1450,OIC-353-01-A-,La rétention aiguë d’urine peut donc être provoquée par :,une obstruction mécanique,une anomalie de contraction détrusorienne,une insuffisance neurologique,toutes les options précédentes,d
1451,OIC-353-02-A,Quel est l'exemple d'une cause iatrogène de rétention aiguë d'urine?,Vessie claquée,Anomalie de contraction détrusorienne ou sphinctérienne,Iatrogène,Autres causes,c
1452,OIC-353-03-A,"Chez les patients diabétiques ou blessés médullaires, la rétention aiguë d’urine peut être non douloureuse du fait d’une hyposensibilité vésicale secondaire à une neuropathie végétative.",La rétention aiguë d’urine est toujours douleur chez les patients diabétiques ou blessés médullaires.,"La rétention aiguë d’urine peut être non douloureuse chez les patients diabétiques ou blessés médullaires, mais seulement en présence de neuropathie végétative.",La rétention aiguë d’urine n'est pas liée à la neuropathie végétative chez les patients diabétiques ou blessés médullaires.,"La rétention aiguë d’urine peut être non douloureuse chez les patients diabétiques ou blessés médullaires, indépendamment de la présence de neuropathie végétative.",b
1453,OIC-353-04-A,Quel est le bilan initial recommandé pour une rétention aiguë d'urine?,Analyse urinale,Biopsie vésicale,Echographie sus pubienne,Tous les trois,c
1454,OIC-353-04-A-,Quels sont les examens à visée étiologique réalisés dans le cadre de la rétention aiguë d'urine?,Echographie vésicale et prostatique,ECBU systématique,Ionogramme sanguin,Créatininémie,a
1455,OIC-353-05-A,"Les complications secondaires à la rétention aiguë d'urine sont : A) Hématurie à vacuo, B) Syndrome de levée d’obstacle et C) Claquage de vessie et rarement rupture de vessie.",Hématurie à vacuo,Syndrome de levée d’obstacle,Claquage de vessie et rarement rupture de vessie,Tous les trois,d
1456,OIC-353-06-B,Quelle est la méthode pour évaluer le volume endovésical?,Le sondage vésical,L'IRM,La cystographie,Tous les trois,a
1457,OIC-353-06-B-,Quels sont les comportements caractéristiques de l'agitation?,"Tirer sur ses vêtements, marcher, frotter les mains et l'impossibilité d'être assis.","Se plaindre, pleurer sans raison, parler incoheremment et avoir des idées noires.","Rire ou ricaner, être agressif envers soi-même ou les autres, manie de contrôle et manie de puissance.","Ne pas dormir, rester immobile, parler peu et avoir une apparence triste.",a
1458,OIC-353-07-B-,Quels sont d'autres symptômes qui peuvent être associés à un délire aigu?,Symptômes dépressifs ou maniaques,Troubles du comportement,Troubles de l'humeur,Troubles cognitifs,a
1459,OIC-353-09-B-,Quels sont les thèmes du délire?,"Persécution, influence, référence","Mégalomanie, mystique, messianique","Filiation, somatique, érotomanie",Toutes les réponses sont correctes,d
1460,OIC-353-10-B,Quels sont les types de hallucinations auditives que l'on peut observer dans un syndrome hallucinatoire ?,Des voix hostiles qui s’adressent au patient.,Des voix bienveillantes qui conversent entre elles.,Des voix lointaines qui commentent les actes du patient.,Toutes les options précédentes.,d
1461,OIC-353-11-B,Quel examen complémentaire est indiqué en vue d'une éventuelle injection IM ?,Bilan biologique minimal,ECG,"Alcoolémie, toxicologie urinaires, bilan hépatique, fonction rénale","TSH US, imagerie cérébrale, ponction lombaire, EEG, ECBU, goutte épaisse, radiographie pulmonaire",a
1462,OIC-364-01-A-,Qu'est-ce que les idées de suicidaire?,Un comportement auto-infligé qui met la vie en jeu de manière réelle ou symbolique mais sans issue fatale.,Des pensées concernant le souhait de mourir.,Individu ayant des idées suicidaires exprimées ou non.,L’individu qui s’est donné la mort volontairement.,b
1463,OIC-364-02-B,Quel est le taux de personnes ayant tenté de se suicider au cours des 12 derniers mois selon le Baromètre santé 2017?,"0,28%","0,39%","0,51%","0,62%",b
1464,OIC-364-03-B,Quels sont les facteurs de risque spécifiques d'une crise suicidaire chez l'enfant?,Antécédents personnels de TS,Troubles psychiatriques personnels,Un isolement affectif,Une dysrégulation émotionnelle,a
1465,OIC-364-07-A-,Quelles sont les fractures les plus fréquentes chez l'enfant?,Découplages épiphysaires,Fractures en bois vert,Fractures métaphysaires,Toutes les options sont correctes,d
1466,OIC-364-08-B,Le périoste joue un rôle dans la consolidation initiale et le remodelage du cal après les fractures chez l'enfant.,"Oui, il a cette fonction.","Non, ce n'est pas son rôle.",Seulement dans la consolidation initiale.,Seulement dans le remodelage du cal.,a
1467,OIC-364-08-B-,Quelle est la cinétique des traumatismes chez l'enfant?,La cinétique des traumatismes est principalement due à la cinétique des véhicules.,La cinétique des traumatismes augmente avec l'âge et avec l'utilisation de dispositifs à roue ou à roulettes.,La cinétique des traumatismes est liée aux activités quotidiennes.,La cinétique des traumatismes n'est pas influencée par les facteurs mentionnés.,b
1468,OIC-364-09-A,Quels sont les signes qui devraient faire suspecter une maltraitance en cas de fracture chez un enfant?,"Présence d'ecchymoses, pétéchies ou hématomes, surtout d'âges (ancienneté) différents",Découverte radiologique de traumatismes d'âge différents (ancienneté),"Découverte radiologique de traumatismes d'âge différents (ancienneté), de siège inhabituel (omoplate, sternum...)","Présente de plusieurs types différents de traumatismes (brûlures, plaies, hématomes ou ecchymoses, fractures, traumatismes crâniens...) d'âges (ancienneté) différents",d
