,id,question,option_a,option_b,option_c,option_d,correct_option
1196,OIC-134-08-A,"Selon le texte, quelle est une cause d'hypokaliémie liée à un transfert excessif de potassium du compartiment extracellulaire vers le compartiment intracellulaire ?",Diarrhées aiguës ou chroniques,Utilisation de diurétiques thiazidiques,Alcalose métabolique ou respiratoire,Sténose de l'artère rénale,c
1197,OIC-134-08-A-,"Quel est le principal objectif du traitement d'urgence de l'hypokaliémie sévère, selon le texte ?",Augmenter rapidement la kaliémie à un niveau sûr (> 3 mmol/L) par voie intraveineuse.,Administrer du glucose pour fournir de l'énergie et favoriser l'absorption du potassium.,"Corriger uniquement l'hypomagnésémie associée, sans intervention directe sur le potassium.","Privilégier la supplémentation orale de potassium, même en cas de symptômes sévères.",a
1198,OIC-134-09-A,"Selon le texte, quelle est la définition biologique d'une hyponatrémie sévère ?",[Na+] > 135 mmol/L,[Na+] < 120 mmol/L,[Na+] < 135 mmol/L,[Na+] > 120 mmol/L,b
1199,OIC-134-09-A-,"Selon le texte, quelle est la principale conséquence d'un bilan hydrique positif (hyperhydratation intracellulaire) sur l'osmolalité et la natrémie ?",Hyperosmolalité et hypernatrémie,Hypoosmolalité et hyponatrémie,Hyperosmolalité et hyponatrémie,Hypoosmolalité et hypernatrémie,b
1200,OIC-134-10-A,"Selon le texte, quels symptômes caractérisent une hyponatrémie avec des signes modérément sévères ?","Vomissements, détresse cardio-respiratoire, somnolence profonde.","Nausées (sans vomissements), confusion, céphalées.","Comitialité, troubles de conscience, coma.","Nausées avec vomissements, confusion légère, céphalées intenses.",b
1201,OIC-134-10-A-,"Selon le texte, quelle est la première étape essentielle dans le diagnostic d'une hyponatrémie ?",Évaluer l'osmolalité urinaire.,Évaluer le volume extracellulaire.,Éliminer les hyponatrémies non hypo-osmotiques.,Identifier les causes de SIADH.,c
1202,OIC-134-11-A,"Quel est le principe fondamental du traitement des hyponatrémies chroniques, selon le texte ?",Administration rapide de NaCl hypertonique pour une correction rapide.,Restriction hydrique et traitement étiologique.,Administration d'antagonistes de l'ADH (tolvaptan) en première intention.,"Augmentation des apports en osmoles uniquement, sans restriction hydrique.",b
1203,OIC-134-11-A-,Quel est le principal risque associé à la correction rapide d'une hyponatrémie chronique ?,Syndrome de sécrétion inappropriée d'hormone antidiurétique (SIADH),Myélinolyse centro-pontine (MCP),Hyperkaliémie sévère,Acidose métabolique grave,b
1204,OIC-136-01-B,"Selon le texte, quel est le principal critère biologique pour diagnostiquer une déshydratation intracellulaire (DIC) associée à l'hypernatrémie ?",Une concentration de sodium plasmatique supérieure à 145 mmol/L.,Une hypernatrémie associée à une hyperosmolalité plasmatique supérieure à 300 mOsm/Kg H2O.,Une soif intense et une sécheresse des muqueuses.,Une perte de poids et des troubles neurologiques.,b
1205,OIC-136-01-B-,Quel est le principal mécanisme physiologique qui assure l'équilibre hydrique et l'osmolalité constante de l'organisme ?,La régulation des entrées d'eau par la soif et des sorties par le rein.,La production d'eau par oxydation intracellulaire.,La sécrétion d'ADH en réponse aux variations de volume plasmatique.,La création d'un gradient corticopapillaire.,a
1206,OIC-136-02-A,"Selon le texte, quels sont les signes de gravité de l'hypernatrémie ?",Troubles gastro-intestinaux,Troubles neurologiques,Troubles rénaux,Troubles cardiaques,b
1207,OIC-136-02-A-,"Selon le texte, quelle est la principale caractéristique de la déshydratation intracellulaire isolée concernant l'osmolalité urinaire par rapport à l'osmolalité plasmatique (U/P osm) ?","U/P osm ≤ 1, indiquant une polyurie hypotonique.","U/P osm > 1, indiquant une urine concentrée.",U/P osm est toujours égal à 1.,L'osmolalité urinaire n'est pas mentionnée dans ce contexte.,b
1208,OIC-136-03-A,"Quel est le principe clé de la correction de l'hypernatrémie ancienne, par rapport à l'hypernatrémie aiguë ?",La correction doit être plus rapide pour l'hypernatrémie ancienne.,La vitesse de correction doit être limitée pour éviter l'œdème cérébral dans l'hypernatrémie ancienne.,La correction de l'hypernatrémie ancienne nécessite uniquement des solutions salées hypotoniques.,La correction de l'hypernatrémie ancienne est toujours plus simple que celle de l'hypernatrémie aiguë.,b
1209,OIC-136-03-A-,Quelle est la définition de l'hypocalcémie ionisée selon le texte ?,"Concentration plasmatique inférieure à 2,20 mmol/L","Concentration plasmatique inférieure à 1,15 mmol/L",Concentration plasmatique inférieure à 40 mmol/L,"Concentration plasmatique inférieure à 0,025 mmol/L",b
1210,OIC-136-04-A,Quel est le principal mécanisme par lequel la PTH augmente la concentration de calcium dans le sang ?,En diminuant l'absorption intestinale du calcium.,En inhibant la réabsorption tubulaire du calcium dans les reins.,En mobilisant le calcium de l'os et en augmentant sa réabsorption rénale.,"En augmentant la synthèse de calcitriol, ce qui diminue l'absorption intestinale du calcium.",c
1211,OIC-136-04-A-,"Quels sont les principaux symptômes cliniques associés à l'hypocalcémie, selon le texte ?",Hypertension artérielle et tachycardie.,"Troubles neuro-musculaires tels que paresthésies, crampes et tétanie.",Polyurie et polydipsie.,Œdèmes et insuffisance cardiaque.,b
1212,OIC-136-05-A,"Quelle est l'anomalie ECG principale associée à l'hypocalcémie, selon le texte ?",Raccourcissement de l'intervalle QT,Élargissement de l'intervalle QT,Allongement du segment ST,Inversion de l'onde T,b
1213,OIC-136-05-A-,Quel est le principal objectif de la mesure de la parathormone (PTH) plasmatique dans le diagnostic de l'hypocalcémie ?,Déterminer le taux de calcium total.,Différencier une hypocalcémie d'origine parathyroïdienne d'une hypocalcémie d'origine extraparathyroïdienne.,Mesurer le taux de vitamine D.,Evaluer la fonction rénale.,b
1214,OIC-136-06-A,"Selon le texte, quelle est la première étape à vérifier avant d'enquêter sur une hypocalcémie détectée par un prélèvement sanguin ?",Vérifier les niveaux de PTH et de calcitriol.,Vérifier si le prélèvement a été fait sur un tube citraté ou si l'albumine est basse.,Vérifier les niveaux de vitamine D et de calciurie.,Vérifier les valeurs de calcémie totale et ionisée.,b
1215,OIC-136-06-A-,"Quel est le traitement principal pour une hypocalcémie symptomatique sévère, selon le texte ?",Administration orale de carbonate de calcium.,Administration parentérale de gluconate de calcium ou chlorure de calcium.,Administration de vitamine D hydroxylée.,Traitement de la cause sous-jacente uniquement.,b
1216,OIC-136-07-A,"Selon le texte, quel est l'objectif principal de l'interrogatoire et de l'examen clinique face à une douleur lombaire aiguë ?",Confirmer un diagnostic de lombalgie aiguë mécanique.,"Identifier les causes viscérales, vasculaires ou autres causes non-rachidiennes.",Évaluer la nécessité d'une imagerie médicale.,Déterminer l'intensité de la douleur et la mobilité du patient.,b
1217,OIC-136-07-A-,"Selon le contenu, quelles sont les deux grandes catégories d'étiologies pour les douleurs lombaires ?",Traumatiques et non traumatiques,Communes (dégénératives) et secondaires (non dégénératives),Rachidiennes et extra-rachidiennes,Aiguës et chroniques,b
1218,OIC-136-08-B,"Selon le texte, quels sont des signes de gravité d'une lombalgie aiguë nécessitant une attention immédiate ?",Douleur résistante aux antalgiques oraux.,Présence de fièvre légère et de douleurs musculaires.,"Sepsis, choc septique, oligo-anurie, déficit moteur.",Douleur lombaire chronique et récurrente.,c
1219,OIC-136-08-B-,"Quelle caractéristique clinique est la plus suggestive d'une colique néphrétique par rapport à une pyélonéphrite aiguë ou une torsion du cordon spermatique, selon le texte fourni ?",Début insidieux de la douleur,Absence de position antalgique,Présence de fièvre et signes urinaires,Douleur lombaire unilatérale de début brutal irradiant vers la fosse iliaque,d
1220,OIC-136-09-B,"Selon le texte, dans quelle situation l'imagerie médicale est-elle généralement indiquée pour une douleur lombaire aiguë chez l'adulte ?","Systématiquement, dès le début de la douleur.",Uniquement en cas de lombalgie chronique.,"En présence de signes de gravité, d'aggravation malgré traitement, ou d'arguments pour une cause secondaire.",Uniquement si la douleur persiste plus de 6 semaines.,c
1221,OIC-136-09-B-,"Selon le texte, quand un bilan biologique est-il généralement nécessaire en cas de lombalgie aiguë ?","Systématiquement, pour toutes les lombalgies aiguës.",Uniquement en cas de lombalgie chronique.,Uniquement en cas de suspicion d'une cause symptomatique (secondaire) ou d'une douleur projetée viscérale.,Uniquement si la douleur est intense et invalidante.,c
1222,OIC-136-10-B,"Selon le texte, quels facteurs sont associés à la chronicisation d'une lombalgie aiguë ?",Amélioration rapide des symptômes après quelques jours.,Absence de facteurs psychosociaux ou professionnels.,"Facteurs psychosociaux (dépression, anxiété, peur) et professionnels (arrêt prolongé, conflit).",Uniquement des facteurs liés à l'activité physique intense.,c
1223,OIC-136-10-B-,"Selon le texte, quelle est la fréquence approximative des consultations de pédiatrie en médecine libérale liées à la constipation chez le jeune enfant ?",Environ 50%,Environ 5%,Environ 25%,Environ 10%,b
1224,OIC-136-11-A-,"Selon le texte, quelle est la principale distinction entre la constipation fonctionnelle et organique chez l'enfant ?","La constipation organique est toujours présente dès la naissance, tandis que la fonctionnelle apparaît après 6 mois.","La constipation fonctionnelle nécessite souvent un traitement médicamenteux, tandis que l'organique répond toujours aux mesures hygiéno-diététiques.","La constipation fonctionnelle est la cause la plus fréquente et se développe après 6 mois, tandis que l'organique est moins fréquente et liée à des causes spécifiques.","La constipation organique est toujours liée à des problèmes structurels, tandis que la fonctionnelle est toujours liée à l'alimentation.",c
1225,OIC-136-12-B,"Selon le texte, quel examen est recommandé en premier lieu pour évaluer un trouble fonctionnel de l'exonération chez un patient constipé ?",Coloscopie,Manométrie ano-rectale,Temps de transit colique,Défécographie,b
1226,OIC-136-12-B-,"Quel est le principal objectif de l'interrogatoire dans l'évaluation de la constipation, selon le texte ?",Identifier les causes secondaires de la constipation.,Confirmer le diagnostic de constipation chronique et rechercher des facteurs favorisants.,Évaluer le retentissement de la constipation sur la qualité de vie.,Déterminer le mécanisme exact de la constipation (transit ou distale).,b
1227,OIC-142-01-B,"Selon le texte, quelle est la principale distinction entre la constipation idiopathique (fonctionnelle) et la constipation secondaire ?","La constipation idiopathique est toujours liée à des causes organiques, tandis que la constipation secondaire est toujours fonctionnelle.","La constipation idiopathique est liée à des troubles du transit ou de l'évacuation, tandis que la constipation secondaire est révélatrice d'une maladie organique.","La constipation idiopathique est caractérisée par des efforts de poussée exagérés, tandis que la constipation secondaire est caractérisée par une réduction du nombre de selles.","La constipation idiopathique est toujours récente, tandis que la constipation secondaire est chronique.",b
1228,OIC-142-02-B,"Selon le texte, quelle est une complication fréquente de la constipation chronique chez l'enfant, caractérisée par des fuites de matières fécales dans les sous-vêtements ?",Fissure anale,Prolapsus rectal,Encoprésie,Infections urinaires,c
1229,OIC-142-02-B-,"Quelle est la pierre angulaire de la prise en charge de la constipation chronique, selon le texte ?",Traitement médicamenteux immédiat,Prise en charge psychologique systématique,Mesures hygiéno-diététiques,Explication des mécanismes physiopathologiques uniquement,c
1230,OIC-145-01-A,"Selon le texte, quelle est la caractéristique principale du Syndrome de l'Intestin Irritable (SII) ?",Présence de lésions organiques digestives.,Douleurs abdominales associées à des troubles du transit en l'absence de maladie organique.,Une pathologie aiguë et facilement curable.,Un trouble exclusivement lié à la constipation.,b
