id,question,option_a,option_b,option_c,option_d,correct_option
OIC-162-17-B-,Quels sont les signes cliniques qui distinguent la rétention aiguë d'urine de l'anurie?,Douleur au bassin et envie d'uriner,Absence totale de production d'urine,Globe vésical visible,Tous les signes précédents,a
OIC-162-18-A,Quel est le premier examen complémentaire à réaliser en cas de rétention aiguë d'urine ?,Échographie sus pubienne,Tomodensitométrie,Cystoscopie,Urographie intraveineuse,a
OIC-162-18-A-,Quels sont les examens complémentaires réalisés après le drainage vésical dans le cas de rétention aiguë d'urine?,Créatininémie,Ionogramme sanguin,Echographie du haut appareil urinaire,ECBU systématique,c
OIC-162-19-A,Quels sont les éléments de gravité en cas de rétention aiguë d'urine ?,Fièvre,Hématurie 260,Insuffisance rénale aigue 258,Tous les éléments mentionnés sont des éléments de gravité en cas de rétention aiguë d'urine,a
OIC-162-19-A-,Quel est le drainage vésical qui permet les lavages vésicaux et est déclive?,Sondage vésical,Cathétérisme sus-pubien,Tous les deux,Aucun des deux,a
OIC-162-20-A,Quelle est la première étape pour prendre en charge une rétention aiguë d'urine en urgence?,Évaluer le volume endovésical au sondage,Drainage vésical en urgence par sonde vésicale ou cathéter sus pubien,Surveiller et traiter le syndrome de levée d’obstacle,Prévenir l’hémorragie à vacuo (clampage tous les 500ml),b
OIC-162-20-A-,Quelle est la définition de l'agitation?,État de calme et de relaxation,État de tension émotionnelle et d'hyperactivité improductive physique et psychique,État de somnolence et de fatigue,État de peur et d'anxiété,b
OIC-162-21-B,Quelles sont les caractéristiques des idées délirantes?,Elles sont partagées par le groupe socio-culturel,Elles altèrent le contenu de la pensée et entraînent une perte de contact avec la réalité,Elles ne sont pas liées à la perception sensorielle,Elles sont partiellement partagées par le groupe socio-culturel,b
OIC-162-21-B-,Quels sont les symptômes généralement présents dans un délire aigu?,Idées délirantes et hallucinations,Symptômes de désorganisation psychotique,Symptômes négatifs psychotiques,Symptômes dépressifs ou maniaques,a
OIC-162-22-A-,Quelle est l'étiologie la plus fréquente des syndromes délirants aigus chez les personnes âgées ?,Trouble dépressif caractérisé avec caractéristiques psychotiques,Episode maniaque avec caractéristiques psychotiques,Pathologie médicale (hyperthyroïdie),Trouble psychotique bref,c
OIC-162-23-A,Quels sont les signes de gravité que l'on recherche lors de l'examen clinique d'un patient présentant une agitation aiguë ?,Constantes vitales,Signes neurologiques,Signes non psychiatriques,Signes psychiatriques,a
OIC-162-23-A-,Quels sont les thèmes sur lesquels porte l’idée délirante dans un syndrome délirant?,Persécution et mégalomanie,Mystique et filiation,Somatique et érotomanie,Influence et référence,a
OIC-162-24-B,Quel est le type de hallucination qui peut orienter vers une étiologie non psychiatrique initialement ?,Hallucinations visuelles,Hallucinations auditives,Hallucinations gustatives,Hallucinations olfactives,a
OIC-162-24-B-,Quels sont les éléments cliniques qui orientent vers une cause non psychiatrique pour un patient présentant un état d'agitation aigu?,Syndrome confusionnel,Signes physiques de déshydratation,Signe de défaillance cardio-vasculaire ou respiratoire,"Globe urinaire, fécalome",b
OIC-162-25-B,Quels sont les examens systématiques recommandés dans un contexte d'agitation ?,"Glycémie, ionogramme et calcémie",ECG et bilan de coagulation,Alcoolémie et toxicologie urinaires,Tous les examens mentionnés précédemment,d
OIC-162-26-B,Quelle est la condition qui permet une hospitalisation libre et sans consentement d'un adulte ?,Il présente un danger pour autrui,Il est incapable de se nourrir seul,Il a plus de 70 ans,Il est sous influence de substances psychotropes,a
OIC-162-26-B-,Quel est le terme pour décrire un acte délibéré qui met fin à sa propre vie?,Tentative de suicide,Idées de suicidaire,Suicide,Conduite suicidaire,c
OIC-162-27-A,"Selon le Baromètre santé 2020, quel pourcentage des personnes interrogées de 18 à 85 ans déclaraient avoir pensé à se suicider au cours des 12 derniers mois ?",3%,4.2%,5%,6%,b
OIC-162-27-A-,Quelle est la définition d'une crise suicidaire ?,C'est une crise psychique en lien avec une vulnérabilité préalable et avec survenue d'idées suicidaires.,C'est une crise physique liée à une maladie organique.,C'est une crise émotionnelle due à un événement traumatique.,C'est une crise mentale causée par des problèmes familiaux.,a
OIC-162-28-A-,Quels sont les facteurs qui influencent l'évaluation du risque en matière de suicide ?,Facteurs individuels,Facteurs familiaux,Facteurs psychosociaux,Tous les facteurs ci-dessus,d
OIC-162-29-B,Quels sont les objectifs de la stratégie nationale de prévention du suicide française?,Restreindre l’accès aux moyens,Responsabiliser les médias,Identifier précocement et traiter,Soins de suivi et de soutien de la communauté,c
OIC-162-29-B-,Quels sont les principes à respecter lors de l'entretien avec un patient suicidaire?,Se faire accompagner par un collègue,Garantir la confidentialité et se trouver dans un endroit calme,Banaliser les idées suicidaires pour ne pas dramatiser la situation,Se servir d'un interprète pour communiquer avec le patient,b
OIC-162-30-A,Quelle est la première étape à suivre lorsqu'un individu est en situation de crise suicidaire ?,L'accueil au calme,Sécuriser le patient,Un médecin doit décider d'une hospitalisation,Avis psychiatrique systématique : Après stabilisation de son état clinique non-psychiatrique,b
OIC-162-30-A-,Quelles sont les indications d'hospitalisation pour un patient présentant un risque suicidaire ?,Seulement en présence de troubles psychiatriques décompensés,Pour stabiliser le patient au pronostic vital engagé et devant un risque suicidaire avec un degré d'urgence élevé,En cas de crise suicidaire avec une faible ou moyenne urgence,Toujours en présence de troubles psychiatriques décompensés et de complications non psychiatriques,b
OIC-162-31-B,Quel est le rôle de l'évaluation psychosociale dans le contexte du risque suicidaire ?,Évaluer les connaissances médicales du patient,Systématiquement associée à l’évaluation médicale,Évaluer les compétences sociales du patient,Évaluer le niveau de stress du patient,b
OIC-162-31-B-,Quels sont les éléments à rechercher systématiquement chez un sujet âgé présentant des comportements suicidaires ?,"Episode dépressif caractérisé, recherche de troubles psychiatriques comorbides et évaluation psychosociale","Douleur physique et/ou maltraitance, recherche de troubles psychiatriques comorbides et suppression de l'accès au moyen","Episode dépressif caractérisé, douleur physique et/ou maltraitance et évaluation psychosociale","Recherche de troubles psychiatriques comorbides, évaluation psychosociale et suppression de l'accès au moyen",a
OIC-162-32-B,Quels sont les types de fractures spécifiques à l'enfant?,Fractures-décollements épiphysaires,Fractures-avulsions apophysaires,Fractures sous périostées,Fractures en bois vert,c
OIC-162-32-B-,Quels types de fractures sont courants chez le petit enfant ?,Fractures en motte de beurre ou fracture-décollements épiphysaires,Fractures métaphysaires ou déformations plastiques des os,Fractures complètes ou décollements épiphysaires,Fractures en bois vert ou fractures métaphysaires,a
OIC-162-33-B,Quel est le rôle mécanique du périoste dans les fractures chez l'enfant?,Il contribue à la formation d'un cal osseux,Il assure une stabilité précoce des fractures,Il est inactif pendant le remodelage osseux,Il ne joue aucun rôle dans les fractures chez l'enfant,b
OIC-162-33-B-,"Selon les données épidémiologiques, quels sont les membres du corps qui sont le plus fréquemment touchés par des fractures chez l'enfant ?",Membres supérieurs uniquement,Membres inférieurs uniquement,Égale prévalence pour les membres supérieurs et inférieurs,Tous les membres du corps sont également touchés,a
OIC-162-34-B,Quels sont les facteurs qui peuvent suspecter une maltraitance en présence d'une fracture chez un enfant?,Fracture avant l'âge de la marche,Retard à la présentation de l'enfant,Localisation métaphysaire ou en torsion,Tous les facteurs mentionnés sont corrects,d
OIC-162-34-B-,Quels sont les principes de prise en charge initiale des traumatismes de l’enfant?,"Immobiliser le membre, traiter la douleur et prescrire l'imagerie",Manipuler le membre blessé pour évaluer la gravité de la fracture,Prescrire immédiatement une immobilisation temporaire sans imagerie,Ne pas traiter la douleur et attendre les résultats d'imagerie,a
OIC-162-35-A,Quels examens d'imagerie sont indiqués pour une fracture chez un enfant?,Radiographie de face et de profil adaptée à la région anatomique,Radiographie comparative homolatérale,Échographie ou IRM pour les épiphyses cartilagineuses,Tous les examens précédents sont indiqués,a
OIC-162-35-A-,Quels sont les principes thérapeutiques des fractures de l'enfant?,Immobilisation plâtrée et kinésithérapie,"Traitement orthopédique et surveillance, traitement chirurgical et surveillance",Ostéosynthèse et immobilisation plâtrée,Kinésithérapie seule,b
OIC-162-36-B,Quels sont les signes de gravité d'une fracture supracondylienne?,Douleur intense,Perte de sensation dans le membre supérieur,Pouls faibles ou absents dans l'extrémité supérieure,Tous les signes mentionnés précédemment,d
OIC-162-36-B-,Quelle est la spécificité anatomique d'une fracture du condyle latéral du coude?,Fracture épiphysaire,Fracture diaphysaire,Fracture articulaire,Fracture métaphysaire,c
OIC-162-37-B,Quels sont les deux types principaux de fracture de cheville chez l'enfant?,Décollements-épiphysaires type I ou II,Décrochage épiphyseal type III ou IV,Fracture simple,Fracture compliquée,a
OIC-162-37-B-,Quel est le risque principal associé à une fracture décollement épiphysaire de cheville chez l'adolescent?,Trouble de croissance,Infection,Rupture du tendon,Hémorragie interne,a
OIC-164-01-A,Quel est l'élément le plus difficile à prouver dans le triptyque fondant l'engagement de la responsabilité ?,Le dommage,La faute,Le lien de causalité,L'indemnisation,c
OIC-164-01-A-,Quel est le type d'infraction qui concerne principalement la violation d'un devoir d'humanisme ?,Homicide et blessures involontaires,Blessures et homicide volontaire,Violation du secret professionnel,Rédaction de faux certificats,c
OIC-164-02-A,"Quel est le régime de responsabilité applicable aux médecins salariés d’établissements, services ou organismes privés ?",Responsabilité civile personnelle,Responsabilité du commettant (employeur),Responsabilité professionnelle,Aucune responsabilité,b
OIC-164-02-A-,Quelle est la faute susceptible d'engager la responsabilité du service public ?,Faute personnelle ou détachable du service,Faute de service,Faute dans l'organisation et le fonctionnement du service,Aucune faute susceptible d'engager la responsabilité,c
OIC-164-03-A-,Quel est le fait générateur de la responsabilité dans le cas d'une infection nosocomiale?,La faute prouvée du soignant.,Le manquement aux règles professionnelles ou scientifiques du soignant.,La survenue d'une infection nosocomiale sans manquement aux règles professionnelles ou scientifiques.,La faute prouvée du patient.,c
OIC-164-04-A-,Quel est le terme utilisé pour décrire un non-respect d'une recommandation ou d'une règle professionnelle?,Erreur par omission,Erreur par commission,Violation,Non-conformité,c
OIC-164-05-A,Quel est le terme utilisé pour désigner l'ensemble des effets néfastes qui peuvent être provoqués par un traitement ou un acte médical?,Accident médical,Affection iatrogène,Erreur médicale,Aléa thérapeutique,b
