id,question,option_a,option_b,option_c,option_d,correct_option
OIC-190-07-B-,Quelles sont les principales indications médicales de préservation de la fertilité masculine ?,"La chimiothérapie ou tout traitement médicamenteux qui peut détruire les cellules souches spermatogoniales (CSS) ou altérer le génome des spermatozoïdes, la radiothérapie qui peut exercer la même toxicité sur les cellules germinales souches et les spermatozoïdes que la chimiothérapie si le champ d’irradiation est situé à proximité des testicules ou directement sur les testicules","La chirurgie des voies excrétrices spermatiques y compris la vasectomie, les anomalies congénitales du testicule, le plus souvent d'origine génétique, responsables d’altérations spermatiques susceptibles de s’aggraver au cours du temps et pouvant conduire à une azoospermie non obstructive","La chirurgie des voies excrétrices spermatiques y compris la vasectomie, les anomalies congénitales du testicule, le plus souvent d'origine génétique, responsables d’altérations spermatiques susceptibles de s’aggraver au cours du temps et pouvant conduire à une azoospermie non obstructive","La chirurgie des voies excrétrices spermatiques y compris la vasectomie, les anomalies congénitales du testicule, le plus souvent d'origine génétique, responsables d’altérations spermatiques susceptibles de s’aggraver au cours du temps et pouvant conduire à une azoospermie non obstructive",a
OIC-191-01-A,Quel est l'objectif du test de migration de survie des spermatozoïdes ?,Choisir la technique d'AMP la plus appropriée,Évaluer la balance bénéfice-risque d'une prise en charge en AMP,Rechercher et identifier les causes de l'infertilité du couple,Séléctionner les spermatozoïdes les plus mobiles,d
OIC-191-01-A-,Quel est le nombre maximum d'enfants nés à partir d'un même donneur ou d'une même donneuse ?,5 enfants,10 enfants,15 enfants,20 enfants,b
OIC-191-02-B,Quel est le risque de complications veineuses lors d'une grossesse obtenue par AMP ?,Risque identique à une grossesse spontanée,Risque un peu plus important que les grossesses spontanées ou après IIU,Aucun risque supplémentaire,Risque moindre que les grossesses multiples,b
OIC-191-02-B-,Quel est l'un des examens proposés en cas de risque préalablement identifié dans la famille?,Diagnostic prénatal,Demande d'adoption,Examen génétique,Analyse chromosomique sur puce à ADN (ACPA ou CGH array),d
OIC-191-03-A,Quel est le comportement des parents dans de très rares cas ?,Ils demandent un soutien médical et psychologique,Ils recherchent d'autres informations sur la maladie génétique,Ils demandent à confier l'enfant à l'adoption,Ils ignorent le diagnostic,c
OIC-191-03-A-,Quelle est la principale raison pour laquelle les couples choisissent d'interrrompre une grossesse après un diagnostic de trisomie 21 en France ?,des raisons médicales,des difficultés matérielles et des pressions sociétales,un manque d'information sur les soins disponibles,une peur de l'anormalité,b
OIC-191-04-B,Quels sont les risques associés au caryotype fœtal ?,Risque de discordance fœto-placentaire (de l'ordre de 1-2%) pour les PVC ; Risque d’infection suite au prélèvement,"Risque d’échec de culture ; Risque de fausses couches estimé à 0,5 % suite à une PVC et 0,2 % suite à une PLA",Risque d’allo-immunisation fœto-maternelle Rh(D) chez les femmes Rh(D). Penser à la prophylaxie par injection d’immunoglobulines anti-D ; Risque de bradycardie suite à une ponction de sang fœtal,Tous les risques sont mentionnés dans le texte,d
OIC-191-04-B-,Quel est le résultat du dépistage prénatal non invasif (DPNI) qui conduit à la réalisation d’un caryotype fœtal ?,Un risque inférieur à 1/1000,Un risque supérieur ou égal à 1/50,Un résultat positif du DPNI,Un résultat négatif du DPNI,c
OIC-191-05-A,Quel est le principal signe échographique de la trisomie 21 au 3ème trimestre ?,"Nuque supérieure à 3,5 mm","Cardiopathie, hypoplasie ou aplasie des os propres du nez, fémurs courts",Retard de croissance intra utérin sans cause placentaire,Tous les signes mentionnés précédemment,c
OIC-191-05-A-,Quel est le risque de récurrence en cas de nouvelle grossesse si un parent porte une translocation robertsonienne (21;21) ?,0%,10-15%,100%,2-5%,c
OIC-191-06-A,Quel est le délai de rendu du caryotype pour un résultat de trisomie 21 ?,24-48 heures,4-5 jours,1 semaine,2 semaines,b
OIC-191-06-A-,Quel est le but du suivi médical chez un enfant porteur de trisomie 21?,Seulement dépister les troubles du sommeil et des infections ORL,"Évaluer l'importance du retard psychomoteur, du retard de langage et du retard cognitif",Proposer des mesures hygiéno-diététiques pour lutter contre l'obésité,Tous les buts mentionnés ci-dessus,d
OIC-191-07-B,Quels sont les principaux signes cliniques post-nataux de la trisomie 21 ?,"Hypotonie axiale, souffle à l'auscultation cardiaque et dysmorphie faciale.","Retard psychomoteur, difficultés d'apprentissage associées à une immaturité.","Fievre, diarrhée et vomissement.","Douleur abdominale, nausées et vertiges.",a
OIC-191-07-B-,Quel est le risque de démence chez les personnes porteurs de trisomie 21 à l'âge adulte?,Faible,Moyen,"Elevé, notamment de type Alzheimer",Inexistant,c
OIC-191-08-B,Quel est le risque de transmettre la mucoviscidose à la descendance si un des parents est atteint de mucoviscidose ?,1/4,1/2,3/4,0,b
OIC-191-08-B-,Quel est le type de prélèvement effectué pour le dépistage de la mucoviscidose ?,Prélèvement sanguin veineux,Prélèvement d'une tâche de sang au talon du nouveau-né,Prélèvement cutané,Prélèvement urinaire,b
OIC-191-09-B,Quelle est la valeur seuil pour confirmer le diagnostic de mucoviscidose par le test de la sueur ?,40 meq/L,60 meq/L,80 meq/L,100 meq/L,b
OIC-191-09-B-,Quel est le principal symptôme digestif de la mucoviscidose chez le nourrisson?,Constipation,Douleurs abdominales,Stéatorrhée,Tous les symptômes sont égaux en fréquence,c
OIC-191-10-B,Quel est un traitement possible dans les formes graves de mucoviscidose ?,La greffe de foie seule,La greffe de poumon et/ou foie,Aucune des deux options,La greffe de poumon seule,b
OIC-191-10-B-,Quels sont les examens d'imagerie indiqués pour le suivi du patient sur le plan digestif ?,IRM abdominale annuelle et scanner thoracique en cas de symptôme nouveau.,Échodoppler hépatique digestif annuel et IRM ou scanner abdominal en cas d'aggravation.,Scanner abdominal annuel et radiographie pulmonaire en cas de symptôme nouveau.,Radiographie pulmonaire annuelle et échodoppler hépatique digestif.,b
OIC-191-11-B,Quels sont les signes cliniques courants chez les filles porteurs du syndrome du X Fragile ?,a,b,c,d,b
OIC-191-11-B-,"Quel est le risque d'expansion vers une mutation complète en une seule génération, corrélé à la taille de la prémutation maternelle ?",Pas corrélé,Corrélé à la taille de la prémutation paternelle,Corrélé à la taille de la prémutation maternelle,Inconnu,c
OIC-197-01-A,Quelle est la fréquence estimée des prémutations dans la population générale chez les hommes?,1/250,1/5000,1/8000,1/500,d
OIC-197-01-A-,Quel est le pourcentage d'hommes et de femmes porteurs de prémutation qui développent FXTAS ?,"10% hommes, 5% femmes","40% hommes, 16% femmes","20% hommes, 8% femmes","60% hommes, 24% femmes",b
OIC-197-02-B,Quelle est la définition de l'âge d'un adolescent ?,0-23 mois,2 ans - < puberté,0-1 mois,> puberté,d
OIC-197-02-B-,Qui est responsable du suivi médical des enfants jusqu'à 6 ans ?,Médecin spécialiste en pédiatrie uniquement,Médecin généraliste uniquement,"Médecin formé à la santé de l'enfant, pédiatre ou médecin généraliste",Infirmière spécialisée en pédiatrie,c
OIC-197-03-B,Quels sont les aspects à prendre en compte lors du développement staturo-pondéral?,Seulement le poids et la taille,Seulement l'IMC et le PC (jusqu'à 3 ans),"Le poids, la taille, IMC, PC (jusqu'à 3 ans), retard de croissance staturo-pondéral, prévention du surpoids et de l'obésité",Aucun des éléments ci-dessus,c
OIC-197-03-B-,Quelle est la fréquence des anomalies visuelles chez les enfants de moins de 6 ans ?,Un enfant sur 10,Un enfant sur 5,Un enfant sur 20,Pas d'anomalie visuelle chez les enfants de moins de 6 ans,b
OIC-197-04-B,Quels sont les facteurs de risque familiaux des troubles visuels?,Surdité,Malformation du crâne ou de la face,"Troubles neuro-moteurs, infirmité motrice cérébrale",Strabisme ; troubles sévères de la réfraction : myopies sévères et précoces,d
OIC-197-04-B-,Quels sont les tests utilisés pour le dépistage visuel des enfants après 4 ans ?,"Réflexes photomoteur, lueur pupillaire et reflets cornéens","Fixation monoculaire et binoculaire, poursuite oculaire et nystagmus","Amblyopie bilatérale, occlusion alternée et signe de la toupie","Tests directionnels, tests de chiffres et de lettres, examen de la vision des couleurs",d
OIC-197-05-A,Quels sont les cas où il faut adresser un enfant à un ophtalmologiste en urgence ?,"Leucocorie, cornée trouble (glaucome), strabisme d'apparition brutale et nystagmus d'apparition récente",Seulement leucocorie et cornée trouble (glaucome),Seulement strabisme d'apparition brutale et nystagmus d'apparition récente,"Leucocorie, strabisme d'apparition brutale et nystagmus d'apparition récente",a
OIC-197-05-A-,Quelle est la capacité à distinguer des détails séparés par un angle réduit dans l'axe du regard ?,"Poursuite oculaire, fixation mono et binoculaire",Vision stéréoscopique,Augmentation progressive de l'acuité visuelle,Capacité à distinguer points distincts dans un contraste maximal,d
OIC-197-06-B,Quels sont les signes fonctionnels et physiques évocateurs de malvoyance chez l'enfant entre 6 mois et 2 ans ?,Indifférence à l'entourage,Plissement des paupières,Gène au soleil,Chute fréquente après la marche,d
OIC-197-06-B-,Quel est l'importance du dépistage auditif?,Il n'a pas d'importance pour le développement de l'enfant.,Il permet de détecter les anomalies auditives fréquentes chez les enfants.,Il est uniquement destiné aux enfants ayant une famille aisée.,Il n'est pas nécessaire car la plupart des enfants ont une audition normale.,b
OIC-197-07-B,Quels sont les principaux facteurs de risques personnels pour les troubles auditifs chez l'enfant?,Infection sévère et/ou traitement ototoxique,Prothèse auditive avant 50 ans,Exposition in utero aux toxiques,Prématurité,a
OIC-197-07-B-,Quel est le test utilisé pour dépister les troubles auditifs chez l'enfant en dehors de la période néonatale ?,Réaction comportementale à la stimulation sonore,Audiométrie tonale au casque,Tympanométrie,Examen externe et otoscopie,a
OIC-197-08-B,Quelles sont les indications pour adresser un enfant à un ORL?,Troubles du langage à différentes étapes,"Difficultés de compréhension, difficultés d'apprentissage",Signes d'appels : troubles du comportement,Inquiétude parentale sur l'audition,d
OIC-197-08-B-,Quels sont les organes affectés dans un enfant sourd ?,Seulement l'oreille externe.,Seulement l'oreille interne.,"Les organes de transmission du son (oreille externe et oreille moyenne) ou les organes de perception du son (oreille interne, système auditif central).",Aucun organe n'est affecté.,c
OIC-197-09-A,Quel est le test utilisé pour la confirmation diagnostique par un ORL ?,Test subjectif,Tests objectifs de dépistage,Audiogramme,Potentiels évoqués auditifs,c
OIC-197-09-A-,Quel est l'objectif principal de la numérotation dentaire internationale?,Identifier les problèmes d'alimentation,"Dépister les anomalies orthopédiques, des troubles visuels, auditifs et dentaires",Connaître la position des dents dans l'arcade dentaire,Évaluer la santé générale de l'enfant,c
OIC-197-10-A,Quelle est la cause principale de la carie dentaire ?,Les bactéries présentes naturellement dans la bouche,Un mauvais alimentation,Une mauvaise hygiène buccodentaire,Un problème de croissance des dents,a
OIC-197-10-A-,Quel est l'âge recommandé pour la première visite chez le dentiste ?,12-18 ans,6 mois,12-18 mois,3 ans,c
OIC-197-11-B,Quel est le moment approximatif de l'éruption des premières molaires chez un enfant ?,6 mois,2 ans,10-11 ans,18 ans,b
OIC-197-11-B-,Quels sont les signes d'un trouble de l'articulé dentaire ?,"Une béance, une déviation latérale de mandibule, une prognathie, des incisives bout à bout","Un chevauchement, une proalévolie maxillaire, un problème d'odorat","Une mauvaise hygiène buccale, une sensibilité dentaire",Une douleur au niveau des articulations,a
OIC-197-12-A,Quel est le bénéfice du diagnostic précoce de la luxation congénitale de Hanche?,Les soins ultérieurs sont plus coûteux,Le traitement est moins efficace,Le diagnostic précoce facilite les soins ultérieurs,La maladie disparaît spontanément à l'âge de 5 ans,c
OIC-197-12-A-,Quelle est la modalité de dépistage utilisée pour rechercher l'instabilité de hanche ?,"Inspection : raccourcissement de la cuisse, symétrie des plis cutanés",Recherche de limitations d'abduction (norme > 60°),Examen radiographique,Manœuvre de Barlow (ressaut),d
OIC-197-13-A,Quelle est la forme clinique de la luxation congénitale de hanche?,Hanche Luxée,Hanche Luxable,Subluxation,Toutes les options sont correctes,a
