id,question,option_a,option_b,option_c,option_d,correct_option
OIC-179-03-A,Quelle branche de la sécurité sociale couvre le risque de perte d'autonomie et de handicap?,"Branche Maladie, Accidents du travail et Risques professionnels",Branche Vieillesse,Branche de la solidarité pour l'autonomie (CNSA),Branche Recouvrement des cotisations sociales,c
OIC-179-03-A-,Quelle est la fonction principale de la LFSS selon le texte?,Fixer les recettes de la sécurité sociale,Déterminer les objectifs de dépenses en fonction des recettes,Voter les grandes orientations des politiques de santé,Contrôler le budget de l'État,b
OIC-179-04-B,...,...,...,...,...,c
OIC-179-04-B-,Quel est le principal motif de la réduction des régimes spéciaux depuis 1945?,Une augmentation des cotisations,Un rapprochement avec le régime général,Une diminution du nombre de régimes,Une augmentation des bénéficiaires,c
OIC-179-05-A,Quelle est la fonction principale de l'Union nationale des caisses d'assurance maladie (UNCAM)?,Conduire la politique conventionnelle entre les professionnels de santé et l'assurance maladie,Élaborer des profils comparatifs d'activité et de prescriptions,Mettre en place un programme pluriannuel régional de gestion du risque,Définir les actes remboursables et les tarifications des actes médicaux,a
OIC-179-05-A-,Quel est le plafond maximum de la participation forfaitaire par an?,1€,5€,50€,10€,c
OIC-179-06-A,Quel est le conséquence pour un patient qui ne s'inscrit pas dans le dispositif?,Aucune majoration,Un remboursement normal,Une majoration de la part du patient,Un accès direct sans frais,c
OIC-179-06-A-,Quelle situation justifie une exonération du ticket modérateur pour un patient souffrant d'une polypathologie invalidante?,Une affection inscrite sur la liste ALD 30,Une affection non présente sur la liste ALD 30,Une polypathologie à l'origine d'un état invalidant et nécessitant des soins continus de 6 mois,Une affection avec traitement prolongé de 6 mois,c
OIC-179-07-A,Quels sont les limites des prestations en nature de l'assurance maladie?,Participation forfaitaire de 1 euro,Franchise médicale à la charge du patient,Exonération du ticket modérateur,Forfait journalier à la charge du patient,d
OIC-179-07-A-,Quelle est l'agence générale de recherche mentionnée comme exemple dans la programmation?,Agence Nationale de la Recherche ANR,Institut National du Cancer INCa,Agence Nationale de Recherche sur le sida et les hépatites virales | maladies infectieuses émergentes ANRS-MIE,Organismes nationaux de recherche,c
OIC-179-08-A,Quel est le caractère spécifique du protocole dans le domaine de la recherche clinique?,Modifiable en cours d'étude,Décrivant les étapes de la recherche en amont,Précisant les critères de jugement,Étudiant les résultats de la recherche,c
OIC-179-08-A-,Quel est le rôle principal du Comité de Protection des Personnes (CPP) dans le cadre de la recherche clinique en France?,Vérifier la conformité à la loi sur la santé publique,Assurer la gestion financière de la recherche,Émettre un avis sur la validité scientifique et les aspects éthiques de la recherche,Préparer les autorisations nécessaires pour les recherches non-RIPH,c
OIC-179-09-A,Quel est le rôle principal de la littérature dans la justification d'une problématique de recherche?,Définir les méthodes de recherche,Préciser les objectifs de l'étude,Justifier l'hypothèse émise par le chercheur,Évaluer la fiabilité des données,c
OIC-179-09-A-,Quelle est la fonction des hypothèses de recherche dans le cadre d'une étude?,Décrire la taille de l'effet attendu,Déterminer le nombre de sujets,Évaluer la puissance de l'étude,Décrire la méthodologie,a
OIC-179-10-B,Quelle méthode est associée à l'objectif d'évaluer les performances d'un test diagnostique?,Études à visée descriptive,Études à visée explicative,Études diagnostiques,Études expérimentales,c
OIC-179-10-B-,Quelle méthode est considérée comme non-aléatoire et utilisée par les instituts de sondages pour assurer la représentativité de l’échantillon?,Recrutement consécutif,Tirage au sort,Méthode des quotas,Échantillon de convenance,c
OIC-179-11-A,Quelle source de données est utilisée pour recueillir des informations sur les causes de décès en France?,Les systèmes de surveillance épidémiologiques,Les bases médico-administratives,Les registres de morbidité,Les déclarations obligatoires,b
OIC-179-11-A-,Quel est le critère de substitution utilisé lors de la difficulté à recueillir un critère principal?,Le taux de cholestérol,La mortalité,Le taux de cholestérol comme surrogate de la mortalité,Le critère composite,c
OIC-183-01-B,Quel est le principe qui permet d'estimer la loi de probabilité à partir des observations?,Le principe de la loi des grands nombres.,Le principe de la loi des petits nombres.,Le principe de l'observation des fréquences sur des séries suffisamment grandes.,Le principe de la décomposition des probabilités.,c
OIC-183-01-B-,Quel paramètre est utilisé pour mesurer la dispersion des valeurs autour de la moyenne?,Écart-type,Variance,Distance interquartile,Étendue,b
OIC-183-02-B,...,...,...,...,...,c
OIC-183-02-B-,Quel est l'objectif principal du test du log-rank?,Comparer les courbes de survie de deux échantillons,Estimer la durée de survie moyenne,Calculer le hazard ratio,Estimer la probabilité de censure,a
OIC-183-03-B,Quel est le principal objectif de l'ajustement dans une étude de santé?,Identifier les facteurs d'exposition liés au phénomène,Calculer la corrélation entre deux variables,Neutraliser l'effet des facteurs de confusion,Calculer l'incertitude d'une mesure,c
OIC-183-03-B-,Quelle est la principale raison de la protection des données sensibles en santé?,Préserver la vie privée des patients,Éviter la fraude,Assurer la précision des données,Faciliter l'analyse des données,a
OIC-183-04-A,Quel terme désigne des facteurs qui influencent l’état de santé des populations sans être des causes directes de problèmes particuliers?,Facteur de risque,Facteur étiologique,Déterminants de santé,Facteur pronostique,c
OIC-183-04-A-,Quel est le rôle de l'échantillon dans une étude de recherche?,L'échantillon est la population cible.,L'échantillon est la population source.,L'échantillon est un sous-ensemble de la population source pour être représentatif.,L'échantillon est la même que la population cible.,c
OIC-183-05-B,Quel type d'objectif est exclusivement abordé par une enquête cas-témoins?,Descriptif,Analytique,Comparatif,Diagnostic,c
OIC-183-05-B-,Quelle étude ne dispose pas de groupe contrôle?,Étude cas-témoins nichée,Étude cas-cohorte,Étude quasi-expérimentale,Étude sur données groupées,c
OIC-183-06-A,Quelle mesure indique le nombre de nouveaux cas pendant une période donnée dans une population?,Prévalence,Taux d'incidence,Risque,Fréquence,b
OIC-183-06-A-,Quel est le critère utilisé pour calculer le taux d'incidence standardisé?,La moyenne des taux d'incidence des populations étudiées,Les proportions d'individus dans chaque classe d'âge et de sexe de la population de référence,L'average des taux d'incidence des populations comparables,La fréquence d'incidence dans la population étudiée,b
OIC-183-07-B,Quelle formule est utilisée pour calculer le Nombre de sujets à traiter (NST)?,1/DR,DR,1/(p0-p1),1/(p1-p0),c
OIC-183-07-B-,Quand est-il nécessaire d'ajouter un intervalle de confiance à une estimation?,Quand le sample size est petit,Quand l'étude est observatoire,Quand l'étude est randomisée,Quand la population cible est grande,b
OIC-183-08-A,Quel facteur peut augmenter la puissance d'un test statistique?,L'augmentation de la variance,L'augmentation de la taille de l'échantillon N,L'augmentation de la différence à détecter d,L'augmentation du risque alpha,c
OIC-183-08-A-,Quel facteur influence le nombre de sujets requis pour une étude analytique?,La taille de l'effet,Le niveau de confiance alpha,La variabilité du critère de jugement,La durée de l'étude,c
OIC-186-01-B,Quels biais concernent les objectifs descriptifs et analytiques?,Biais de sélection et biais de confusion,Biais de sélection et biais de classement,Biais de sélection et biais de classification,Biais de classification et biais de confusion,a
OIC-186-01-B-,Quel est le conséquence du biais de classement différentiel dans les études observationnelles?,Une sous-estimation de l'association,Une augmentation de la puissance statistique,Un biais orientant le résultat vers l'hypothèse nulle,Une amélioration de la validité externe,c
OIC-186-02-B,Quel est le moyen utilisé pour tenir compte d'un facteur d'interaction?,L'ajustement des confounders,L'analyse stratifiée,Le modèle multivarié,La comparaison des groupes,c
OIC-186-02-B-,Quel est le niveau de confiance associé à un intervalle de confiance à 95%?,95%,99%,95% de confiance,90%,c
OIC-186-03-B,Quel est le niveau de preuve scientifique correspondant aux études de cohortes?,Niveau 1,Niveau 2,Niveau 3,Niveau 4,b
OIC-186-03-B-,Quelle est la définition du phénome?,L'ensemble des transcrits ARN dans un échantillon,L'ensemble des protéines synthétisées dans un échantillon,L'ensemble des caractères observables d'un individu,L'ensemble des modifications épigénétiques dans un échantillon,c
OIC-186-04-B,Quelle caractéristique distingue les revues prédatrices de celles qui sont réputées sérieuses?,Elles sont accessibles gratuitement,Elles sont évaluées par des pairs,Elles promettent une publication rapide,Elles sont régulièrement classées dans les revues scientifiques,c
OIC-186-04-B-,Quel est le but principal du nomogramme de Fagan?,Calculer la probabilité pré-test d'être malade,Montrer la relation entre la sensibilité et la spécificité,"Indiquer la probabilité post-test d'être malade en fonction de la probabilité pré-test, du test et des rapports de vraisemblance",Évaluer la prévalence de la maladie dans la population,c
OIC-186-05-B,Quel pourcentage des maladies rares sont d'origine génétique?,80 %,90 %,70 %,moins de 80 %,c
OIC-186-05-B-,Quelle est la fonction principale des centres de compétence (CCMR)?,Coordination des soins,Prise en charge locale des maladies rares,Recherche et formation-enseignement,Diagnostic des maladies rares,c
OIC-186-06-A,Quel est le gène associé à l'hémophilie A et B?,F8,F9,F8 et F9,F8 ou F9,d
OIC-186-06-A-,Quel pourcentage des patients atteints de maladie rares n’a pas de diagnostic précis?,50%,60%,70%,80%,c
OIC-186-07-A,Quelle est la caractéristique de l'impasse diagnostique?,L'échec à identifier la cause précise de la maladie après tests complets,La période entre l'apparition des symptômes et la date de diagnostic,L'absence de diagnostic précis après tests inachevés,La durée de la prise en charge sans diagnostic,c
OIC-186-07-A-,Quelle association est spécifiquement orientée vers les patients en situation de handicap rares?,Alliance Maladies Rares,Maladies rares Info Services,Centres de référence,Plateformes d’expertise maladies rares dans les territoires,a
