id,completion,label,source
OIC-075-21-A,"Question: Quels sont les signes de sevrage en tabac qui apparaissent rapidement après arrêt ?
a) Humeur dépressive
b) Irritabilité et augmentation de l'appétit
c) Insomnie et anxiété
d) Frustration et colère",True,llama3_1_8b
OIC-261-05-B,"Question: Quelle est l&#39;indication principale pour une ponction biopsie rénale (PBR) ?
a) Syndrome néphrotique pur chez un enfant âgé de 1 à 10 ans
b) Rétinopathie diabétique au fond d&#39;œil sans hématurie chez un patient ayant un diabète connu
c) Syndrome de néphropathie glomérulaire, à l&#39;exception des quatre cas mentionnés
d) Glomérulopathie héréditaire déjà documentée dans la famille",True,llama3_1_8b
OIC-342-18-B,"Question: Quelle est la recommandation pour le suivi d'un patient vu pour malaise, syncope ou lipothymie réflexe?
a) Suivi clinique par un médecin généraliste
b) Suivi spécialisé dans une unité de cardiologie
c) Suivi en consultation externe avec un médecin généraliste
d) Suivi à domicile par un infirmier ou une aide-soignante",False,openbiollm_8b
OIC-186-19-A,"Question: Le test multiallergénique est prescrit par le médecin de soin primaire.
a) Le test multiallergénique est prescrit par l'allergologue.
b) Le test multiallergénique n'est pas prescrit par le médecin de soin primaire.
c) Le test multiallergénique est prescrit par le pédiatre.
d) Le test multiallergénique est prescrit par l'immunologue.",False,openbiollm_8b
OIC-161-22-B,"Question: Quelle est la prévalence des infections urinaires chez l'enfant?
a) 10% des enfants de moins de 5 ans
b) 20% des nourrissons de moins de 3 mois avec fièvre isolée
c) 15% des enfants de moins de 1 an
d) 30% des enfants de moins de 10 ans",False,openbiollm_8b
OIC-267-10-B,"Question: Quels sont les principaux systèmes régulateurs de la kaliémie (concentration plasmatique en potassium) ?
a) L'insuline et l'aldostérone
b) Les catécholamines, l'insuline et l'état acido-basique
c) L'aldostérone et les catécholamines
d) L'insuline et l'état acido-basique",True,llama3_1_8b
OIC-082-10-B,"Question: Quels sont les signes cliniques d'une neuropathie optique?
a) Baisse d'acuité visuelle unilatérale
b) Altération du réflexe photomoteur
c) Atteinte du champ visuel (scotome)
d) Œdème papillaire",False,openbiollm_8b
OIC-265-02-B,"Question: Quelle est l'épidémiologie des lithiases urinaires ?
a) La prévalence mondiale des lithiases varie de 5% à 20%, avec une incidence plus élevée chez les hommes.
b) Les facteurs géographiques, climatiques, ethniques, diététiques et génétiques influencent l'incidence des lithiases urinaires.
c) La prévalence en France est de 5% et le sex ratio est de 1 homme pour 2 femmes.
d) Les lithiases urinaires sont plus fréquentes chez les femmes que chez les hommes.",False,openbiollm_8b
OIC-124-07-A,"Question: Quels sont les principaux symptômes fonctionnels du climatère attribuables à la carence estrogénique ?
a) Troubles du sommeil, sueurs nocturnes et sécheresse vulvo-vaginale
b) Arthralgies, myalgies et prise de poids
c) Insomnies, asthénie et perte d'attention
d) Bouffées vasomotrices, arthralgies et prise de poids",True,llama3_1_8b
OIC-233-07-B,"Question: Quelle est l’évolution habituelle du rétrécissement aortique ?
a) Evolution rapide vers la mort subite
b) Diminution de la surface aortique de 0,1 cm^2/an en moyenne
c) Insuffisance cardiaque gauche et décès en l’absence d’intervention
d) Troubles du rythme et endocardite infectieuse",False,llama3_1_8b
OIC-099-01-B,"Question: Quel pourcentage des adultes dans le monde ont eu au moins une crise de céphalée au cours des douze derniers mois?
a) 50 à 75%
b) 25 à 49%
c) 12,5 à 24,9%
d) 0 à 11,9%",True,openbiollm_8b
OIC-207-09-A,"Question: Quelles sont les principales indications et non-indications d'une radiographie thoracique en urgence ?
a) Indications : dyspnée aiguë, douleur thoracique, hémoptysie, toux aiguë, inhalation de corps étranger, bruits respiratoires anormaux, stridor aigu. Non-indications : suspicion de dissection aortique, embolie pulmonaire ou de rupture œsophagienne, traumatisme thoracique ou polytraumatisme.
b) Indications : dyspnée aiguë, douleur thoracique, hémoptysie, toux aiguë, inhalation de corps étranger, bruits respiratoires anormaux, stridor aigu. Non-indications : suspicion de dissection aortique, embolie pulmonaire ou de rupture œsophagienne, traumatisme thoracique ou polytraumatisme.
c) Indications : dyspnée aiguë, douleur thoracique, hémoptysie, toux aiguë, inhalation de corps étranger, bruits respiratoires anormaux, stridor aigu. Non-indications : suspicion de dissection aortique, embolie pulmonaire ou de rupture œsophagienne, traumatisme thoracique ou polytraumatisme.
d) Indications : dyspnée aiguë, douleur thoracique, hémoptysie, toux aiguë, inhalation de corps étranger, bruits respiratoires anormaux, stridor aigu. Non-indications : suspicion de dissection aortique, embolie pulmonaire ou de rupture œsophagienne, traumatisme thoracique ou polytraumatisme.",False,openbiollm_8b
OIC-132-05-A,"Question: Quelles sont les pathologies médicales pouvant induire des troubles neuro cognitifs réversibles ?
a) Carences vitaminiques (B12, B9)
b) Hématome sous dural
c) Tumeur intra crânienne
d) Hydrocéphalie à pression normale",True,openbiollm_8b
OIC-235-04-A,"Question: Quels sont les signes précoces de la péricardite aiguë sur l'ECG ?
a) Sous-décalage du PQ, Tachycardie sinusale
b) Anomalies diffuses non systématisées
c) Evolution classique en 4 stades
d) Microvoltage et alternance électrique",False,llama3_1_8b
OIC-045-03-A,"Question: Quels sont les principes éthiques qui guident le médecin dans le contexte du conseil génétique?
a) Le respect de l'autonomie, la non-malveillance, la bienveillance et la justice.
b) Le respect de l'intégrité, la dignité humaine, la vulnérabilité et l'égalité d'accès aux moyens.
c) La transparence, le respect des droits de l'homme, la compassion et l'équité.
d) L'information, la non-discrimination, la protection de l'enfant et la responsabilité.",True,openbiollm_8b
OIC-342-20-A,"Question: Quel est le type de traitement mentionné dans l'objectif de connaissance OIC-342-20-A ?
a) Traitement anticonvulsivant
b) Traitement anxiolytique
c) Traitement hypnotique
d) Traitement analgésique",False,llama3_1_8b
OIC-183-07-B,"Question: Quelle est la responsabilité première de l'employeur dans la hiérarchisation des risques professionnels ?
a) L'évaluation des risques est réalisée par les salariés.
b) La hiérarchisation des risques est facultative et n'a pas besoin d'être formalisée.
c) L'employeur doit contribuer à la hiérarchisation des risques sous la responsabilité de l'équipe pluridisciplinaire de santé au travail.
d) La hiérarchisation des risques est obligatoire et sous la responsabilité de l'employeur.",False,llama3_1_8b
OIC-005-02-A,"Question: Quelle est la fonction principale de la responsabilité pénale ?
a) Sanctionner les individus pour leurs erreurs médicales
b) Protéger les patients contre les mauvais soins
c) Réprimer les comportements répréhensibles dans la société
d) Favoriser l'innovation en médecine",True,llama3_1_8b
OIC-156-10-A,"Question: Quel est le signe clinique le plus fréquent chez les patients atteints d'arthrite septique aiguë ?
a) Hyperthermie (fièvre)
b) Douleurs articulaires et impotence fonctionnelle
c) Epanchement articulaire
d) Boiterie",True,llama3_1_8b
OIC-009-09-B,"Question: Quelle est l'une des deux acceptions majeures de la vulnérabilité en sciences humaines et sociales ?
a) La vulnérabilité comme dépendante de contextes historiques et sociaux particuliers.
b) La vulnérabilité comme constitutive de l'existence humaine, universellement partagée.
c) La vulnérabilité comme un problème à résoudre par la médecine.
d) La vulnérabilité comme une condition négative qui empêche l'autonomie.",True,llama3_1_8b
OIC-136-05-A,"Question: Quel est le type d'anesthésie qui peut être réalisé par tout médecin, quelle que soit sa spécialité ?
a) Anesthésie générale
b) Anesthésie locorégionale
c) Anesthésie locale
d) Anesthésie périphérique",True,llama3_1_8b
OIC-176-13-A,"Question: Le traitement des diarrhées infectieuses chez l'adulte repose sur les antibiotiques.
a) True
b) False
c) Sometimes
d) It depends on the context",False,openbiollm_8b
OIC-127-09-A,"Question: Quelles sont les situations justifiant un avis spécialisé dans le cas d'hypertrophie bénigne de la prostate?
a) Aucune des situations mentionnées ne justifie un avis spécialisé.
b) Un seul des éléments cités justifie un avis spécialisé.
c) Deux des éléments cités justifient un avis spécialisé.
d) Trois des éléments cités justifient un avis spécialisé.",False,openbiollm_8b
OIC-076-20-B,"Question: Quels sont les médicaments utilisés pour aider au maintien de l’arrêt d’alcool ou d’une consommation contrôlée ?
a) Nalmefene et Baclofène uniquement
b) Acamprosate, Naltrexone et Disulfirame uniquement
c) Tous les médicaments mentionnés dans le texte (Nalmefene, Baclofène, Acamprosate, Naltrexone et Disulfirame)
d) Aucun des médicaments mentionnés ne sont utilisés pour aider au maintien de l’arrêt d’alcool ou d’une consommation contrôlée",True,llama3_1_8b
OIC-074-02-B,"Question: Quel est le niveau de consommation des médicaments psychotropes en France, notamment chez les patients âgés?
a) Les niveaux de consommation sont élevés chez les personnes âgées.
b) La consommation est plus faible chez les hommes que chez les femmes.
c) La prévalence et l'incidence des médicaments psychotropes sont similaires chez les jeunes et les vieux.
d) Les niveaux de consommation sont élevés chez les jeunes.",True,openbiollm_8b
OIC-027-35-A,"Question: Quel est le risque de césarienne pour les femmes fumant plus de 20 cigarettes par jour ?
a) Augmentation du risque de 30%
b) Doublé
c) N'est augmenté que pour les patientes fumant plus de 20 cigarettes/jour
d) Diminution du risque de 50%",False,llama3_1_8b
OIC-223-05-A,"Question: Quelle est la classification des dyslipidémies selon Fredrickson?
a) Hypercholestérolémie familiale homozygote
b) Hypertriglycéridémie exogène
c) Hyperlipidémie combinée familiale
d) Dysbetalipoprotéinémie",False,openbiollm_8b
OIC-032-06-A,"Question: Quelle est l&#39;étape recommandée pour commencer l&#39;allaitement maternel ?
a) Après la sortie de la maternité
b) Au cours de la première heure de vie
c) Lorsque le nouveau-né a 4 mois
d) Lorsque les parents sont prêts",True,llama3_1_8b
OIC-299-03-B,"Question: Quel est le type de tumeur qui se développe à partir des cellules arachnoïdiennes ?
a) Gliome de bas grade
b) Méningiome
c) Adénome hypophysaire
d) Glioblastome",True,llama3_1_8b
OIC-145-07-B,"Question: Quelle est la définition d'une infection endogène ? 
a) Lorsque le réservoir des agents infectieux se situe en-dehors de l’hôte infecté
b) Lorsque le réservoir est le microbiote (ensemble des microorganismes commensaux hébergés au niveau de la peau, des muqueuses, du tube digestif)
c) Lorsque le vecteur transporte l'agent infectieux
d) Lorsque la source multiplie habituellement l'agent infectieux",True,llama3_1_8b
OIC-108-11-A,"Question: La prise en soins non médicamenteuse de la Maladie d’Alzheimer (MA) vise à :
a) Stabiliser ou compenser le trouble neurocognitif
b) Éviter le retrait social et l'absence de stimulation physique et cognitive
c) Soutenir les familles, souvent épuisées
d) Toutes les réponses sont correctes",False,openbiollm_8b
OIC-073-06-B,"Question: La psychothérapie de soutien est une approche qui vise à accompagner le patient dans la gestion de situations de vie stressantes, favoriser l'expression et le soulagement d'émotions douloureuses, aider au changement de perspective et redonner espoir en renforçant le sentiment d'efficacité personnelle. Les modalités pratiques incluent le repérage et la structuration de la demande du patient, l'écoute empathique, la reformulation, l'accueil/validation des émotions et le soutien/encouragement envers les ressources personnelles. La psychothérapie de soutien est particulièrement indiquée dans les cas où le patient éprouve des difficultés professionnelles ou a besoin d'aide pour surmonter un deuil, entre autres situations stressantes de la vie.
a) Fournir une écoute attentive et non-jugementaire
b) Appliquer des techniques cognitivo-comportementales spécifiques
c) Utiliser des thérapies familiales ou groupales pour favoriser l'échange et le soutien mutuel
d) Proposer un accompagnement psychologique à long terme",True,openbiollm_8b
