Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
635,OIC-157-09-A-,Pourquoi est-ce important de déclarer une erreur médicamenteuse?,Pour limiter le risque de récidive de cette erreur,Pour éviter les conséquences médicales,Pour analyser les causes des événements indésirables,Pour développer un partage d’expériences régional,a,4
636,OIC-157-10-B-,"La contrefaçon d'un médicament est la fausse représentation de son identité, composition, ou autres éléments.",a,b,c,d,a,1
637,OIC-157-11-A,Quelle est la meilleure réponse pour décrire les risques liés à la quantité insuffisante de principe actif?,a,b,c,d,c,1
638,OIC-157-12-A,Quelle est la responsabilité sans faute?,a,b,c,d,c,1
639,OIC-157-12-A-,Quelle option correspond à la capacité des professionnels de santé à prescrire des médicaments?,médecins,chirurgiens-dentistes,sages-femmes,internes en médecine par délégation,a,4
640,OIC-157-13-A-,Quelle est la réponse correcte à la question : 'le médicament a-t-il suffisamment d'**intérêt clinique** pour être pris en charge par la solidarité nationale?,a,b,c,d,a,1
641,OIC-157-14-A,Quelle vérification doit le pharmacien effectuer en présence d'une ordonnance?,date de l'ordonnance,type d'ordonnance,qualification du prescripteur,réalisation des examens,a,4
642,OIC-157-14-A-,Quelle option correspond à l'élément principal du rapport bénéfice/risque selon le contenu?,a,b,c,d,a,1
643,OIC-157-15-B,Quelle est l'obligation principale du développement professionnel continu (DPC) pour les professionnels de santé?,a,b,c,d,c,1
644,OIC-157-16-B-,Quelle est la définition d'un dispositif médical selon l'ANSM?,"Un instrument, appareil, équipement, matière, produit (à l'exception des produits d'origine humaine)","Un instrument, appareil, équipement, matière, produit (à l'exception des produits d'origine humaine)","Un instrument, appareil, équipement, matière, produit (à l'exception des produits d'origine humaine)","Un instrument, appareil, équipement, matière, produit (à l'exception des produits d'origine humaine)",a,1
645,OIC-161-02-A,Quelle est la définition principale du chaussage orthopédique?,chaussures orthopédiques sur mesure,grand appareillage,remboursement à 60%,indiqué si : pathologie neurologique,a,3
646,OIC-161-03-A-,Quelle est la durée d'une cure thermale selon la Sécurité Sociale?,3 semaines,1 mois,6 mois,2 semaines,a,4
647,OIC-161-04-B-,Quelle est la principale action mécanistique des diurétiques de l’anse?,Inhibition du co-transporteur NKCC2,Inhibition du transporteur NCC,Inhibition du canal sodium épithélial,Antagoniste des récepteurs de l’aldostérone,a,4
648,OIC-161-05-A-,Quelle est la principale interaction médicamenteuse des inhibiteurs de l’enzyme de conversion de l’angiotensine?,"Sels de potassium, association déconseillée, risque d’hyperkaliémie","Diurétiques épargneurs potassiques, risque d’hyperkaliémie, association déconseillée sauf pour spironolactone et éplérénone","Lithium, association déconseillée, risque d’augmentation de la lithémie par augmentation de la réabsorption tubulaire proximale","Anti-inflammatoires non stéroïdiens : association déconseillée, risque majoré d’insuffisance rénale et d’hyperkaliémie",a,5
649,OIC-161-06-A,Quel mécanisme d'action est décrit dans le texte concernant les inhibiteurs calciques?,Lien aux canaux calciques de type L cardiaques,Lien aux canaux calciques de type L musculaires,Lien aux canaux calciques de type L cardiaques et/ou vasculaires,Lien aux canaux calciques de type L musculaires et/ou vasculaires,c,4
650,OIC-161-07-A,Quelle est la principale cause d'échec liée à la surveillance des plaquettes lors d'une prise d'héparine?,Thrombocytose,Hépatite,Risque de thrombopénie,Inobservance,c,4
651,OIC-161-09-A-,"Quelle est la classe de médicaments antiépileptiques les plus courantes chez les enfants, hors anti-infectieux?",Primer génération,Deuxième génération,Troisième génération,Nécessaire à la prise en charge spécialisée,b,4
652,OIC-161-13-A,Quelle est la catégorie principale des états de choc en lien avec une physiopathologie variable?,cardiogénique,hypovolémique,distributif,obstructif,c,4
653,OIC-161-14-A,Quelle est la définition de la hypotension artérielle selon le contenu éducatif?,PAS<90 mmHg,PAM<65 mmHg,Variation de plus de 30% chez les patients chroniquement hypertendus,La pression artérielle peut être normale à la phase initiale d’un état de choc,a,4
654,OIC-161-16-A,Quelle option correspond à la prise en charge immédiate d’un état de choc?,a,b,c,d,a,1
655,OIC-161-17-A-,Quelle est la cause principale de l'état de choc cardiogénique selon le contenu éducatif?,Hypovolémique,Septique,Cardiogénique,Anaphylactique,c,4
656,OIC-161-18-A-,Quelle méthode est utilisée pour administrer l'adrénaline dans un état de choc anaphylactique?,IM,IV,corticothérapie IV,adrénaline ampoule 1mg diluée dans 10 mL,a,4
657,OIC-161-19-A-,Quelle est la partie du système nerveux qui est associée au sommeil et à la conscience?,le cerveau,le cervelet lobe,le cervelet médian,le cervelet occipital,a,2
658,OIC-161-20-B,Quelle est la réponse correcte à la question sur la profondeur du coma?,Absence d’ouverture des yeux à la douleur,Presence d’un pouls central,Évaluation du score de Glasgow,Utilisation de stimulations nociceptives,c,4
659,OIC-161-22-B-,Quelle affirmation est correcte concernant les signes d'urgence extrême d'un coma chez l'adulte et l'enfant?,Vérifier la présence de mouvements respiratoires hors gasp et d'un pouls central (MCE si absent),Signes de détresse respiratoire,Score de Glasgow < 8 (perte protection voies aériennes),Glycémie inférieur à 3 mmol/L,a,4
660,OIC-162-01-A-,Quelle affirmation est correcte concernant l'IRM?,L'IRM est plus sensible que le scanner,A prioriser l'IRM en cas de suspicion d'AVC ischémique,Ne pas hésiter à s'aider de l'appel à un service de neurologie vasculaire,L'IRM est plus sensible que le scanner,a,3
661,OIC-162-02-B-,Quelle est la description correcte de l'Engagement temporal?,Déviation de la ligne médiane,Disparition des ventricules,Disparition de l’espace entre le lobe temporal et le tronc cérébral,Échec des ventricules,c,4
662,OIC-162-04-A,"Si Glasgow < 8 et pas de cause rapidement réversible, intubation orotrachéale et mise sous ventilation mécanique",a,b,c,d,a,1
663,OIC-162-04-A-,Quelle est la définition de la lipothymie?,manifestation clinique de mécanisme identique aux syncopes mais la durée d'hypoperfusion cérébrale est trop brève pour entraîner une perte de connaissance complète,sensation imminente de syncope sans perte de connaissance: prodromes sans syncope,classiquement reprise de conscience progressive dans le véhicule des secours ou aux urgences,parfois associée à des myoclonies qui débutent après le perte de connaissance,a,4
664,OIC-162-06-A,Quelle est une caractéristique clé qui déclenche la prise en charge d'une syncope et lipothéramie?,circonstances,prodromes,survenue à l'effort,traumatisme,c,4
665,OIC-162-06-A-,Quelle est la condition principale mentionnée dans le diagnostic d'hypotension orthostatique?,baisse > 20 mmHg de la pression artérielle systolique (PAS),baisse > 10 mmHg de la pression artérielle diastolique (PAD),pression artérielle systolique (PAS) ≤ 90 mmHg reproduisant les symptômes spontanés,ne pas respecter les critères de la description,a,4
666,OIC-162-07-A,Quelle caractéristique est commune aux crises épileptiques et pseudoépileptiques chez l’adulte?,A. Un rythme cardiaque normal,B. Une douleur articulaire persistante,C. Une perte de concentration rapide,D. Un sommeil rénal prolongé,c,4
667,OIC-162-08-A,Quelle est une cause courante de la malaise sans perte de connaissance?,a,b,c,d,a,1
668,OIC-162-09-B-,Quelle anomalie ECG est diagnostique immédiate en cas de syncope ou lipothymie?,Une tachycardie,Une tachypnée,Une arrhythmie,Une bruit cardiaque,c,4
669,OIC-162-10-A,Quelle est une caractéristique clé de l'électroencephalogramme en cas de survenue d'un malaise ou d'une perte de connaissance suspectée d'origine épileptique?,Une augmentation de la fréquence des fréquences theta et delta,Une diminution des signaux alpha et beta,Une diminution des signaux gamma et theta,Une augmentation des signaux alpha et beta,a,4
670,OIC-162-11-B,Quelle option correspond à un élément clinique justifiant d’un avis cardiologique dans les moins de 24 heures?,perte de connaissance au cours d’un effort physique,dyspnée récente ou inexpliquée,insuffisance cardiaque,histoire familiale de mort subite cardiaque chez des personnes < 40 ans ou maladie cardiaque familiale connue,a,4
671,OIC-162-15-A,Quelle est la définition de la rétention aiguë d’urine?,Impossibilité totale et soudaine d’uriner malgré un besoin impérieux ou douloureux,Rétention aiguë d’urine due à une obstruction mécanique,Rétention aiguë d’urine due à une anémie,Rétention aiguë d’urine due à une maladie neurologique,a,4
672,OIC-162-16-B,Quelle est la cause principale de l'obstruction mécanique chez les hommes?,Hypertrophie bénigne de la prostate,Infections urinaires de l'enfant et de l'adulte,Tumeurs de la prostate,Lithiase urinaire,a,4
673,OIC-162-16-B-,Quelle caractéristique clinique est associée à la rétention aiguë d’urine?,Présence d’un globe vésical caractérisé par une voussure hypogastrique et une matité sus-pubienne,Présence d’un globe vésical caractérisé par une matité supérieure et une voussure hypogastrique,Présence d’un globe vésical caractérisé par une matité supérieure et une voussure supérieure,Présence d’un globe vésical caractérisé par une matité supérieure et une voussure supérieure,a,4
674,OIC-162-18-A,Quelle est la description principale de la rétention d'urine?,La rétention d'urine est due à une augmentation de la production d'urine.,La rétention d'urine est causée par une diminution de la production d'urine.,La rétention d'urine est due à une augmentation de la concentration de la urine.,La rétention d'urine est due à une diminution de la concentration de la urine.,a,1
675,OIC-162-18-A-,Quelle est la bonne réponse à la question sur l'ordre des examens complémentaires?,a,b,c,d,a,1
676,OIC-162-20-A-,Quelle est la définition de l’agitation selon le contenu éducatif?,A. Une situation de tension émotionnelle et d’hyperactivité improductive physique et psychique.,B. Une cause psychiatrique non systématique.,C. Une combinaison de symptômes physiques et psychologiques.,D. Une situation de dérangement mentale.,a,4
677,OIC-162-24-B,Quelle est la catégorie des hallucinations qui ne relèvent pas de l’analyse psychiatrique initiale?,a,b,c,d,a,1
678,OIC-162-25-B-,Quelle est la condition nécessaire pour une hospitalisation en psychiatrie?,L’existence d’un épisode aigu d’un trouble psychiatrique sous-jacent,L’existence d’un épisode aigu d’un trouble non psychiatrique,L’existence d’un épisode aigu d’un trouble psychiatrique sous-jacent et d’un diagnostic non psychiatrique,L’existence d’un épisode aigu d’un trouble non psychiatrique et d’un diagnostic non psychiatrique,a,4
679,OIC-162-28-A-,"Quelle méthode d'évaluation est utilisée pour identifier le risque, l'urgence et la dangerosité?",RUD,Risque,Urgence,Danger,a,3
680,OIC-162-29-B,Quelle mesure est principalement liée à l'identification des sujets en crise suicidaire?,Identifier précocement et traiter,Rechercher à l'identité des personnes à risque,Présenter aux professionnels,Rechercher à l'identité des personnes à risque,a,2
681,OIC-162-30-A-,Quelle indication est correcte pour une hospitalisation?,a,b,c,d,a,1
682,OIC-162-32-B-,Quelle est la fracture typique chez l'enfant à faible énergie?,a,b,c,d,a,1
683,OIC-162-33-B-,Quelle est la principale caractéristique des fractures chez l'enfant selon l'ordre?,a,b,c,d,a,1
684,OIC-162-34-B,Quel des facteurs suivants sont évocateurs d'une maltraitance?,Fracture avant l'âge de la marche,Contexte inexpliqué ou contexte flou,Retard à la présentation de l'enfant,Localisation métaphysaire ou en torsion,a,4
685,OIC-162-35-A,Quelle est l'indication d'impliquer une radiographie de face et de profil chez l'enfant?,Aucune indication,Une radiographie comparative,Une radiographie de face et de profil,Une échographie,c,3
686,OIC-162-35-A-,Quelle est une option correcte concernant les modalités de l'ostéosynthèse chez l'enfant?,a,b,c,d,c,1
687,OIC-162-37-B-,Quelle est la description correcte de la fracture de cheville chez l'adolescent?,Une fracture de cheville est causée par des traumatismes graves.,La fracture est due à des blessures sévères.,La fracture est associée à un risque élevé de troubles de croissance.,La fracture est due à des blessures simples.,c,3
688,OIC-164-05-A-,Quand l’infection est-elle considérée comme nosocomiale selon le contenu éducatif?,Avant 48 heures d’hospitalisation.,Après 48 heures d’hospitalisation.,L’infection est considérée comme nosocomiale si elle apparaît avant l’admission.,L’infection est considérée comme nosocomiale si elle apparaît après l’admission.,b,4
689,OIC-164-07-A,Quelle des options suivantes est un facteur humain collectif qui influence l'efficacité d'une organisation?,La production de soins,Le manque de communication,L'organisation de l'équipe,Le stress,c,4
690,OIC-164-07-A-,Quelle méthode d'analyse est mentionnée pour identifier les causes racines des erreurs?,ALARM,Orion®,Les barrières de sécurité,Les motifs de plaintes,a,4
691,OIC-176-04-A,Quelle est la fonction du code de déontologie médicale?,a,b,c,d,c,1
692,OIC-176-05-A,Quelle est la démarche qui renforce l'autonomie du patient?,La formation des soignants,La communication avec le patient,La prise en compte des préférences du patient,La mise en œuvre d'approches excluant les violences,c,4
