Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
1006,OIC-162-23-A-,Quels sont les thèmes sur lesquels porte l’idée délirante dans un syndrome délirant?,Persécution et mégalomanie,Mystique et filiation,Somatique et érotomanie,Influence et référence,a,4
1007,OIC-162-24-B,Quel est le type de hallucination qui peut orienter vers une étiologie non psychiatrique initialement ?,Hallucinations visuelles,Hallucinations auditives,Hallucinations gustatives,Hallucinations olfactives,a,4
1008,OIC-162-25-B,Quels sont les examens systématiques recommandés dans un contexte d'agitation ?,"Glycémie, ionogramme et calcémie",ECG et bilan de coagulation,Alcoolémie et toxicologie urinaires,Tous les examens mentionnés précédemment,d,4
1009,OIC-162-26-B,Quelle est la condition qui permet une hospitalisation libre et sans consentement d'un adulte ?,Il présente un danger pour autrui,Il est incapable de se nourrir seul,Il a plus de 70 ans,Il est sous influence de substances psychotropes,a,4
1010,OIC-162-26-B-,Quel est le terme pour décrire un acte délibéré qui met fin à sa propre vie?,Tentative de suicide,Idées de suicidaire,Suicide,Conduite suicidaire,c,4
1011,OIC-162-27-A,"Selon le Baromètre santé 2020, quel pourcentage des personnes interrogées de 18 à 85 ans déclaraient avoir pensé à se suicider au cours des 12 derniers mois ?",3%,4.2%,5%,6%,b,4
1012,OIC-162-27-A-,Quelle est la définition d'une crise suicidaire ?,C'est une crise psychique en lien avec une vulnérabilité préalable et avec survenue d'idées suicidaires.,C'est une crise physique liée à une maladie organique.,C'est une crise émotionnelle due à un événement traumatique.,C'est une crise mentale causée par des problèmes familiaux.,a,4
1013,OIC-162-28-A-,Quels sont les facteurs qui influencent l'évaluation du risque en matière de suicide ?,Facteurs individuels,Facteurs familiaux,Facteurs psychosociaux,Tous les facteurs ci-dessus,d,5
1014,OIC-162-29-B-,Quels sont les principes à respecter lors de l'entretien avec un patient suicidaire?,Se faire accompagner par un collègue,Garantir la confidentialité et se trouver dans un endroit calme,Banaliser les idées suicidaires pour ne pas dramatiser la situation,Se servir d'un interprète pour communiquer avec le patient,b,4
1015,OIC-162-30-A,Quelle est la première étape à suivre lorsqu'un individu est en situation de crise suicidaire ?,L'accueil au calme,Sécuriser le patient,Un médecin doit décider d'une hospitalisation,Avis psychiatrique systématique : Après stabilisation de son état clinique non-psychiatrique,b,4
1016,OIC-162-30-A-,Quelles sont les indications d'hospitalisation pour un patient présentant un risque suicidaire ?,Seulement en présence de troubles psychiatriques décompensés,Pour stabiliser le patient au pronostic vital engagé et devant un risque suicidaire avec un degré d'urgence élevé,En cas de crise suicidaire avec une faible ou moyenne urgence,Toujours en présence de troubles psychiatriques décompensés et de complications non psychiatriques,b,4
1017,OIC-162-31-B,Quel est le rôle de l'évaluation psychosociale dans le contexte du risque suicidaire ?,Évaluer les connaissances médicales du patient,Systématiquement associée à l’évaluation médicale,Évaluer les compétences sociales du patient,Évaluer le niveau de stress du patient,b,4
1018,OIC-162-33-B-,"Selon les données épidémiologiques, quels sont les membres du corps qui sont le plus fréquemment touchés par des fractures chez l'enfant ?",Membres supérieurs uniquement,Membres inférieurs uniquement,Égale prévalence pour les membres supérieurs et inférieurs,Tous les membres du corps sont également touchés,a,4
1019,OIC-162-34-B,Quels sont les facteurs qui peuvent suspecter une maltraitance en présence d'une fracture chez un enfant?,Fracture avant l'âge de la marche,Retard à la présentation de l'enfant,Localisation métaphysaire ou en torsion,Tous les facteurs mentionnés sont corrects,d,5
1020,OIC-162-34-B-,Quels sont les principes de prise en charge initiale des traumatismes de l’enfant?,"Immobiliser le membre, traiter la douleur et prescrire l'imagerie",Manipuler le membre blessé pour évaluer la gravité de la fracture,Prescrire immédiatement une immobilisation temporaire sans imagerie,Ne pas traiter la douleur et attendre les résultats d'imagerie,a,4
1021,OIC-162-35-A-,Quels sont les principes thérapeutiques des fractures de l'enfant?,Immobilisation plâtrée et kinésithérapie,"Traitement orthopédique et surveillance, traitement chirurgical et surveillance",Ostéosynthèse et immobilisation plâtrée,Kinésithérapie seule,b,4
1022,OIC-162-36-B,Quels sont les signes de gravité d'une fracture supracondylienne?,Douleur intense,Perte de sensation dans le membre supérieur,Pouls faibles ou absents dans l'extrémité supérieure,Tous les signes mentionnés précédemment,d,4
1023,OIC-162-36-B-,Quelle est la spécificité anatomique d'une fracture du condyle latéral du coude?,Fracture épiphysaire,Fracture diaphysaire,Fracture articulaire,Fracture métaphysaire,c,4
1024,OIC-162-37-B,Quels sont les deux types principaux de fracture de cheville chez l'enfant?,Décollements-épiphysaires type I ou II,Décrochage épiphyseal type III ou IV,Fracture simple,Fracture compliquée,a,3
1025,OIC-162-37-B-,Quel est le risque principal associé à une fracture décollement épiphysaire de cheville chez l'adolescent?,Trouble de croissance,Infection,Rupture du tendon,Hémorragie interne,a,4
1026,OIC-164-01-A,Quel est l'élément le plus difficile à prouver dans le triptyque fondant l'engagement de la responsabilité ?,Le dommage,La faute,Le lien de causalité,L'indemnisation,c,4
1027,OIC-164-01-A-,Quel est le type d'infraction qui concerne principalement la violation d'un devoir d'humanisme ?,Homicide et blessures involontaires,Blessures et homicide volontaire,Violation du secret professionnel,Rédaction de faux certificats,c,4
1028,OIC-164-02-A,"Quel est le régime de responsabilité applicable aux médecins salariés d’établissements, services ou organismes privés ?",Responsabilité civile personnelle,Responsabilité du commettant (employeur),Responsabilité professionnelle,Aucune responsabilité,b,4
1029,OIC-164-02-A-,Quelle est la faute susceptible d'engager la responsabilité du service public ?,Faute personnelle ou détachable du service,Faute de service,Faute dans l'organisation et le fonctionnement du service,Aucune faute susceptible d'engager la responsabilité,c,4
1030,OIC-164-03-A-,Quel est le fait générateur de la responsabilité dans le cas d'une infection nosocomiale?,La faute prouvée du soignant.,Le manquement aux règles professionnelles ou scientifiques du soignant.,La survenue d'une infection nosocomiale sans manquement aux règles professionnelles ou scientifiques.,La faute prouvée du patient.,c,4
1031,OIC-164-04-A-,Quel est le terme utilisé pour décrire un non-respect d'une recommandation ou d'une règle professionnelle?,Erreur par omission,Erreur par commission,Violation,Non-conformité,c,4
1032,OIC-164-05-A,Quel est le terme utilisé pour désigner l'ensemble des effets néfastes qui peuvent être provoqués par un traitement ou un acte médical?,Accident médical,Affection iatrogène,Erreur médicale,Aléa thérapeutique,b,4
1033,OIC-164-05-A-,Quel est le délai après lequel une infection contractée dans un établissement de santé est considérée comme nosocomiale si l'état infectieux du patient à l'admission est inconnu?,24 heures,48 heures,72 heures,96 heures,b,4
1034,OIC-164-06-A,Quel est le caractère essentiel de l'aléa thérapeutique ?,Il est lié à une erreur des professionnels de santé,Il est inévitable et lié à une action de soins conforme,Il est lié à un dommage causé par la responsabilité des professionnels de santé,Il peut être maîtrisé,b,4
1035,OIC-164-07-A,Quels sont les facteurs humains collectifs qui peuvent conduire à des erreurs?,"Mauvaise organisation de l'équipe, manque de communication, conflits","Équipe efficace avec leadership identifié, rôle clairement défini, communication organisée",Manque d'entraînement des membres de l'équipe,Absence de supervision médicale,a,4
1036,OIC-164-08-A,Quel est l'un des systèmes de repérage des événements indésirables graves dans les hôpitaux ?,"Système passif reposant sur la loi « Hôpital, patient, santé, territoire »",Système actif fondé sur l'analyse de dossiers ou de traces électroniques,Système neutre par le volontariat des médecins et autres professionnels de santé,Système intérieur au service hospitalier,b,4
1037,OIC-164-08-A-,Quel est le caractéristique principal d'une équipe pluriprofessionnelle ?,Elle est composée de professionnels ayant des qualifications identiques.,Elle est composée de professionnels ayant des qualifications différentes et complémentaires.,Elle est composée de professionnels travaillant dans le même service.,Elle est composée de professionnels travaillant dans différents services.,b,4
1038,OIC-164-09-A-,Quel est l'objectif du parcours de soins ?,Assurer une prise en charge rapide et efficace,Améliorer la qualité des soins,Réduire les erreurs médicales,Faciliter le travail des professionnels de santé,b,4
1039,OIC-164-10-A,Quels sont les éléments qui composent un protocole pluriprofessionnel ?,Seulement des règles de conduite.,"Des aide-mémoires, des checklists et des aides à la prescription.",Des protocoles de soins spécifiques pour chaque maladie.,Des outils destinés uniquement aux infirmiers.,b,4
1040,OIC-164-10-A-,Quel est le domaine où les réunions de concertation pluridisciplinaire (RCP) sont systématiquement organisées ?,La gynécologie obstétrique.,La cardiologie.,La cancérologie.,L'ophtalmologie.,c,4
1041,OIC-164-11-A,Quelle est une des méthodes utilisées dans les listes de vérification pour sécuriser le parcours du patient ?,Vérification unique par un seul professionnel,Partage des informations entre professionnels,Vérification croisée entre plusieurs professionnels,Négligence des vérifications,c,4
1042,OIC-164-11-A-,Quel est le type de réunion que représente la RMM ?,Réunion d'urgence pour gérer une situation clinique critique,Réunion de planification pour organiser les soins du patient,"Réunion d'analyse collective, rétrospective et systémique",Réunion de formation pour apprendre des nouvelles compétences,c,4
1043,OIC-176-01-A,Quel est le rôle du médecin régulateur dans la gestion de l'appel en urgence ?,Il conseille les équipes sur place et dirige le patient dans la bonne filière de soins.,Il prend en charge le transport du patient vers l'établissement adapté.,Il assure une écoute médicale permanente.,Il n'a pas de rôle spécifique dans la gestion de l'appel en urgence.,a,4
1044,OIC-176-01-A-,Quelle est la raison pour laquelle un refus de soin peut être considéré comme discriminatoire ?,Le refus de soin est motivé par des critères prohibés tels que l'origine ou le genre,Le refus de soin est justifié par la difficulté à communiquer entre le professionnel et la personne,Le refus de soin est légitimé par la nécessité de respecter les règles administratives,Le refus de soin est une décision médicale éthique et proportionnée,a,4
1045,OIC-176-02-A,Les discriminations peuvent ____________ le stress et les personnes qui les subissent sont en moins bonne santé.,diminuer,augmenter,ne pas avoir d'effet sur,améliorer,b,4
1046,OIC-176-02-A-,Quel est un autre facteur structurel et organisationnel qui peut contribuer aux discriminations dans le système de santé?,Recours insuffisant à l’interprétariat professionnel,Logiques économiques en tension avec les objectifs de soins,Rapport de pouvoir asymétrique dans le soin,Hétérogénéité de pratiques,b,4
1047,OIC-176-03-A,Quelle est la différence entre l'éthique et la déontologie ?,"L'éthique est un code de conduite pour les professionnels de santé, tandis que la déontologie est une règle de bonnes pratiques.","L'éthique est une réflexion sur la dimension morale de nos actions, tandis que la déontologie est un ensemble de règles professionnelles.","L'éthique est une démarche pour justifier les choix des individus, tandis que la déontologie est un jugement de valeur.","L'éthique est une éducation à la responsabilité, tandis que la déontologie est une formation aux valeurs.",b,4
1048,OIC-176-04-A,Qui vérifie la conformité du code de déontologie médicale avec les lois et règlements ?,L'Ordre national des médecins seul,Le gouvernement seul,"L'administration, le Conseil d'Etat et le gouvernement",Les patients,c,4
1049,OIC-176-04-A-,Quel est le principe qui permet de justifier une action médicale en cas de perte d'autonomie du patient ?,Le principe de bienfaisance,Le principe de non-malfaisance,Le principe de respect de l'autonomie,Le principe de justice,a,4
1050,OIC-176-05-A-,Quel est le critère pour définir le cadre contractuel entre un médecin et son patient ?,La capacité des personnes à contracter entre elles.,Les critères de qualité concernant l'engagement du professionnel.,La cause licite à l'action médicale.,Le recueil du consentement après une information de qualité.,d,4
