id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-254-05-A,"Quelles sont les modalités de prévention des carences en fer, vitamine D et calcium pendant la grossesse?",Toutes les femmes enceintes doivent prendre une supplémentation en fer.,Seules les femmes présentant une anémie prouvée doivent être supplémentées en fer.,Toutes les femmes enceintes doivent être supplémentées en vitamine D et calcium.,Seules les femmes présentant un taux de vitamine D ou calcium faible doivent être supplémentées.,Seules les femmes présentant une anémie prouvée doivent être supplémentées en fer.,0
OIC-254-07-A,Quels sont les aliments à risque pour la femme enceinte?,"phytoestrogène, phytostérol, mercure","pharmacodeine, thalidomide, caféine","sulfites, gluten, lactose","acrylamide, furaneol, nitrate",phytoestrogènes,0
OIC-256-02-B,Quelles sont les contre-indications à la pratique du sport en milieu scolaire?,"Maladies chroniques en décompensation, handicaps permanents empêchant certaines activités",Affections aigues contre-indiquant l'effort ou l'utilisation d'un membre,Situations de dénutrition importante (anorexie mentale),Fracture le temps de la consolidation,"Maladies chroniques en décompensation, handicaps permanents empêchant certaines activités",0
OIC-256-05-A,Quelles sont les principales causes de contre-indication à la pratique sportive?,Pathologies cardiaques à l'origine de troubles du rythme,Pathologies cardio-vasculaires évolutives ou non équilibrées,Certaines pathologies non équilibrées ou sévères,Contre-indications propres à certains sports,Pathologies cardiaques à l'origine de troubles du rythme,0
OIC-256-06-A,Quels sont les bénéfices et risques de la pratique sportive chez l'enfant et chez l'adulte?,"La pratique sportive améliore la condition physique des patients, augmente leur espérance de vie globale et améliore la qualité de vie.","La pratique sportive contribue au développement moteur et physique des enfants, ainsi qu'à l'amélioration de leurs aptitudes sociales.","Les risques liés à la pratique sportive sont cardiovasculaires, traumatiques ou liés à l'âge.",La participation aux compétitions favorise le développement des interactions sociales chez les enfants.,A,0
OIC-256-09-B,Quels sont les besoins alimentaires des enfants sportifs?,Une alimentation équilibrée avec 4 produits laitiers par jour,Un repas important avant et après l'entraînement,Eviter les compléments alimentaires hyperprotidiques non utiles,Tous les jours une collation entre 15h et 18h,Une alimentation équilibrée avec 4 produits laitiers par jour,0
OIC-257-08-A,Quelle est la principale indication du furosémide dans le traitement des œdèmes généralisés?,Traitement de l'hypertension artérielle,Traitement de l'insuffisance cardiaque,Traitement de l'insuffisance rénale,Traitement des œdèmes localisés,Traitement de l'insuffisance rénale,0
OIC-260-01-A,Quelle est la définition d'une hématurie?,La présence anormale d'algènes dans les urines.,Une hématurie correspond à une infection urinaire.,La présence de sang dans les urines.,Un test positif pour le glucose dans les urines.,c. La présence de sang dans les urines.,0
OIC-260-02-B,Quelles sont les principales étiologies d'une hématurie ?,Une seule et unique cause,Deux causes possibles,Trois causes distinctes,Quatre causes différentes,c,0
OIC-260-05-B,Quel est le bilan minimal et de retentissement à prescrire devant une hématurie ? ,Une numération formule sanguine,Un scanner urinaire,Une cystoscopie rigide,Toutes les options sont correctes,Toutes les options sont correctes,0
OIC-260-06-B,"Quelle est la cause la plus probable d'une hématurie chez un patient présentant une image en imagerie montrant une tumeur rénale droite localement avancée, évoquant un carcinome rénal à cellules claires, avec zones nécrotiques centrales ?",Tumeur urothéliale du rein gauche,Infection urinaire,Prolapsus de la vessie,Polype vésical,Polype vésical,0
OIC-260-08-A,La bandelette urinaire témoin présente-t-elle une hématurie?,"Oui, la bandelette urinaire témoin montre une hématurie.","Non, la bandelette urinaire témoin ne montre pas de hématurie.",La réponse dépend du contexte clinique et des symptômes présentés par le patient.,Il est impossible d'observer une hématurie sur une bandelette urinaire témoin.,"Oui, la bandelette urinaire témoin montre une hématurie.",0
OIC-260-10-A,Quelles sont les principales étiologies urologiques d'une hématurie chez un adulte ou un enfant ?,Tumeurs de l'arbre urinaire,Infections urinaires,Maladie lithiasique urinaire,Autres étiologies moins fréquentes,A,0
OIC-261-04-A,Connaître les principales étiologies des maladies glomérulaires,D,Maladies métaboliques,Infections virales,Gammapathies monoclonales,D,0
OIC-261-07-B,Quelle est la principale caractéristique histologique de la néphropathie à IgA ?,Dépôts d'IgG linéaires le long de la membrane basale de la glomérule,Prolifération extracapillaire avec ou sans dépôts,Présence de l'immunoglobuline N (IgN) dans les capillaires mésangiaux,Absence d'anomalies en MO pour le syndrome néphrotique léthargique glomérulaire mineur,Présence des dépôts EM pour la Glomérulonephrite épiglottide,0
OIC-261-10-B,Quels sont les principaux modes évolutifs du syndrome néphrotique lié au glomérulonephrite ?,Corticosensibilité,Corticodépendance,Corticorésistance,Autres,"Corticosensibilité, Corticodépendance, Corticorésistance",0
OIC-261-12-B,"La néphropathie à IgA peut être suspectée dans les cas d'hématurie microscopique isolée ou associée à une protéinurie, notamment après un épisode infectieux ORL, et doit être confirmée par biopsie rénale.",Une névrite interstitielle est plus probable que la néphropathie à IgA.,La présence de dépôts mésangiaux d'IgA et de C3 confirme le diagnostic de NIgA.,"Le syndrome d'hématurie macroscopique récidivante est typiquement suspecté dans les syndromes glomérulaires, mais la NIgA n'est pas la cause la plus probable.",La NIgA secondaire peut être associée à des maladies inflammatoires chroniques de l'intestin ou à des spondylarthropathies.,C. La néphropathie à IgA,0
OIC-261-17-B,Quels sont les éléments paracliniques qui conduisent à suspecter une glomérulonéphrite aiguë post infectieuse (GNA)?,"Demande de sédiment urinaire, protéinurie et fonction rénale.",Recherche d'infection bactérienne et dosage du complément.,Biopsie rénale chez l'adulte pour confirmer le diagnostic.,Tous les éléments mentionnés précédemment.,"Demande de sédiment urinaire, protéinurie et fonction rénale.",0
OIC-263-02-A,"Le syndrome de microangiopathie thrombotique se caractérise par : A) Une anémie hémolytique mécanique avec présence de schizocytes, B) Une thrombopénie de consommation et une ou plusieurs dysfonctions d'organe, C) Un déficit en globules rouges, D) Des plaquettes élevées.",Une anémie hémolytique mécanique avec présence de schizocytes,Une thrombopénie de consommation et une ou plusieurs dysfonctions d'organe,Un déficit en globules rouges,Des plaquettes élevées,"Une anémie hémolytique mécanique avec présence de schizocytes, Une thrombopénie de consommation et une ou plusieurs dysfonctions d'organe",0
OIC-263-03-B,Quelles sont les causes de microangiopathie thrombotique ?,"Infections telles que la grippe H1N1, le VIH ou la septicémie.","Maladies auto-immunes comme la sclérodermie, le lupus érythémateux disséminé ou le syndrome des anti-phospholipides.","Utilisation de médicaments tels que la mitomycine C, la gemcitabine, le ciclosporine ou le tacrolimus.",Dysimmunitaires liés à un cancer ou une maladie maligne.,"Infections telles que la grippe H1N1, le VIH ou la septicémie.",0
OIC-263-08-B,"La démarche diagnostique d'une sténose de l'artère rénale comprend les examens suivants, sauf celui-ci :",Angiographie rénale,Tomodensitométrie spiralée,Doppler des artères rénales,Échographie rénale,Angiographie rénale,0
OIC-263-09-A,Quelle est la maladie liée à l'obstruction d'artérioles et de capillaires par des cristaux de cholestérol après rupture d'une plaque d'athérome souvent révélés par des signes cutanés?,Nephroangiosclerosis benign,Infarctus renal,Stenosis of the renal artery,Renal disease due to emboli from atrial fibrillation,La maladie des emboles de cristaux de cholestérol,0
OIC-265-09-B,"Quels sont les autres symptômes cliniques associés à un calcul urinaire, en dehors de la colique néphrétique?",aucun,hématurie,infections urinaires,insuffisance rénale,aucun,0
OIC-265-10-B,Quels examens d’imagerie sont indiqués pour une lithiase urinaire?,Echographie urinaire,TDM (Tomodensitométrie),Couple ASP-échographie,Scanner abdomino-pelvien,Couple ASP-échographie,0
OIC-265-11-A,Quels sont les examens biologiques à réaliser en urgences devant une colique néphrétique ?,"Bandelette urinaire, NFS, ionogramme, créatininémie, CRP","Bandelette urinaire, NFS, ionogramme, créatininémie","Bandelette urinaire, NFS, ionogramme, CRP","NFS, ionogramme, créatininémie, CRP","Bandelette urinaire, NFS, ionogramme, créatininémie, CRP",0
OIC-267-02-B,Quelle est la principale source d'acide chez l'être humain ?,Les acides volatils,Les acides fixes,Le rein,Le poumon,Les acides volatils,0
OIC-267-03-A,Quelle est la définition d'un trouble acido-basique et comment peut-on le caractériser métaboliquement ou ventilatoriement ?,Trouble acido-basique : désordre du système bihormonal qui entraîne une altération de l'équilibre acido-basique,"Trouble acido-basique : désordre du système bihormonal caractérisé par un pH sanguin < 7,35 ou > 7,45",Trouble acido-basique : désordre du système bihormonal caractérisé par une acidémie ou une alcalémie,"Trouble acido-basique : désordre du système bihormonal caractérisé par un pH sanguin < 7,35 ou > 7,45 et une altération de la gazométrie circulante sanguine","Trouble acido-basique : désordre du système bihormonal caractérisé par un pH sanguin < 7,35 ou > 7,45 et une altération de la gazométrie circulante sanguine",0
OIC-267-04-A,Quelles sont les anomalies cliniques graves à rechercher dans un cas de troubles de l'équilibre acido-basique et désordres hydro-électrolytiques?,Hypotension artérielle,Tachycardie,Hyperkaliémie,Hypokalemie,A,0
OIC-267-05-A,"Quelle est la première étape du diagnostic d'une acidose métabolique liée à une insuffisance rénale, à une diarrhée, à une acidose lactique ou à une acidocétose?",Mesurer le pH sanguin artériel,Mesurer la concentration en bicarbonates dans le sang,Déterminer le trou anionique plasmatique,Tout faire simultanément,Déterminer le trou anionique plasmatique,0
OIC-267-06-B,Quel est le mécanisme de l'acidose tubulaire rénale et quelles sont ses principales causes?,Intoxication avec un acide exogène,Acidose hyperchlorémique,Acidose distale rénale,Acidose métabolique hyperchlorémique,Acidose tubulaire rénale,0
OIC-267-09-B,Quelle est la prise en charge des troubles acido-basiques aigus sévères ?,"Traitement de la cause, élimination du CO2 et alcalinisation.",Alcalinisation uniquement dans les acidoses lactiques ou hyperchlorémiques.,Alcalinisation uniquement dans les acidoses associées à certaines intoxications.,"Traitement de la cause, élimination du CO2 et épuration extrarénale si insuffisance rénale organique associée.",Alcalinisation uniquement dans les acidoses lactiques ou hyperchlorémiques.,0
OIC-267-19-A,Quels sont les symptômes cliniques de l'hypokaliémie?,"Crampes, myalgies et faiblesse musculaire","Constipation, iléus paralytique et retard à la reprise du transit post-opératoire","Syndrome polyuro-polydipsique, alcalose métabolique et néphropathie interstitielle chronique",Tous les symptômes mentionnés précédemment,"Crampes, myalgies et faiblesse musculaire",0
OIC-267-20-A,Quels sont les signes ECG associés à l'hypokaliémie ? ,Dépression du segment ST,Affaissement voire inversion de l'onde T,Apparition d'une onde U pathologique en V3 et DII,Allongement de l'espace QT,Dépression du segment ST; Affaissement voire inversion de l'onde T; Apparition d'une onde U pathologique en V3 et DII; Allongement de l'espace QT,0
OIC-267-22-A,"Si un patient a une hypokaliémie sévère avec des troubles cardiaques, QT augmenté ou des signes neuromusculaires, quel traitement d'urgence doit être appliqué pour rétablir la kalième ?",Apport de glucose intraveineux,Administration de KCl orale,Supplémentation en magnésium,Perfusion continue d'insuline,Apport de glucose intraveineux,0
